"@id","STATISTICS_NAME","TITLE","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1"
"0004052209","鉱工業生産・出荷・在庫指数 2020年基準時系列データ（2018年１月～）","業種別原指数【年・年度・四半期】 在庫（平均）（2020＝100.0）","-","202501-202512","2026-05-19","0","該当なし","6574","2026-06-03","","00550300","鉱工業生産・出荷・在庫指数","00550","経済産業省","05","鉱工業","02","製造業","鉱工業生産・出荷・在庫指数","2020年基準時系列データ（2018年１月～）","業種別原指数【年・年度・四半期】","在庫（平均）（2020＝100.0）"
"0004052210","鉱工業生産・出荷・在庫指数 2020年基準時系列データ（2018年１月～）","業種別原指数【年・年度・四半期】 在庫率（2020＝100.0）","-","202501-202512","2026-05-19","0","該当なし","6525","2026-06-03","","00550300","鉱工業生産・出荷・在庫指数","00550","経済産業省","05","鉱工業","02","製造業","鉱工業生産・出荷・在庫指数","2020年基準時系列データ（2018年１月～）","業種別原指数【年・年度・四半期】","在庫率（2020＝100.0）"
"0004052211","鉱工業生産・出荷・在庫指数 2020年基準時系列データ（2018年１月～）","財別季節調整済指数【四半期】 付加価値額生産（2020＝100.0）","-","202501-202512","2026-05-19","0","該当なし","2278","2026-06-03","","00550300","鉱工業生産・出荷・在庫指数","00550","経済産業省","05","鉱工業","02","製造業","鉱工業生産・出荷・在庫指数","2020年基準時系列データ（2018年１月～）","財別季節調整済指数【四半期】","付加価値額生産（2020＝100.0）"
"0004052212","鉱工業生産・出荷・在庫指数 2020年基準時系列データ（2018年１月～）","財別季節調整済指数【四半期】 出荷（2020＝100.0）","-","202501-202512","2026-05-19","0","該当なし","2278","2026-06-03","","00550300","鉱工業生産・出荷・在庫指数","00550","経済産業省","05","鉱工業","02","製造業","鉱工業生産・出荷・在庫指数","2020年基準時系列データ（2018年１月～）","財別季節調整済指数【四半期】","出荷（2020＝100.0）"
"0004052213","鉱工業生産・出荷・在庫指数 2020年基準時系列データ（2018年１月～）","財別季節調整済指数【四半期】 在庫（期末）（2020＝100.0）","-","202501-202512","2026-05-19","0","該当なし","2179","2026-06-03","","00550300","鉱工業生産・出荷・在庫指数","00550","経済産業省","05","鉱工業","02","製造業","鉱工業生産・出荷・在庫指数","2020年基準時系列データ（2018年１月～）","財別季節調整済指数【四半期】","在庫（期末）（2020＝100.0）"
"0004052214","鉱工業生産・出荷・在庫指数 2020年基準時系列データ（2018年１月～）","財別季節調整済指数【四半期】 在庫（平均）（2020＝100.0）","-","202501-202512","2026-05-19","0","該当なし","2179","2026-06-03","","00550300","鉱工業生産・出荷・在庫指数","00550","経済産業省","05","鉱工業","02","製造業","鉱工業生産・出荷・在庫指数","2020年基準時系列データ（2018年１月～）","財別季節調整済指数【四半期】","在庫（平均）（2020＝100.0）"
"0004052215","鉱工業生産・出荷・在庫指数 2020年基準時系列データ（2018年１月～）","財別季節調整済指数【四半期】 在庫率（2020＝100.0）","-","202501-202512","2026-05-19","0","該当なし","2179","2026-06-03","","00550300","鉱工業生産・出荷・在庫指数","00550","経済産業省","05","鉱工業","02","製造業","鉱工業生産・出荷・在庫指数","2020年基準時系列データ（2018年１月～）","財別季節調整済指数【四半期】","在庫率（2020＝100.0）"
"0004052216","鉱工業生産・出荷・在庫指数 2020年基準時系列データ（2018年１月～）","財別原指数【年・年度・四半期】 付加価値額生産（2020＝100.0）","-","202501-202512","2026-05-19","0","該当なし","3350","2026-06-03","","00550300","鉱工業生産・出荷・在庫指数","00550","経済産業省","05","鉱工業","02","製造業","鉱工業生産・出荷・在庫指数","2020年基準時系列データ（2018年１月～）","財別原指数【年・年度・四半期】","付加価値額生産（2020＝100.0）"
"0004052217","鉱工業生産・出荷・在庫指数 2020年基準時系列データ（2018年１月～）","財別原指数【年・年度・四半期】 出荷（2020＝100.0）","-","202501-202512","2026-05-19","0","該当なし","3350","2026-06-03","","00550300","鉱工業生産・出荷・在庫指数","00550","経済産業省","05","鉱工業","02","製造業","鉱工業生産・出荷・在庫指数","2020年基準時系列データ（2018年１月～）","財別原指数【年・年度・四半期】","出荷（2020＝100.0）"
"0004052218","鉱工業生産・出荷・在庫指数 2020年基準時系列データ（2018年１月～）","財別原指数【年・年度・四半期】 在庫（期末）（2020＝100.0）","-","202501-202512","2026-05-19","0","該当なし","3203","2026-06-03","","00550300","鉱工業生産・出荷・在庫指数","00550","経済産業省","05","鉱工業","02","製造業","鉱工業生産・出荷・在庫指数","2020年基準時系列データ（2018年１月～）","財別原指数【年・年度・四半期】","在庫（期末）（2020＝100.0）"
"0004052219","鉱工業生産・出荷・在庫指数 2020年基準時系列データ（2018年１月～）","財別原指数【年・年度・四半期】 在庫（平均）（2020＝100.0）","-","202501-202512","2026-05-19","0","該当なし","3203","2026-06-03","","00550300","鉱工業生産・出荷・在庫指数","00550","経済産業省","05","鉱工業","02","製造業","鉱工業生産・出荷・在庫指数","2020年基準時系列データ（2018年１月～）","財別原指数【年・年度・四半期】","在庫（平均）（2020＝100.0）"
"0004052220","鉱工業生産・出荷・在庫指数 2020年基準時系列データ（2018年１月～）","財別原指数【年・年度・四半期】 在庫率（2020＝100.0）","-","202501-202512","2026-05-19","0","該当なし","3203","2026-06-03","","00550300","鉱工業生産・出荷・在庫指数","00550","経済産業省","05","鉱工業","02","製造業","鉱工業生産・出荷・在庫指数","2020年基準時系列データ（2018年１月～）","財別原指数【年・年度・四半期】","在庫率（2020＝100.0）"
"0004052221","鉱工業生産・出荷・在庫指数 2020年基準時系列データ（2018年１月～）","品目別季節調整済指数【四半期】 付加価値額生産（2020＝100.0）","-","202501-202512","2026-05-19","0","該当なし","12410","2026-06-03","","00550300","鉱工業生産・出荷・在庫指数","00550","経済産業省","05","鉱工業","02","製造業","鉱工業生産・出荷・在庫指数","2020年基準時系列データ（2018年１月～）","品目別季節調整済指数【四半期】","付加価値額生産（2020＝100.0）"
"0004052222","鉱工業生産・出荷・在庫指数 2020年基準時系列データ（2018年１月～）","品目別季節調整済指数【四半期】 出荷（2020＝100.0）","-","202501-202512","2026-05-19","0","該当なし","12410","2026-06-03","","00550300","鉱工業生産・出荷・在庫指数","00550","経済産業省","05","鉱工業","02","製造業","鉱工業生産・出荷・在庫指数","2020年基準時系列データ（2018年１月～）","品目別季節調整済指数【四半期】","出荷（2020＝100.0）"
"0004052223","鉱工業生産・出荷・在庫指数 2020年基準時系列データ（2018年１月～）","品目別季節調整済指数【四半期】 在庫（期末）（2020＝100.0）","-","202501-202512","2026-05-19","0","該当なし","9440","2026-06-03","","00550300","鉱工業生産・出荷・在庫指数","00550","経済産業省","05","鉱工業","02","製造業","鉱工業生産・出荷・在庫指数","2020年基準時系列データ（2018年１月～）","品目別季節調整済指数【四半期】","在庫（期末）（2020＝100.0）"
"0004052224","鉱工業生産・出荷・在庫指数 2020年基準時系列データ（2018年１月～）","品目別季節調整済指数【四半期】 在庫（平均）（2020＝100.0）","-","202501-202512","2026-05-19","0","該当なし","9440","2026-06-03","","00550300","鉱工業生産・出荷・在庫指数","00550","経済産業省","05","鉱工業","02","製造業","鉱工業生産・出荷・在庫指数","2020年基準時系列データ（2018年１月～）","品目別季節調整済指数【四半期】","在庫（平均）（2020＝100.0）"
"0004052225","鉱工業生産・出荷・在庫指数 2020年基準時系列データ（2018年１月～）","品目別季節調整済指数【四半期】 在庫率（2020＝100.0）","-","202501-202512","2026-05-19","0","該当なし","9176","2026-06-03","","00550300","鉱工業生産・出荷・在庫指数","00550","経済産業省","05","鉱工業","02","製造業","鉱工業生産・出荷・在庫指数","2020年基準時系列データ（2018年１月～）","品目別季節調整済指数【四半期】","在庫率（2020＝100.0）"
"0004052226","鉱工業生産・出荷・在庫指数 2020年基準時系列データ（2018年１月～）","品目別原指数【年・年度・四半期】 付加価値額生産（2020＝100.0）","-","202501-202512","2026-05-19","0","該当なし","18250","2026-06-03","","00550300","鉱工業生産・出荷・在庫指数","00550","経済産業省","05","鉱工業","02","製造業","鉱工業生産・出荷・在庫指数","2020年基準時系列データ（2018年１月～）","品目別原指数【年・年度・四半期】","付加価値額生産（2020＝100.0）"
"0004052227","鉱工業生産・出荷・在庫指数 2020年基準時系列データ（2018年１月～）","品目別原指数【年・年度・四半期】 出荷（2020＝100.0）","-","202501-202512","2026-05-19","0","該当なし","18250","2026-06-03","","00550300","鉱工業生産・出荷・在庫指数","00550","経済産業省","05","鉱工業","02","製造業","鉱工業生産・出荷・在庫指数","2020年基準時系列データ（2018年１月～）","品目別原指数【年・年度・四半期】","出荷（2020＝100.0）"
"0004052228","鉱工業生産・出荷・在庫指数 2020年基準時系列データ（2018年１月～）","品目別原指数【年・年度・四半期】 在庫（期末）（2020＝100.0）","-","202501-202512","2026-05-19","0","該当なし","13840","2026-06-03","","00550300","鉱工業生産・出荷・在庫指数","00550","経済産業省","05","鉱工業","02","製造業","鉱工業生産・出荷・在庫指数","2020年基準時系列データ（2018年１月～）","品目別原指数【年・年度・四半期】","在庫（期末）（2020＝100.0）"
"0004052229","鉱工業生産・出荷・在庫指数 2020年基準時系列データ（2018年１月～）","品目別原指数【年・年度・四半期】 在庫（平均）（2020＝100.0）","-","202501-202512","2026-05-19","0","該当なし","13840","2026-06-03","","00550300","鉱工業生産・出荷・在庫指数","00550","経済産業省","05","鉱工業","02","製造業","鉱工業生産・出荷・在庫指数","2020年基準時系列データ（2018年１月～）","品目別原指数【年・年度・四半期】","在庫（平均）（2020＝100.0）"
"0004052230","鉱工業生産・出荷・在庫指数 2020年基準時系列データ（2018年１月～）","品目別原指数【年・年度・四半期】 在庫率（2020＝100.0）","-","202501-202512","2026-05-19","0","該当なし","13448","2026-06-03","","00550300","鉱工業生産・出荷・在庫指数","00550","経済産業省","05","鉱工業","02","製造業","鉱工業生産・出荷・在庫指数","2020年基準時系列データ（2018年１月～）","品目別原指数【年・年度・四半期】","在庫率（2020＝100.0）"
