"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003349649","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","273","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","25","３．土地の所有規模に関する事項 世帯の型，所有面積階級別宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","３．土地の所有規模に関する事項","世帯の型，所有面積階級別宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","1) 所有面積階級の「総数」には「不詳」を含む。"
"0003349650","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","156","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","25","３．土地の所有規模に関する事項 世帯の年間収入階級，所有面積階級別宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","３．土地の所有規模に関する事項","世帯の年間収入階級，所有面積階級別宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","1) 所有面積階級の「総数」には「不詳」を含む。"
"0003349651","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","169","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","25","３．土地の所有規模に関する事項 家計を主に支える者の年齢，所有面積階級別宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","３．土地の所有規模に関する事項","家計を主に支える者の年齢，所有面積階級別宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","1) 所有面積階級の「総数」には「不詳」を含む。"
"0003349652","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","91","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","25","３．土地の所有規模に関する事項 家計を主に支える者の従業上の地位，所有面積階級別宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","３．土地の所有規模に関する事項","家計を主に支える者の従業上の地位，所有面積階級別宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","1) 所有面積階級の「総数」には「不詳」を含む。"
"0003349653","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","325","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","26","３．土地の所有規模に関する事項 家計を主に支える者の従業上の地位，世帯の年間収入階級，所有面積階級別宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","３．土地の所有規模に関する事項","家計を主に支える者の従業上の地位，世帯の年間収入階級，所有面積階級別宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","1) 所有面積階級の「総数」には「不詳」を含む。<br>2) 世帯の年間収入階級「総数」には「不詳」を含む。"
"0003349654","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","351","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","27","３．土地の所有規模に関する事項 家計を主に支える者の従業上の地位，家計を主に支える者の年齢，所有面積階級別宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","３．土地の所有規模に関する事項","家計を主に支える者の従業上の地位，家計を主に支える者の年齢，所有面積階級別宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","1) 所有面積階級「総数」には「不詳」を含む。<br>2) 家計を主に支える者の年齢「総数」には「不詳」を含む。"
"0003349655","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","156","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","28","３．土地の所有規模に関する事項 所有する宅地などの資産額，所有面積階級別宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","３．土地の所有規模に関する事項","所有する宅地などの資産額，所有面積階級別宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","1) 所有面積階級「総数」には「不詳」を含む。"
"0003349656","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","52","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","28","３．土地の所有規模に関する事項 所有形態，所有面積階級別宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","３．土地の所有規模に関する事項","所有形態，所有面積階級別宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","1) 所有面積階級「総数」には「不詳」を含む。"
"0003349657","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","117","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","28","３．土地の所有規模に関する事項 取得時期，所有面積階級別宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","３．土地の所有規模に関する事項","取得時期，所有面積階級別宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","1) 所有面積階級「総数」には「不詳」を含む。"
"0003349658","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","91","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","28","３．土地の所有規模に関する事項 取得方法・現住居の敷地の所有の有無，所有面積階級別宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","３．土地の所有規模に関する事項","取得方法・現住居の敷地の所有の有無，所有面積階級別宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","1) 所有面積階級「総数」には「不詳」を含む。"
"0003349659","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","52","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","28","３．土地の所有規模に関する事項 現住居の敷地の所有の有無，所有面積階級別宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","３．土地の所有規模に関する事項","現住居の敷地の所有の有無，所有面積階級別宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","1) 所有面積階級「総数」には「不詳」を含む。"
"0003349660","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","650","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","29","３．土地の所有規模に関する事項 世帯の年間収入階級，取得時期，所有面積階級別宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","３．土地の所有規模に関する事項","世帯の年間収入階級，取得時期，所有面積階級別宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","1) 所有面積階級「総数」には「不詳」を含む。<br>2) 取得時期「総数」には「不詳」を含む。"
"0003349596","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","855","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","3","１．土地の所有に関する総括的な事項 家計を主に支える者の従業上の地位，世帯の年間収入階級，土地の所有状況別世帯数","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","１．土地の所有に関する総括的な事項","家計を主に支える者の従業上の地位，世帯の年間収入階級，土地の所有状況別世帯数","1) 土地の所有状況「総数」には「不詳」を含む。<br>2) 土地の所有状況「現住居の敷地以外の土地_現住居の敷地以外の土地を所有している_農地または山林_農地」及び「現住居の敷地以外の土地_現住居の敷地以外の土地を所有している_農地または山林_山林」には「農地」と「山林」両方を所有している世帯を含む。<br>3) 世帯の年間収入階級「総数」には「不詳」を含む。"
"0003349661","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","1170","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","30","３．土地の所有規模に関する事項 家計を主に支える者の年齢，取得時期，所有面積階級別宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","３．土地の所有規模に関する事項","家計を主に支える者の年齢，取得時期，所有面積階級別宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","1) 所有面積階級「総数」には「不詳」を含む。<br>2) 取得時期「総数」には「不詳」を含む。"
"0003349662","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","247","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","31","３．土地の所有規模に関する事項 家計を主に支える者の従業上の地位，取得時期，所有面積階級別宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","３．土地の所有規模に関する事項","家計を主に支える者の従業上の地位，取得時期，所有面積階級別宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","1) 所有面積階級「総数」には「不詳」を含む。<br>2) 取得時期「総数」には「不詳」を含む。"
"0003349663","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","806","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","32","３．土地の所有規模に関する事項 世帯の年間収入階級，取得方法，所有面積階級別宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","３．土地の所有規模に関する事項","世帯の年間収入階級，取得方法，所有面積階級別宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","1) 所有面積階級「総数」には「不詳」を含む。<br>2) 取得方法「総数」には「不詳」を含む。"
"0003349664","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","195","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","33","３．土地の所有規模に関する事項 家計を主に支える者の従業上の地位，取得方法，所有面積階級別宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","３．土地の所有規模に関する事項","家計を主に支える者の従業上の地位，取得方法，所有面積階級別宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","1) 所有面積階級「総数」には「不詳」を含む。<br>2) 取得方法「総数」には「不詳」を含む。"
"0003349665","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","728","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","34","３．土地の所有規模に関する事項 世帯の所在地，所有面積階級別宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","３．土地の所有規模に関する事項","世帯の所在地，所有面積階級別宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","1) 所有面積階級「総数」には「不詳」を含む。"
"0003349665","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","市区町村","728","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","34","３．土地の所有規模に関する事項 世帯の所在地，所有面積階級別宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","３．土地の所有規模に関する事項","世帯の所在地，所有面積階級別宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","1) 所有面積階級「総数」には「不詳」を含む。"
"0003349666","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","91","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","35-1","３．土地の所有規模に関する事項 世帯人員，所有面積階級別農地の所有世帯数，所有面積及び1世帯当たり平均所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","３．土地の所有規模に関する事項","世帯人員，所有面積階級別農地の所有世帯数，所有面積及び1世帯当たり平均所有面積","1) 所有面積階級「総数」には「不詳」を含む。"
"0003349667","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","273","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","35-1","３．土地の所有規模に関する事項 世帯の型，所有面積階級別農地の所有世帯数，所有面積及び1世帯当たり平均所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","３．土地の所有規模に関する事項","世帯の型，所有面積階級別農地の所有世帯数，所有面積及び1世帯当たり平均所有面積","1) 所有面積階級「総数」には「不詳」を含む。"
"0003349668","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","156","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","35-1","３．土地の所有規模に関する事項 世帯の年間収入階級，所有面積階級別農地の所有世帯数，所有面積及び1世帯当たり平均所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","３．土地の所有規模に関する事項","世帯の年間収入階級，所有面積階級別農地の所有世帯数，所有面積及び1世帯当たり平均所有面積","1) 所有面積階級「総数」には「不詳」を含む。"
"0003349669","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","169","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","35-1","３．土地の所有規模に関する事項 家計を主に支える者の年齢，所有面積階級別農地の所有世帯数，所有面積及び1世帯当たり平均所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","３．土地の所有規模に関する事項","家計を主に支える者の年齢，所有面積階級別農地の所有世帯数，所有面積及び1世帯当たり平均所有面積","1) 所有面積階級「総数」には「不詳」を含む。"
"0003349670","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","91","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","35-1","３．土地の所有規模に関する事項 家計を主に支える者の従業上の地位，所有面積階級別農地の所有世帯数，所有面積及び1世帯当たり平均所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","３．土地の所有規模に関する事項","家計を主に支える者の従業上の地位，所有面積階級別農地の所有世帯数，所有面積及び1世帯当たり平均所有面積","1) 所有面積階級「総数」には「不詳」を含む。"
"0003349671","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","91","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","35-2","３．土地の所有規模に関する事項 世帯人員，所有面積階級別山林の所有世帯数，所有面積及び1世帯当たり平均所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","３．土地の所有規模に関する事項","世帯人員，所有面積階級別山林の所有世帯数，所有面積及び1世帯当たり平均所有面積","1) 所有面積階級「総数」には「不詳」を含む。"
"0003349672","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","273","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","35-2","３．土地の所有規模に関する事項 世帯の型，所有面積階級別山林の所有世帯数，所有面積及び1世帯当たり平均所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","３．土地の所有規模に関する事項","世帯の型，所有面積階級別山林の所有世帯数，所有面積及び1世帯当たり平均所有面積","1) 所有面積階級「総数」には「不詳」を含む。"
"0003349673","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","156","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","35-2","３．土地の所有規模に関する事項 世帯の年間収入階級，所有面積階級別山林の所有世帯数，所有面積及び1世帯当たり平均所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","３．土地の所有規模に関する事項","世帯の年間収入階級，所有面積階級別山林の所有世帯数，所有面積及び1世帯当たり平均所有面積","1) 所有面積階級「総数」には「不詳」を含む。"
"0003349674","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","169","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","35-2","３．土地の所有規模に関する事項 家計を主に支える者の年齢，所有面積階級別山林の所有世帯数，所有面積及び1世帯当たり平均所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","３．土地の所有規模に関する事項","家計を主に支える者の年齢，所有面積階級別山林の所有世帯数，所有面積及び1世帯当たり平均所有面積","1) 所有面積階級「総数」には「不詳」を含む。"
"0003349675","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","91","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","35-2","３．土地の所有規模に関する事項 家計を主に支える者の従業上の地位，所有面積階級別山林の所有世帯数，所有面積及び1世帯当たり平均所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","３．土地の所有規模に関する事項","家計を主に支える者の従業上の地位，所有面積階級別山林の所有世帯数，所有面積及び1世帯当たり平均所有面積","1) 所有面積階級「総数」には「不詳」を含む。"
"0003349676","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","91","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","35-3","３．土地の所有規模に関する事項 世帯人員，所有面積階級別現住居の敷地以外の宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","３．土地の所有規模に関する事項","世帯人員，所有面積階級別現住居の敷地以外の宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","1) 所有面積階級「総数」には「不詳」を含む。"
"0003349677","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","273","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","35-3","３．土地の所有規模に関する事項 世帯の型，所有面積階級別現住居の敷地以外の宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","３．土地の所有規模に関する事項","世帯の型，所有面積階級別現住居の敷地以外の宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","1) 所有面積階級「総数」には「不詳」を含む。"
"0003349678","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","156","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","35-3","３．土地の所有規模に関する事項 世帯の年間収入階級，所有面積階級別現住居の敷地以外の宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","３．土地の所有規模に関する事項","世帯の年間収入階級，所有面積階級別現住居の敷地以外の宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","1) 所有面積階級「総数」には「不詳」を含む。"
"0003349679","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","169","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","35-3","３．土地の所有規模に関する事項 家計を主に支える者の年齢，所有面積階級別現住居の敷地以外の宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","３．土地の所有規模に関する事項","家計を主に支える者の年齢，所有面積階級別現住居の敷地以外の宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","1) 所有面積階級「総数」には「不詳」を含む。"
"0003349680","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","91","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","35-3","３．土地の所有規模に関する事項 家計を主に支える者の従業上の地位，所有面積階級別現住居の敷地以外の宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","３．土地の所有規模に関する事項","家計を主に支える者の従業上の地位，所有面積階級別現住居の敷地以外の宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","1) 所有面積階級「総数」には「不詳」を含む。"
"0003349681","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","325","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","36-1","３．土地の所有規模に関する事項 家計を主に支える者の従業上の地位，世帯の年間収入階級，所有面積階級別農地の所有世帯数，所有面積及び1世帯当たり平均所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","３．土地の所有規模に関する事項","家計を主に支える者の従業上の地位，世帯の年間収入階級，所有面積階級別農地の所有世帯数，所有面積及び1世帯当たり平均所有面積","1) 所有面積階級「総数」には「不詳」を含む。<br>2) 世帯の年間収入階級「総数」には「不詳」を含む。"
"0003349682","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","325","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","36-2","３．土地の所有規模に関する事項 家計を主に支える者の従業上の地位，世帯の年間収入階級，所有面積階級別山林の所有世帯数，所有面積及び1世帯当たり平均所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","３．土地の所有規模に関する事項","家計を主に支える者の従業上の地位，世帯の年間収入階級，所有面積階級別山林の所有世帯数，所有面積及び1世帯当たり平均所有面積","1) 所有面積階級「総数」には「不詳」を含む。<br>2) 世帯の年間収入階級「総数」には「不詳」を含む。"
"0003349683","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","325","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","36-3","３．土地の所有規模に関する事項 家計を主に支える者の従業上の地位，世帯の年間収入階級，所有面積階級別現住居の敷地以外の宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","３．土地の所有規模に関する事項","家計を主に支える者の従業上の地位，世帯の年間収入階級，所有面積階級別現住居の敷地以外の宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","1) 所有面積階級「総数」には「不詳」を含む。<br>2) 世帯の年間収入階級「総数」には「不詳」を含む。"
"0003349684","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","351","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","37-1","３．土地の所有規模に関する事項 家計を主に支える者の従業上の地位，家計を主に支える者の年齢，所有面積階級別農地の所有世帯数，所有面積及び1世帯当たり平均所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","３．土地の所有規模に関する事項","家計を主に支える者の従業上の地位，家計を主に支える者の年齢，所有面積階級別農地の所有世帯数，所有面積及び1世帯当たり平均所有面積","1) 所有面積階級「総数」には「不詳」を含む。<br>2) 家計を主に支える者の年齢「総数」には「不詳」を含む。"
"0003349685","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","351","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","37-2","３．土地の所有規模に関する事項 家計を主に支える者の従業上の地位，家計を主に支える者の年齢，所有面積階級別山林の所有世帯数，所有面積及び1世帯当たり平均所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","３．土地の所有規模に関する事項","家計を主に支える者の従業上の地位，家計を主に支える者の年齢，所有面積階級別山林の所有世帯数，所有面積及び1世帯当たり平均所有面積","1) 所有面積階級「総数」には「不詳」を含む。<br>2) 家計を主に支える者の年齢「総数」には「不詳」を含む。"
"0003349686","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","351","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","37-3","３．土地の所有規模に関する事項 家計を主に支える者の従業上の地位，家計を主に支える者の年齢，所有面積階級別現住居の敷地以外の宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","３．土地の所有規模に関する事項","家計を主に支える者の従業上の地位，家計を主に支える者の年齢，所有面積階級別現住居の敷地以外の宅地などの所有世帯数，所有面積及び1世帯当たり平均所有面積","1) 所有面積階級「総数」には「不詳」を含む。<br>2) 家計を主に支える者の年齢「総数」には「不詳」を含む。"
"0003349687","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","156","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","38-1","３．土地の所有規模に関する事項 所有する農地の資産額，所有面積階級別農地の所有世帯数，所有面積及び1世帯当たり平均所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","３．土地の所有規模に関する事項","所有する農地の資産額，所有面積階級別農地の所有世帯数，所有面積及び1世帯当たり平均所有面積","1) 所有面積階級「総数」には「不詳」を含む。"
"0003349688","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","52","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","38-1","３．土地の所有規模に関する事項 現住居の敷地の所有の有無，所有面積階級別農地の所有世帯数，所有面積及び1世帯当たり平均所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","３．土地の所有規模に関する事項","現住居の敷地の所有の有無，所有面積階級別農地の所有世帯数，所有面積及び1世帯当たり平均所有面積","1) 所有面積階級「総数」には「不詳」を含む。"
"0003349689","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","156","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","38-2","３．土地の所有規模に関する事項 所有する山林の資産額，所有面積階級別山林の所有世帯数，所有面積及び1世帯当たり平均所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","３．土地の所有規模に関する事項","所有する山林の資産額，所有面積階級別山林の所有世帯数，所有面積及び1世帯当たり平均所有面積","1) 所有面積階級「総数」には「不詳」を含む。"
"0003349690","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","52","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","38-2","３．土地の所有規模に関する事項 現住居の敷地の所有の有無，所有面積階級別山林の所有世帯数，所有面積及び1世帯当たり平均所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","３．土地の所有規模に関する事項","現住居の敷地の所有の有無，所有面積階級別山林の所有世帯数，所有面積及び1世帯当たり平均所有面積","1) 所有面積階級「総数」には「不詳」を含む。"
