"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","TITLE_SPEC.TABLE_SUB_CATEGORY3"
"0001874274","特用林産物生産統計調査 確報 令和元年特用林産基礎資料","年次","201901-201912","2021-09-30","0","該当なし","432","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","9","品目別資料 しいたけの生産量（上半期，下半期） しいたけの生産量（下半期）","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和元年特用林産基礎資料","品目別資料","しいたけの生産量（上半期，下半期）","","しいたけの生産量（下半期）","",""
"0003446938","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","768","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","1-1","概要 主要特用林産物需給総括表","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","概要","主要特用林産物需給総括表","","","",""
"0001938641","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","1037","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","1-2","概要 主要特用林産物需給総括表 国内生産量の推移 非食用","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","概要","主要特用林産物需給総括表 国内生産量の推移","","非食用","",""
"0003446939","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","854","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","1-2","概要 主要特用林産物需給総括表 国内生産量の推移 きのこ類","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","概要","主要特用林産物需給総括表 国内生産量の推移","","きのこ類","",""
"0003446940","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","305","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","1-2","概要 主要特用林産物需給総括表 国内生産量の推移 その他食用","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","概要","主要特用林産物需給総括表 国内生産量の推移","","その他食用","",""
"0003446942","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","864","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","1-3","概要 きのこ類の生産量","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","概要","きのこ類の生産量","","","",""
"0003446943","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","432","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-1","令和２年品目別資料 しいたけ しいたけの生産量 合計","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","しいたけ","","しいたけの生産量","合計",""
"0003446944","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","432","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-1","令和２年品目別資料 しいたけ しいたけの生産量 上半期","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","しいたけ","","しいたけの生産量","上半期",""
"0003446945","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","432","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-1","令和２年品目別資料 しいたけ しいたけの生産量 下半期","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","しいたけ","","しいたけの生産量","下半期",""
"0003446965","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","288","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-10","令和２年品目別資料 しいたけ 原木しいたけ生産者数（生しいたけ、所有ほだ木別） 合計","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","しいたけ","","原木しいたけ生産者数（生しいたけ、所有ほだ木別）","合計",""
"0003446966","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","288","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-10","令和２年品目別資料 しいたけ 原木しいたけ生産者数（生しいたけ、所有ほだ木別） 個人","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","しいたけ","","原木しいたけ生産者数（生しいたけ、所有ほだ木別）","個人",""
"0003446967","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","288","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-10","令和２年品目別資料 しいたけ 原木しいたけ生産者数（生しいたけ、所有ほだ木別） 法人","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","しいたけ","","原木しいたけ生産者数（生しいたけ、所有ほだ木別）","法人",""
"0003446968","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","288","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-11","令和２年品目別資料 しいたけ 菌床しいたけ生産者数(所有菌床規模別） 合計","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","しいたけ","","菌床しいたけ生産者数(所有菌床規模別）","合計",""
"0003446969","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","288","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-11","令和２年品目別資料 しいたけ 菌床しいたけ生産者数(所有菌床規模別） 個人","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","しいたけ","","菌床しいたけ生産者数(所有菌床規模別）","個人",""
"0003446970","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","288","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-11","令和２年品目別資料 しいたけ 菌床しいたけ生産者数(所有菌床規模別） 法人","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","しいたけ","","菌床しいたけ生産者数(所有菌床規模別）","法人",""
"0003446971","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","720","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-12","令和２年品目別資料 しいたけ 個人しいたけ生産者の年齢構成","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","しいたけ","","個人しいたけ生産者の年齢構成","",""
"0003446972","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","294","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-13","令和２年品目別資料 しいたけ 原木伏込量及び菌床数の推移","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","しいたけ","","原木伏込量及び菌床数の推移","",""
"0003446973","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","252","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-14","令和２年品目別資料 しいたけ しいたけ原木価格の推移","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","しいたけ","","しいたけ原木価格の推移","",""
"0003446974","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","384","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-15","令和２年品目別資料 しいたけ しいたけ原木伏込量 合計","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","しいたけ","","しいたけ原木伏込量","合計",""
"0003446975","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","864","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-15","令和２年品目別資料 しいたけ しいたけ原木伏込量 乾、生","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","しいたけ","","しいたけ原木伏込量","乾、生",""
"0003446976","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","94","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-16","令和２年品目別資料 しいたけ しいたけ平均的な原木の規格、原木価格 規格","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","しいたけ","","しいたけ平均的な原木の規格、原木価格","規格",""
"0003446977","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","282","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-16","令和２年品目別資料 しいたけ しいたけ平均的な原木の規格、原木価格 原木価格（庭先渡し、年平均）","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","しいたけ","","しいたけ平均的な原木の規格、原木価格","原木価格（庭先渡し、年平均）",""
"0001919970","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","384","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-17","令和２年品目別資料 しいたけ 原木しいたけの生産施設 乾しいたけ（乾燥施設）","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","しいたけ","","原木しいたけの生産施設","乾しいたけ（乾燥施設）",""
"0001919971","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","384","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-17","令和２年品目別資料 しいたけ 原木しいたけの生産施設 生しいたけ（人工ほだ場）","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","しいたけ","","原木しいたけの生産施設","生しいたけ（人工ほだ場）",""
"0003446978","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","192","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-17","令和２年品目別資料 しいたけ 原木しいたけの生産施設 乾しいたけ（乾燥機）","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","しいたけ","","原木しいたけの生産施設","乾しいたけ（乾燥機）",""
"0001919972","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","384","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-18","令和２年品目別資料 しいたけ 菌床しいたけの生産施設 生しいたけ（栽培施設）","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","しいたけ","","菌床しいたけの生産施設","生しいたけ（栽培施設）",""
"0003446982","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","336","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-19","令和２年品目別資料 しいたけ しいたけ原木の調達ルート 伏込原木の調達ルート別内訳","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","しいたけ","","しいたけ原木の調達ルート","伏込原木の調達ルート別内訳",""
"0003446983","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","240","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-19","令和２年品目別資料 しいたけ しいたけ原木の調達ルート 伏込原木の自県内外調達内訳","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","しいたけ","","しいたけ原木の調達ルート","伏込原木の自県内外調達内訳",""
"0003446984","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","423","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-19","令和２年品目別資料 しいたけ しいたけ原木の調達ルート 他県等からの調達内訳","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","しいたけ","","しいたけ原木の調達ルート","他県等からの調達内訳",""
"0003446946","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","720","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-2","令和２年品目別資料 しいたけ 乾しいたけの生産量 原木栽培計","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","しいたけ","","乾しいたけの生産量","原木栽培計",""
"0003446947","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","720","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-2","令和２年品目別資料 しいたけ 乾しいたけの生産量 どんこ","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","しいたけ","","乾しいたけの生産量","どんこ",""
"0003446948","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","720","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-2","令和２年品目別資料 しいたけ 乾しいたけの生産量 こうしん","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","しいたけ","","乾しいたけの生産量","こうしん",""
"0003446949","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","720","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-2","令和２年品目別資料 しいたけ 乾しいたけの生産量 山成","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","しいたけ","","乾しいたけの生産量","山成",""
"0003446950","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","144","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-2","令和２年品目別資料 しいたけ 乾しいたけの生産量 菌床栽培","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","しいたけ","","乾しいたけの生産量","菌床栽培",""
"0003446985","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","336","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-20","令和２年品目別資料 しいたけ 菌床製造用おが粉の調達ルート 菌床製造用おが粉の調達ルート別内訳","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","しいたけ","","菌床製造用おが粉の調達ルート","菌床製造用おが粉の調達ルート別内訳",""
"0003446986","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","240","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-20","令和２年品目別資料 しいたけ 菌床製造用おが粉の調達ルート 菌床製造用おが粉の自県内外調達内訳","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","しいたけ","","菌床製造用おが粉の調達ルート","菌床製造用おが粉の自県内外調達内訳",""
"0003446987","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","423","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-20","令和２年品目別資料 しいたけ 菌床製造用おが粉の調達ルート 他県等からの調達内訳","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","しいたけ","","菌床製造用おが粉の調達ルート","他県等からの調達内訳",""
"0003446988","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","240","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-21","令和２年品目別資料 しいたけ しいたけ菌床の調達内訳","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","しいたけ","","しいたけ菌床の調達内訳","",""
"0003446989","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","144","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-22","令和２年品目別資料 しいたけ以外のきのこ なめこ 生産量（合計）","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","しいたけ以外のきのこ","","なめこ","生産量（合計）",""
"0003446990","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","384","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-22","令和２年品目別資料 しいたけ以外のきのこ なめこ 集荷販売実績","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","しいたけ以外のきのこ","","なめこ","集荷販売実績",""
"0003446991","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","432","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-22","令和２年品目別資料 しいたけ以外のきのこ なめこ 生産者数","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","しいたけ以外のきのこ","","なめこ","生産者数",""
"0003446992","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","384","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-23","令和２年品目別資料 しいたけ以外のきのこ えのきたけの集荷販売実績","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","しいたけ以外のきのこ","","えのきたけの集荷販売実績","",""
"0003446993","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","1056","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-24","令和２年品目別資料 しいたけ以外のきのこ えのきたけ等の生産者数","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","しいたけ以外のきのこ","","えのきたけ等の生産者数","",""
"0003446994","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","384","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-25","令和２年品目別資料 しいたけ以外のきのこ ぶなしめじの集荷販売実績","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","しいたけ以外のきのこ","","ぶなしめじの集荷販売実績","",""
"0003446995","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","384","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-26","令和２年品目別資料 しいたけ以外のきのこ まいたけの集荷販売実績","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","しいたけ以外のきのこ","","まいたけの集荷販売実績","",""
"0003446996","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","384","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-27","令和２年品目別資料 しいたけ以外のきのこ エリンギの集荷販売実績","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","しいたけ以外のきのこ","","エリンギの集荷販売実績","",""
"0003446997","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","384","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-28","令和２年品目別資料 しいたけ以外のきのこ ひらたけの集荷販売実績","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","しいたけ以外のきのこ","","ひらたけの集荷販売実績","",""
"0003446998","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","912","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-29","令和２年品目別資料 しいたけ以外のきのこ その他きのこの生産量","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","しいたけ以外のきのこ","","その他きのこの生産量","",""
"0003446951","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","144","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-3","令和２年品目別資料 しいたけ 生しいたけの生産量 合計","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","しいたけ","","生しいたけの生産量","合計",""
"0003446952","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","144","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-3","令和２年品目別資料 しいたけ 生しいたけの生産量 原木栽培","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","しいたけ","","生しいたけの生産量","原木栽培",""
"0003446953","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","144","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-3","令和２年品目別資料 しいたけ 生しいたけの生産量 菌床栽培","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","しいたけ","","生しいたけの生産量","菌床栽培",""
"0003446999","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","288","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-30","令和２年品目別資料 たけのこ・山菜 たけのこ、ねまがりたけの生産量","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","たけのこ・山菜","","たけのこ、ねまがりたけの生産量","",""
"0003447001","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","864","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-32","令和２年品目別資料 たけのこ・山菜 わさびの出荷量・出荷量のうち加工用","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","たけのこ・山菜","","わさびの出荷量・出荷量のうち加工用","",""
"0003447002","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","1440","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-33","令和２年品目別資料 たけのこ・山菜 山菜の生産量","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","たけのこ・山菜","","山菜の生産量","",""
"0003447003","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","288","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-33","令和２年品目別資料 たけのこ・山菜 わらび、乾ぜんまい、たらのめの人工の出荷量等","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","たけのこ・山菜","","わらび、乾ぜんまい、たらのめの人工の出荷量等","",""
"0003447004","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","720","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-34","令和２年品目別資料 たけのこ・山菜 薬草等の生産量","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","たけのこ・山菜","","薬草等の生産量","",""
"0003447005","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","48","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-35","令和２年品目別資料 たけのこ・山菜 くりの収穫量","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","たけのこ・山菜","","くりの収穫量","",""
"0003447006","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","288","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-36","令和２年品目別資料 竹・桐・漆 竹の生産量","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","竹・桐・漆","","竹の生産量","",""
"0003447008","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","480","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-38","令和２年品目別資料 竹・桐・漆 生うるし、木ろう等の生産量・面積","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","竹・桐・漆","","生うるし、木ろう等の生産量・面積","",""
"0003447009","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","240","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-39","令和２年品目別資料 木炭等燃料・木酢液・竹酢液 木炭の用途別生産量内訳 合計","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","木炭等燃料・木酢液・竹酢液","","木炭の用途別生産量内訳","合計",""
"0003447010","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","240","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-39","令和２年品目別資料 木炭等燃料・木酢液・竹酢液 木炭の用途別生産量内訳 白炭","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","木炭等燃料・木酢液・竹酢液","","木炭の用途別生産量内訳","白炭",""
"0003447011","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","240","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-39","令和２年品目別資料 木炭等燃料・木酢液・竹酢液 木炭の用途別生産量内訳 黒炭","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","木炭等燃料・木酢液・竹酢液","","木炭の用途別生産量内訳","黒炭",""
"0003447012","特用林産物生産統計調査 確報 令和２年特用林産基礎資料","年次","202001-202012","2022-02-28","0","該当なし","240","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-39","令和２年品目別資料 木炭等燃料・木酢液・竹酢液 木炭の用途別生産量内訳 竹炭","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和２年特用林産基礎資料","令和２年品目別資料","木炭等燃料・木酢液・竹酢液","","木炭の用途別生産量内訳","竹炭",""
