"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_NAME","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE"
"0003114628","住宅着工統計","年度次","0","2025-05-30","0","該当なし","131040","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","14","工事別、工事種類別、利用関係別／戸数・件数、床面積","08","住宅・土地・建設","02","建設","住宅着工統計","工事別、工事種類別、利用関係別／戸数・件数、床面積","","",""
"0003114535","住宅着工統計","月次","0","2025-05-30","0","該当なし","4153116","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","15","都道府県別、工事別、利用関係別／戸数・件数、床面積","08","住宅・土地・建設","02","建設","住宅着工統計","都道府県別、工事別、利用関係別／戸数・件数、床面積","","",""
"0003114541","住宅着工統計","年次","0","2025-05-30","0","該当なし","348898","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","15","都道府県別、工事別、利用関係別／戸数・件数、床面積","08","住宅・土地・建設","02","建設","住宅着工統計","都道府県別、工事別、利用関係別／戸数・件数、床面積","","",""
"0003114589","住宅着工統計","年度次","0","2025-05-30","0","該当なし","323818","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","15","都道府県別、工事別、利用関係別／戸数・件数、床面積","08","住宅・土地・建設","02","建設","住宅着工統計","都道府県別、工事別、利用関係別／戸数・件数、床面積","","",""
"0003114565","住宅着工統計","月次","0","2025-05-30","0","該当なし","13592088","2026-01-21","","00600120","建築着工統計調査","00600","国土交通省","16","都道府県別、工事別、住宅の種類別、建て方別／戸数・件数、床面積","08","住宅・土地・建設","02","建設","住宅着工統計","都道府県別、工事別、住宅の種類別、建て方別／戸数・件数、床面積","","",""
"0003114608","住宅着工統計","年度次","0","2025-05-30","0","該当なし","1060056","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","16","都道府県別、工事別、住宅の種類別、建て方別／戸数・件数、床面積","08","住宅・土地・建設","02","建設","住宅着工統計","都道府県別、工事別、住宅の種類別、建て方別／戸数・件数、床面積","","",""
"0003114613","住宅着工統計","年次","0","2025-05-30","0","該当なし","1141848","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","16","都道府県別、工事別、住宅の種類別、建て方別／戸数・件数、床面積","08","住宅・土地・建設","02","建設","住宅着工統計","都道府県別、工事別、住宅の種類別、建て方別／戸数・件数、床面積","","",""
"0003114516","住宅着工統計","月次","0","2025-05-30","0","該当なし","62867280","2026-01-22","","00600120","建築着工統計調査","00600","国土交通省","17","（新設住宅）利用関係別、資金別、建て方別／戸数、床面積　※DBをご利用の際は表示に時間がかかります","08","住宅・土地・建設","02","建設","住宅着工統計","（新設住宅）利用関係別、資金別、建て方別／戸数、床面積　※DBをご利用の際は表示に時間がかかります","","",""
"0003114522","住宅着工統計","年次","0","2025-05-30","0","該当なし","7605840","2026-01-22","","00600120","建築着工統計調査","00600","国土交通省","17","（新設住宅）利用関係別、資金別、建て方別／戸数、床面積  ※DBをご利用の際は表示に時間がかかります","08","住宅・土地・建設","02","建設","住宅着工統計","（新設住宅）利用関係別、資金別、建て方別／戸数、床面積  ※DBをご利用の際は表示に時間がかかります","","",""
"0003114577","住宅着工統計","年度次","0","2025-05-30","0","該当なし","7061280","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","17","（新設住宅）利用関係別、資金別、建て方別／戸数、床面積　                          ※DBをご利用の際は表示に時間がかかります","08","住宅・土地・建設","02","建設","住宅着工統計","（新設住宅）利用関係別、資金別、建て方別／戸数、床面積　                          ※DBをご利用の際は表示に時間がかかります","","",""
"0003114498","住宅着工統計","月次","0","2025-05-30","0","該当なし","75509000","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","18","（新設住宅）利用関係別、構造別、建て方別／戸数、床面積　※DBをご利用の際は表示に時間がかかります","08","住宅・土地・建設","02","建設","住宅着工統計","（新設住宅）利用関係別、構造別、建て方別／戸数、床面積　※DBをご利用の際は表示に時間がかかります","","",""
"0003114504","住宅着工統計","年次","0","2025-05-30","0","該当なし","9040080","2026-01-22","","00600120","建築着工統計調査","00600","国土交通省","18","（新設住宅）利用関係別、構造別、建て方別／戸数、床面積　※DBをご利用の際は表示に時間がかかります","08","住宅・土地・建設","02","建設","住宅着工統計","（新設住宅）利用関係別、構造別、建て方別／戸数、床面積　※DBをご利用の際は表示に時間がかかります","","",""
"0003114629","住宅着工統計","年度次","0","2025-05-30","0","該当なし","8391320","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","18","（新設住宅）利用関係別、構造別、建て方別／戸数、床面積　※DBをご利用の際は表示に時間がかかります","08","住宅・土地・建設","02","建設","住宅着工統計","（新設住宅）利用関係別、構造別、建て方別／戸数、床面積　※DBをご利用の際は表示に時間がかかります","","",""
"0003114536","住宅着工統計","月次","0","2025-05-30","0","該当なし","375536000","2026-01-22","","00600120","建築着工統計調査","00600","国土交通省","19","（新設住宅）利用関係別、規模別、住宅の種類別、建て方別／戸数","08","住宅・土地・建設","02","建設","住宅着工統計","（新設住宅）利用関係別、規模別、住宅の種類別、建て方別／戸数","","",""
"0003114542","住宅着工統計","年次","0","2025-05-30","0","該当なし","31724000","2026-01-22","","00600120","建築着工統計調査","00600","国土交通省","19","（新設住宅）利用関係別、規模別、住宅の種類別、建て方別／戸数","08","住宅・土地・建設","02","建設","住宅着工統計","（新設住宅）利用関係別、規模別、住宅の種類別、建て方別／戸数","","",""
"0003114590","住宅着工統計","年度次","0","2025-05-30","0","該当なし","29476000","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","19","（新設住宅）利用関係別、規模別、住宅の種類別、建て方別／戸数　※DBをご利用の際は表示に時間がかかります","08","住宅・土地・建設","02","建設","住宅着工統計","（新設住宅）利用関係別、規模別、住宅の種類別、建て方別／戸数　※DBをご利用の際は表示に時間がかかります","","",""
"0003114572","住宅着工統計","年次","0","2025-05-30","0","該当なし","12195120","2026-01-22","","00600120","建築着工統計調査","00600","国土交通省","24","（新設住宅）規模別、資金別、利用関係別、構造別／戸数、床面積","08","住宅・土地・建設","02","建設","住宅着工統計","（新設住宅）規模別、資金別、利用関係別、構造別／戸数、床面積","","",""
"0003114609","住宅着工統計","年度次","0","2025-05-30","0","該当なし","11329920","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","24","（新設住宅）規模別、資金別、利用関係別、構造別／戸数、床面積","08","住宅・土地・建設","02","建設","住宅着工統計","（新設住宅）規模別、資金別、利用関係別、構造別／戸数、床面積","","",""
"0004023580","住宅着工統計","年度次","0","2025-05-30","0","全国","1920","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","26","（新設住宅）利用関係別、建築を伴う除却住宅の利用関係別","08","住宅・土地・建設","02","建設","住宅着工統計","（新設住宅）利用関係別、建築を伴う除却住宅の利用関係別","","",""
"0004023580","住宅着工統計","年度次","0","2025-05-30","0","都道府県","1920","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","26","（新設住宅）利用関係別、建築を伴う除却住宅の利用関係別","08","住宅・土地・建設","02","建設","住宅着工統計","（新設住宅）利用関係別、建築を伴う除却住宅の利用関係別","","",""
"0004039718","住宅着工統計","年次","0","2025-01-31","0","該当なし","1920","2026-01-22","","00600120","建築着工統計調査","00600","国土交通省","26","着工新設住宅利用関係別、建築を伴う除却住宅の利用関係別(建築により除却住宅を伴う新設住宅着工戸数、建築を伴う除却住宅戸数）","08","住宅・土地・建設","02","建設","住宅着工統計","着工新設住宅利用関係別、建築を伴う除却住宅の利用関係別(建築により除却住宅を伴う新設住宅着工戸数、建築を伴う除却住宅戸数）","","",""
"0003114523","住宅着工統計","年次","0","2025-05-30","0","該当なし","67200","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","27","（プレハブ）住宅の種類別、工事別、建て方別／戸数・件数、床面積","08","住宅・土地・建設","02","建設","住宅着工統計","（プレハブ）住宅の種類別、工事別、建て方別／戸数・件数、床面積","","",""
"0003114566","住宅着工統計","月次","0","2025-05-30","0","該当なし","806400","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","27","（プレハブ）住宅の種類別、工事別、建て方別／戸数・件数、床面積","08","住宅・土地・建設","02","建設","住宅着工統計","（プレハブ）住宅の種類別、工事別、建て方別／戸数・件数、床面積","","",""
"0003114578","住宅着工統計","年度次","0","2025-05-30","0","該当なし","62400","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","27","（プレハブ）住宅の種類別、工事別、建て方別／戸数・件数、床面積","08","住宅・土地・建設","02","建設","住宅着工統計","（プレハブ）住宅の種類別、工事別、建て方別／戸数・件数、床面積","","",""
"0003114517","住宅着工統計","月次","0","2025-05-30","0","該当なし","2504760","2026-01-22","","00600120","建築着工統計調査","00600","国土交通省","28","（プレハブ新設住宅）利用関係別、資金別／戸数、床面積","08","住宅・土地・建設","02","建設","住宅着工統計","（プレハブ新設住宅）利用関係別、資金別／戸数、床面積","","",""
"0003114585","住宅着工統計","年次","0","2025-05-30","0","該当なし","225360","2026-01-22","","00600120","建築着工統計調査","00600","国土交通省","28","（プレハブ新設住宅）利用関係別、資金別／戸数、床面積","08","住宅・土地・建設","02","建設","住宅着工統計","（プレハブ新設住宅）利用関係別、資金別／戸数、床面積","","",""
"0003114630","住宅着工統計","年度次","0","2025-05-30","0","該当なし","209580","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","28","（プレハブ新設住宅）利用関係別、資金別／戸数、床面積","08","住宅・土地・建設","02","建設","住宅着工統計","（プレハブ新設住宅）利用関係別、資金別／戸数、床面積","","",""
"0003114499","住宅着工統計","月次","0","2025-05-30","0","該当なし","22384960","2026-01-22","","00600120","建築着工統計調査","00600","国土交通省","29","（プレハブ新設住宅）利用関係別、構造別、建て方別／戸数、床面積","08","住宅・土地・建設","02","建設","住宅着工統計","（プレハブ新設住宅）利用関係別、構造別、建て方別／戸数、床面積","","",""
"0003114543","住宅着工統計","年次","0","2025-05-30","0","該当なし","2282400","2026-01-22","","00600120","建築着工統計調査","00600","国土交通省","29","（プレハブ新設住宅）利用関係別、構造別、建て方別／戸数、床面積","08","住宅・土地・建設","02","建設","住宅着工統計","（プレハブ新設住宅）利用関係別、構造別、建て方別／戸数、床面積","","",""
"0003114591","住宅着工統計","年度次","0","2025-05-30","0","該当なし","2121280","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","29","（プレハブ新設住宅）利用関係別、構造別、建て方別／戸数、床面積","08","住宅・土地・建設","02","建設","住宅着工統計","（プレハブ新設住宅）利用関係別、構造別、建て方別／戸数、床面積","","",""
"0003114537","住宅着工統計","月次","0","2025-05-30","0","該当なし","5762400","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","32","（新築住宅）利用関係別、建築主別、建て方別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","08","住宅・土地・建設","02","建設","住宅着工統計","（新築住宅）利用関係別、建築主別、建て方別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","","",""
"0003114544","住宅着工統計","年次","0","2025-05-30","0","該当なし","480200","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","32","（新築住宅）利用関係別、建築主別、建て方別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","08","住宅・土地・建設","02","建設","住宅着工統計","（新築住宅）利用関係別、建築主別、建て方別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","","",""
"0003114610","住宅着工統計","年度次","0","2025-05-30","0","該当なし","445900","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","32","（新築住宅）利用関係別、建築主別、建て方別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","08","住宅・土地・建設","02","建設","住宅着工統計","（新築住宅）利用関係別、建築主別、建て方別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","","",""
"0003114567","住宅着工統計","月次","0","2025-05-30","0","該当なし","4980000","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","33","（新築住宅）利用関係別、資金別、建て方別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","08","住宅・土地・建設","02","建設","住宅着工統計","（新築住宅）利用関係別、資金別、建て方別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","","",""
"0003114573","住宅着工統計","年次","0","2025-05-30","0","該当なし","420000","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","33","（新築住宅）利用関係別、資金別、建て方別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","08","住宅・土地・建設","02","建設","住宅着工統計","（新築住宅）利用関係別、資金別、建て方別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","","",""
"0003114579","住宅着工統計","年度次","0","2025-05-30","0","該当なし","390000","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","33","（新築住宅）利用関係別、資金別、建て方別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","08","住宅・土地・建設","02","建設","住宅着工統計","（新築住宅）利用関係別、資金別、建て方別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","","",""
"0003114518","住宅着工統計","月次","0","2025-05-30","0","該当なし","5762400","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","34","（新築住宅）利用関係別、構造別、建て方別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","08","住宅・土地・建設","02","建設","住宅着工統計","（新築住宅）利用関係別、構造別、建て方別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","","",""
"0003114524","住宅着工統計","年次","0","2025-05-30","0","該当なし","480200","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","34","（新築住宅）利用関係別、構造別、建て方別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","08","住宅・土地・建設","02","建設","住宅着工統計","（新築住宅）利用関係別、構造別、建て方別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","","",""
"0003114631","住宅着工統計","年度次","0","2025-05-30","0","該当なし","445900","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","34","（新築住宅）利用関係別、構造別、建て方別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","08","住宅・土地・建設","02","建設","住宅着工統計","（新築住宅）利用関係別、構造別、建て方別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","","",""
"0003114500","住宅着工統計","月次","0","2025-05-30","0","該当なし","1260000","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","35","（プレハブ新築住宅）利用関係別、資金別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","08","住宅・土地・建設","02","建設","住宅着工統計","（プレハブ新築住宅）利用関係別、資金別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","","",""
"0003114586","住宅着工統計","年次","0","2025-05-30","0","該当なし","105000","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","35","（プレハブ新築住宅）利用関係別、資金別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","08","住宅・土地・建設","02","建設","住宅着工統計","（プレハブ新築住宅）利用関係別、資金別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","","",""
"0003114592","住宅着工統計","年度次","0","2025-05-30","0","該当なし","97500","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","35","（プレハブ新築住宅）利用関係別、資金別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","08","住宅・土地・建設","02","建設","住宅着工統計","（プレハブ新築住宅）利用関係別、資金別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","","",""
"0003114538","住宅着工統計","月次","0","2025-05-30","0","該当なし","3360000","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","36","（プレハブ新築住宅）利用関係別、構造別、建て方別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","08","住宅・土地・建設","02","建設","住宅着工統計","（プレハブ新築住宅）利用関係別、構造別、建て方別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","","",""
"0003114605","住宅着工統計","年次","0","2025-05-30","0","該当なし","280000","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","36","（プレハブ新築住宅）利用関係別、構造別、建て方別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","08","住宅・土地・建設","02","建設","住宅着工統計","（プレハブ新築住宅）利用関係別、構造別、建て方別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","","",""
"0003114611","住宅着工統計","年度次","0","2025-05-30","0","該当なし","260000","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","36","（プレハブ新築住宅）利用関係別、構造別、建て方別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","08","住宅・土地・建設","02","建設","住宅着工統計","（プレハブ新築住宅）利用関係別、構造別、建て方別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","","",""
"0003114568","住宅着工統計","月次","0","2025-05-30","0","該当なし","17611776","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","39","（新設住宅）都市計画別、利用関係別、建築主別、建て方別／戸数、床面積、敷地面積","08","住宅・土地・建設","02","建設","住宅着工統計","（新設住宅）都市計画別、利用関係別、建築主別、建て方別／戸数、床面積、敷地面積","","",""
"0003114574","住宅着工統計","年次","0","2025-05-30","0","該当なし","1467648","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","39","（新設住宅）都市計画別、利用関係別、建築主別、建て方別／戸数、床面積、敷地面積","08","住宅・土地・建設","02","建設","住宅着工統計","（新設住宅）都市計画別、利用関係別、建築主別、建て方別／戸数、床面積、敷地面積","","",""
"0003114580","住宅着工統計","年度次","0","2025-05-30","0","該当なし","1362816","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","39","（新設住宅）都市計画別、利用関係別、建築主別、建て方別／戸数、床面積、敷地面積","08","住宅・土地・建設","02","建設","住宅着工統計","（新設住宅）都市計画別、利用関係別、建築主別、建て方別／戸数、床面積、敷地面積","","",""
"0003114519","住宅着工統計","月次","0","2025-05-30","0","該当なし","806400","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","41","（ツーバイフォー）住宅の種類別、工事別、建て方別／戸数・件数、床面積","08","住宅・土地・建設","02","建設","住宅着工統計","（ツーバイフォー）住宅の種類別、工事別、建て方別／戸数・件数、床面積","","",""
"0003114625","住宅着工統計","年次","0","2025-05-30","0","該当なし","67200","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","41","（ツーバイフォー）住宅の種類別、工事別、建て方別／戸数・件数、床面積","08","住宅・土地・建設","02","建設","住宅着工統計","（ツーバイフォー）住宅の種類別、工事別、建て方別／戸数・件数、床面積","","",""
"0003114632","住宅着工統計","年度次","0","2025-05-30","0","該当なし","62400","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","41","（ツーバイフォー）住宅の種類別、工事別、建て方別／戸数・件数、床面積","08","住宅・土地・建設","02","建設","住宅着工統計","（ツーバイフォー）住宅の種類別、工事別、建て方別／戸数・件数、床面積","","",""
"0003114501","住宅着工統計","月次","0","2025-05-30","0","該当なし","2393160","2026-01-23","","00600120","建築着工統計調査","00600","国土交通省","42","（ツーバイフォー新設住宅）利用関係別、資金別／戸数、床面積","08","住宅・土地・建設","02","建設","住宅着工統計","（ツーバイフォー新設住宅）利用関係別、資金別／戸数、床面積","","",""
"0003114587","住宅着工統計","年次","0","2025-05-30","0","該当なし","224040","2026-01-22","","00600120","建築着工統計調査","00600","国土交通省","42","（ツーバイフォー新設住宅）利用関係別、資金別／戸数、床面積","08","住宅・土地・建設","02","建設","住宅着工統計","（ツーバイフォー新設住宅）利用関係別、資金別／戸数、床面積","","",""
"0003114593","住宅着工統計","年度次","0","2025-05-30","0","該当なし","208500","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","42","（ツーバイフォー新設住宅）利用関係別、資金別／戸数、床面積","08","住宅・土地・建設","02","建設","住宅着工統計","（ツーバイフォー新設住宅）利用関係別、資金別／戸数、床面積","","",""
"0003114539","住宅着工統計","月次","0","2025-05-30","0","該当なし","5472120","2026-01-23","","00600120","建築着工統計調査","00600","国土交通省","43","（ツーバイフォー新設住宅）利用関係別、構造別、建て方別／戸数、床面積","08","住宅・土地・建設","02","建設","住宅着工統計","（ツーバイフォー新設住宅）利用関係別、構造別、建て方別／戸数、床面積","","",""
"0003114606","住宅着工統計","年次","0","2025-05-30","0","該当なし","567600","2026-01-22","","00600120","建築着工統計調査","00600","国土交通省","43","（ツーバイフォー新設住宅）利用関係別、構造別、建て方別／戸数、床面積","08","住宅・土地・建設","02","建設","住宅着工統計","（ツーバイフォー新設住宅）利用関係別、構造別、建て方別／戸数、床面積","","",""
"0003114612","住宅着工統計","年度次","0","2025-05-30","0","該当なし","527360","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","43","（ツーバイフォー新設住宅）利用関係別、構造別、建て方別／戸数、床面積","08","住宅・土地・建設","02","建設","住宅着工統計","（ツーバイフォー新設住宅）利用関係別、構造別、建て方別／戸数、床面積","","",""
"0003114569","住宅着工統計","月次","0","2025-05-30","0","該当なし","1260000","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","44","（ツーバイフォー新築住宅）利用関係別、資金別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","08","住宅・土地・建設","02","建設","住宅着工統計","（ツーバイフォー新築住宅）利用関係別、資金別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","","",""
"0003114575","住宅着工統計","年次","0","2025-05-30","0","該当なし","105000","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","44","（ツーバイフォー新築住宅）利用関係別、資金別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","08","住宅・土地・建設","02","建設","住宅着工統計","（ツーバイフォー新築住宅）利用関係別、資金別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","","",""
"0003114581","住宅着工統計","年度次","0","2025-05-30","0","該当なし","97500","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","44","（ツーバイフォー新築住宅）利用関係別、資金別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","08","住宅・土地・建設","02","建設","住宅着工統計","（ツーバイフォー新築住宅）利用関係別、資金別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","","",""
"0003114520","住宅着工統計","月次","0","2025-05-30","0","該当なし","840000","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","45","（ツーバイフォー新築住宅）利用関係別、構造別、建て方別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","08","住宅・土地・建設","02","建設","住宅着工統計","（ツーバイフォー新築住宅）利用関係別、構造別、建て方別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","","",""
"0003114626","住宅着工統計","年次","0","2025-05-30","0","該当なし","70000","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","45","（ツーバイフォー新築住宅）利用関係別、構造別、建て方別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","08","住宅・土地・建設","02","建設","住宅着工統計","（ツーバイフォー新築住宅）利用関係別、構造別、建て方別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","","",""
"0003114633","住宅着工統計","年度次","0","2025-05-30","0","該当なし","65000","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","45","（ツーバイフォー新築住宅）利用関係別、構造別、建て方別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","08","住宅・土地・建設","02","建設","住宅着工統計","（ツーバイフォー新築住宅）利用関係別、構造別、建て方別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","","",""
"0003119709","建築物着工統計 時系列表","年度次","0","2015-12-15","0","該当なし","252000","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","10","【建築物】構造別　用途別　都道府県別 昭和63年度～平成14年度","08","住宅・土地・建設","02","建設","建築物着工統計","【建築物】構造別　用途別　都道府県別","時系列表","昭和63年度～平成14年度",""
"0003119730","建築物着工統計 時系列表","年度次","0","2025-05-30","0","該当なし","580797","2026-01-23","","00600120","建築着工統計調査","00600","国土交通省","10","【建築物】構造別　用途別　都道府県別 平成15年度～","08","住宅・土地・建設","02","建設","建築物着工統計","【建築物】構造別　用途別　都道府県別","時系列表","平成15年度～",""
"0003119707","建築物着工統計 時系列表","月次","0","2025-05-30","0","該当なし","89280","2026-01-23","","00600120","建築着工統計調査","00600","国土交通省","","","08","住宅・土地・建設","02","建設","建築物着工統計","【建築物】都道府県別床面積","時系列表","床面積","【建築物】都道府県別床面積 床面積"
"0003119708","建築物着工統計 時系列表","年次","0","2025-05-30","0","該当なし","31752","2026-01-22","","00600120","建築着工統計調査","00600","国土交通省","","","08","住宅・土地・建設","02","建設","建築物着工統計","【建築物】構造別　用途別","時系列表","平成16年～","【建築物】構造別　用途別 平成16年～"
"0003119727","建築物着工統計 時系列表","月次","0","2025-05-30","0","該当なし","980","2026-01-23","","00600120","建築着工統計調査","00600","国土交通省","","","08","住宅・土地・建設","02","建設","建築物着工統計","【建築物】建築主別・用途別・構造別　床面積","時系列表","建築主別","【建築物】建築主別・用途別・構造別　床面積 建築主別"
"0003119728","建築物着工統計 時系列表","月次","0","2025-05-30","0","該当なし","8064","2026-01-23","","00600120","建築着工統計調査","00600","国土交通省","","","08","住宅・土地・建設","02","建設","建築物着工統計","【建築物】季節調整値","時系列表","","【建築物】季節調整値"
"0003119745","建築物着工統計 時系列表","月次","0","2025-05-30","0","該当なし","10164","2026-01-23","","00600120","建築着工統計調査","00600","国土交通省","","","08","住宅・土地・建設","02","建設","建築物着工統計","【建築物】民間非居住　用途別　床面積","時系列表","","【建築物】民間非居住　用途別　床面積"
"0003119747","建築物着工統計 時系列表","月次","0","2025-05-30","0","該当なし","5390","2026-01-23","","00600120","建築着工統計調査","00600","国土交通省","","","08","住宅・土地・建設","02","建設","建築物着工統計","【建築物】建築主別・用途別・構造別　床面積","時系列表","用途別","【建築物】建築主別・用途別・構造別　床面積 用途別"
