"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY"
"0003031631","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","16900","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-07","企業統計編 企業に関する統計（産業小分類別、経営組織別、資本金階層別、企業統計）　１社２事業所以上を保有する企業","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","企業に関する統計（産業小分類別、経営組織別、資本金階層別、企業統計）　１社２事業所以上を保有する企業","","企業統計編"
"0003031632","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","18560","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-08","企業統計編 企業に関する統計（産業小分類別、従業者規模別、企業統計）　全企業","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","企業に関する統計（産業小分類別、従業者規模別、企業統計）　全企業","","企業統計編"
"0003031633","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","16490","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-09","企業統計編 企業に関する統計（産業小分類別、従業者規模別、企業統計）　１社１事業所を保有する企業","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","企業に関する統計（産業小分類別、従業者規模別、企業統計）　１社１事業所を保有する企業","","企業統計編"
"0003031052","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","4379","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-1","品目編 総合統計表（全事業所）","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","総合統計表（全事業所）","","品目編"
"0003031404","工業統計調査 確報 平成20年確報","年次","200801-200812","2011-03-31","0","該当なし","4338","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-1","産業編 総合統計表（産業細分類別）全事業所","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","総合統計表（産業細分類別）全事業所","","産業編"
"0003031588","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","15600","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-1","工業地区編 都道府県別、産業中分類別統計","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","都道府県別、産業中分類別統計","","工業地区編"
"0003031349","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","1050","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-10","品目編 その他収入の種類別の産業別産出事業所数及び収入額（従業者４人以上の事業所）（産業中分類別）","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","その他収入の種類別の産業別産出事業所数及び収入額（従業者４人以上の事業所）（産業中分類別）","","品目編"
"0003031634","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","16660","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-10","企業統計編 企業に関する統計（産業小分類別、従業者規模別、企業統計）　１社２事業所以上を保有する企業","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","企業に関する統計（産業小分類別、従業者規模別、企業統計）　１社２事業所以上を保有する企業","","企業統計編"
"0003090052","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","10476","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-10","産業編 従業者４人以上の事業所に関する都道府県別、東京特別区・政令指定都市別統計（産業中分類別事業所数、従業者数等）","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","従業者４人以上の事業所に関する都道府県別、東京特別区・政令指定都市別統計（産業中分類別事業所数、従業者数等）","","産業編"
"0003031350","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","2016","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-11","品目編 その他収入の種類別の都道府県別産出事業所数及び収入額（従業者４人以上の事業所）","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","その他収入の種類別の都道府県別産出事業所数及び収入額（従業者４人以上の事業所）","","品目編"
"0003031653","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","3104","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-11","企業統計編 企業に関する統計（企業別産出事業所数）　１社２事業所以上を保有する企業","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","企業に関する統計（企業別産出事業所数）　１社２事業所以上を保有する企業","","企業統計編"
"0003090072","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","17460","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-11","産業編 従業者30人以上の事業所に関する都道府県別、東京特別区・政令指定都市別統計（産業中分類別の事業所数、従業者数、現金給与総額、原材料使用額等、製造品出荷額等、生産額及び付加価値額）","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","従業者30人以上の事業所に関する都道府県別、東京特別区・政令指定都市別統計（産業中分類別の事業所数、従業者数、現金給与総額、原材料使用額等、製造品出荷額等、生産額及び付加価値額）","","産業編"
"0003031353","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","3121","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-12","品目編 品目別出荷及び産出事業所数（従業者３人以下の事業所）","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","品目別出荷及び産出事業所数（従業者３人以下の事業所）","","品目編"
"0003031654","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","80260","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-12","企業統計編 事業所に関する統計（産業別、経営組織別、資本金階層別統計）","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","事業所に関する統計（産業別、経営組織別、資本金階層別統計）","","企業統計編"
"0003090092","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","36666","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-12","産業編 従業者30人以上の事業所に関する都道府県別、東京特別区・政令指定都市別統計（産業中分類別の在庫額、有形固定資産額及びリース契約による契約額及び支払額）","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","従業者30人以上の事業所に関する都道府県別、東京特別区・政令指定都市別統計（産業中分類別の在庫額、有形固定資産額及びリース契約による契約額及び支払額）","","産業編"
"0003031369","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","1092","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-13","品目編 品目別の加工賃収入額及び産出事業所数（従業者３人以下の事業所）","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","品目別の加工賃収入額及び産出事業所数（従業者３人以下の事業所）","","品目編"
"0003031655","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","47346","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-13","企業統計編 事業所に関する統計（品目別、経営組織別、資本金階層別統計）","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","事業所に関する統計（品目別、経営組織別、資本金階層別統計）","","企業統計編"
"0003090053","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","15714","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-13","産業編 従業者4～29人の事業所に関する都道府県別、東京特別区・政令指定都市別統計（産業中分類別の事業所数、従業者数、現金給与総額、原材料使用額等、製造品出荷額等及び付加価値額）","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","従業者4～29人の事業所に関する都道府県別、東京特別区・政令指定都市別統計（産業中分類別の事業所数、従業者数、現金給与総額、原材料使用額等、製造品出荷額等及び付加価値額）","","産業編"
"0003031377","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","42","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-14","品目編 その他収入の種類別の産業別産出事業所数及び収入額（従業者３人以下の事業所）","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","その他収入の種類別の産業別産出事業所数及び収入額（従業者３人以下の事業所）","","品目編"
"0003031540","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","4098","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-14","産業編 従業者３人以下の事業所に関する統計表(産業細分類別の事業所数、従業者数等)","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","従業者３人以下の事業所に関する統計表(産業細分類別の事業所数、従業者数等)","","産業編"
"0003031542","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","9900","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-15","産業編 従業者３人以下の事業所に関する統計表(産業中分類別の都道府県別、東京特別区・政令指定都市別事業所数、従業者数等)","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","従業者３人以下の事業所に関する統計表(産業中分類別の都道府県別、東京特別区・政令指定都市別事業所数、従業者数等)","","産業編"
"0003031546","工業統計調査 確報 平成20年確報","年次","200801-200812","2011-03-31","0","該当なし","6444","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-16","産業編 従業者30人以上の事業所に関する１事業所当たり及び従業者１人当たりの統計（産業細分類別の製造品出荷額等、付加価値額等）","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","従業者30人以上の事業所に関する１事業所当たり及び従業者１人当たりの統計（産業細分類別の製造品出荷額等、付加価値額等）","","産業編"
"0003031547","工業統計調査 確報 平成20年確報","年次","200801-200812","2011-03-31","0","該当なし","1755","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-17","産業編 従業者30人以上の事業所に関する１事業所当たり及び従業者１人当たりの統計（産業中分類別、従業者規模別の製造品出荷額等、付加価値額等）","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","従業者30人以上の事業所に関する１事業所当たり及び従業者１人当たりの統計（産業中分類別、従業者規模別の製造品出荷額等、付加価値額等）","","産業編"
"0003031548","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","4272","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-18","産業編 従業者4～29人の事業所に関する１事業所当たり及び従業者１人当たりの統計（産業細分類別の製造品出荷額等、粗付加価値額等）","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","従業者4～29人の事業所に関する１事業所当たり及び従業者１人当たりの統計（産業細分類別の製造品出荷額等、粗付加価値額等）","","産業編"
"0003031549","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","600","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-19","産業編 従業者4～29人の事業所に関する１事業所当たり及び従業者１人当たりの統計（産業中分類別、従業者規模別の製造品出荷額等、粗付加価値額等）","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","従業者4～29人の事業所に関する１事業所当たり及び従業者１人当たりの統計（産業中分類別、従業者規模別の製造品出荷額等、粗付加価値額等）","","産業編"
"0003031056","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","21617","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-2","品目編 品目別出荷及び事業所数（従業者４人以上の事業所）(平成16年～平成20年)","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","品目別出荷及び事業所数（従業者４人以上の事業所）(平成16年～平成20年)","","品目編"
"0003031589","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","71734","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-2","工業地区編 工業地区別、産業中分類別統計","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","工業地区別、産業中分類別統計","","工業地区編"
"0003033016","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","34672","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-2","産業編 従業者４人以上の事業所に関する産業別統計","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","従業者４人以上の事業所に関する産業別統計","","産業編"
"0003031067","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","1300","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-3","品目編 品目群による都道府県別出荷額（産業中分類別、従業者４人以上の事業所）","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","品目群による都道府県別出荷額（産業中分類別、従業者４人以上の事業所）","","品目編"
"0003031420","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","12960","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-3","産業編 従業者30人以上の事業所に関する産業別統計(事業所数、従業者数及び現金給与総額)","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","従業者30人以上の事業所に関する産業別統計(事業所数、従業者数及び現金給与総額)","","産業編"
"0003031590","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","132559","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-3","工業地区編 工業地区別、事業所数ウェイト順による産業細分類別統計","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","工業地区別、事業所数ウェイト順による産業細分類別統計","","工業地区編"
"0003031068","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","92318","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-4","品目編 品目別、都道府県別の出荷及び産出事業所数（従業者４人以上の事業所）","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","品目別、都道府県別の出荷及び産出事業所数（従業者４人以上の事業所）","","品目編"
"0003031422","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","14397","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-4","産業編 従業者30人以上の事業所に関する産業別統計(原材料使用額等、製造品出荷額等、生産額、付加価値額及び粗付加価値額)","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","従業者30人以上の事業所に関する産業別統計(原材料使用額等、製造品出荷額等、生産額、付加価値額及び粗付加価値額)","","産業編"
"0003031591","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","156321","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-4","工業地区編 工業地区別、出荷額ウェイト順による産業細分類別統計","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","工業地区別、出荷額ウェイト順による産業細分類別統計","","工業地区編"
"0003031077","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","14568","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-5","品目編 品目別、従業者規模別の産出事業所数及び出荷額（従業者４人以上の事業所）","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","品目別、従業者規模別の産出事業所数及び出荷額（従業者４人以上の事業所）","","品目編"
"0003031472","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","15120","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-5","産業編 従業者30人以上の事業所に関する産業別統計(在庫額及び有形固定資産額及びリース契約による契約額及び支払額)","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","従業者30人以上の事業所に関する産業別統計(在庫額及び有形固定資産額及びリース契約による契約額及び支払額)","","産業編"
"0003031083","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","19182","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-6","品目編 品目別出荷における産業別の産出事業所数及び出荷額（従業者10人以上の事業所）","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","品目別出荷における産業別の産出事業所数及び出荷額（従業者10人以上の事業所）","","品目編"
"0003031477","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","19329","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-6","産業編 従業者４～２９人の事業所に関する産業別統計(事業所数、従業者数、現金給与総額、原材料使用額等、製造品出荷額等及び粗付加価値額)","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","従業者４～２９人の事業所に関する産業別統計(事業所数、従業者数、現金給与総額、原材料使用額等、製造品出荷額等及び粗付加価値額)","","産業編"
"0003031140","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","8691","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-7","品目編 産業別出荷における品目別の産出事業所数及び出荷額（従業者10人以上の事業所）","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","産業別出荷における品目別の産出事業所数及び出荷額（従業者10人以上の事業所）","","品目編"
"0003031516","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","52248","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-7","産業編 従業者４人以上の事業所に関する従業者規模別統計（産業細分類別の事業所数、従業者数等）","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","従業者４人以上の事業所に関する従業者規模別統計（産業細分類別の事業所数、従業者数等）","","産業編"
"0003031152","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","4241","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-8","品目編 品目別在庫及び産出事業所数（従業者30人以上の事業所）","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","品目別在庫及び産出事業所数（従業者30人以上の事業所）","","品目編"
"0003031533","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","4179","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-8","産業編 従業者30人以上の事業所に関する従業者規模別統計（産業中分類別の在庫額、有形固定資産及びリース契約による契約額及び支払額）","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","従業者30人以上の事業所に関する従業者規模別統計（産業中分類別の在庫額、有形固定資産及びリース契約による契約額及び支払額）","","産業編"
"0003031330","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","1152","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-9","品目編 品目別の加工賃収入額及び産出事業所数（従業者４人以上の事業所）","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","品目別の加工賃収入額及び産出事業所数（従業者４人以上の事業所）","","品目編"
"0003031535","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","2940","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-9","産業編 従業者４人以上の事業所に関する都道府県別、東京特別区・政令指定都市別統計（従業者規模別事業所数、従業者数等）","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","従業者４人以上の事業所に関する都道府県別、東京特別区・政令指定都市別統計（従業者規模別事業所数、従業者数等）","","産業編"
"0003031570","工業統計調査 確報 平成20年確報","年次","200801-200812","2011-03-31","0","該当なし","3378","2022-07-05","","00550010","工業統計調査","00550","経済産業省","4-1","用地・用水編 事業所数、従業者数、製造品出荷額等、事業所敷地面積及び建築面積（産業細分類別統計）","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","事業所数、従業者数、製造品出荷額等、事業所敷地面積及び建築面積（産業細分類別統計）","","用地・用水編"
"0003031580","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","2535","2022-07-05","","00550010","工業統計調査","00550","経済産業省","4-10","用地・用水編 事業所数、水源別工業用水量及び用途別工業用水量（産業中分類別、従業者規模別統計）","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","事業所数、水源別工業用水量及び用途別工業用水量（産業中分類別、従業者規模別統計）","","用地・用水編"
"0003031582","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","15600","2022-07-05","","00550010","工業統計調査","00550","経済産業省","4-11","用地・用水編 事業所数、水源別工業用水量及び用途別工業用水量（都道府県別、産業中分類別統計）","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","事業所数、水源別工業用水量及び用途別工業用水量（都道府県別、産業中分類別統計）","","用地・用水編"
"0003031583","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","59787","2022-07-05","","00550010","工業統計調査","00550","経済産業省","4-12","用地・用水編 事業所数、水源別工業用水量及び用途別工業用水量（工業地区別、産業中分類別統計）","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","事業所数、水源別工業用水量及び用途別工業用水量（工業地区別、産業中分類別統計）","","用地・用水編"
"0003031585","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","3378","2022-07-05","","00550010","工業統計調査","00550","経済産業省","4-13","用地・用水編 参考統計表(産業細分類別、工業用水原単位表)","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","参考統計表(産業細分類別、工業用水原単位表)","","用地・用水編"
"0003031572","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","1170","2022-07-05","","00550010","工業統計調査","00550","経済産業省","4-2","用地・用水編 事業所数、従業者数、製造品出荷額等、事業所敷地面積及び建築面積（産業中分類別、従業者規模別統計）","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","事業所数、従業者数、製造品出荷額等、事業所敷地面積及び建築面積（産業中分類別、従業者規模別統計）","","用地・用水編"
"0003031573","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","7200","2022-07-05","","00550010","工業統計調査","00550","経済産業省","4-3","用地・用水編 事業所数、従業者数、製造品出荷額等、事業所敷地面積及び建築面積（都道府県別、産業中分類別統計）","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","事業所数、従業者数、製造品出荷額等、事業所敷地面積及び建築面積（都道府県別、産業中分類別統計）","","用地・用水編"
"0003031574","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","27594","2022-07-05","","00550010","工業統計調査","00550","経済産業省","4-4","用地・用水編 事業所数、従業者数、製造品出荷額等、事業所敷地面積及び建築面積（工業地区別、産業中分類別統計）","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","事業所数、従業者数、製造品出荷額等、事業所敷地面積及び建築面積（工業地区別、産業中分類別統計）","","用地・用水編"
"0003031575","工業統計調査 確報 平成20年確報","年次","200801-200812","2011-03-31","0","該当なし","432","2022-07-05","","00550010","工業統計調査","00550","経済産業省","4-5","用地・用水編 事業所数、従業者数、製造品出荷額等、事業所敷地面積及び建築面積（敷地規模別統計、都道府県別事業所数）","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","事業所数、従業者数、製造品出荷額等、事業所敷地面積及び建築面積（敷地規模別統計、都道府県別事業所数）","","用地・用水編"
"0003031576","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","10800","2022-07-05","","00550010","工業統計調査","00550","経済産業省","4-6","用地・用水編 事業所数、従業者数、製造品出荷額等、事業所敷地面積及び建築面積（敷地規模別統計、都道府県別、産業中分類別事業所数）","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","事業所数、従業者数、製造品出荷額等、事業所敷地面積及び建築面積（敷地規模別統計、都道府県別、産業中分類別事業所数）","","用地・用水編"
"0003031577","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","1120","2022-07-05","","00550010","工業統計調査","00550","経済産業省","4-7","用地・用水編 事業所数、従業者数、製造品出荷額等、事業所敷地面積及び建築面積（敷地規模別統計、産業中分類別事業所数、従業者数、製造品出荷額等、事業所敷地面積及び建築面積）","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","事業所数、従業者数、製造品出荷額等、事業所敷地面積及び建築面積（敷地規模別統計、産業中分類別事業所数、従業者数、製造品出荷額等、事業所敷地面積及び建築面積）","","用地・用水編"
"0003031578","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","2155","2022-07-05","","00550010","工業統計調査","00550","経済産業省","4-8","用地・用水編 事業所数、従業者数、製造品出荷額等、事業所敷地面積及び建築面積（敷地規模別統計、都道府県別事業所数、従業者数、製造品出荷額等、事業所敷地面積及び建築面積）","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","事業所数、従業者数、製造品出荷額等、事業所敷地面積及び建築面積（敷地規模別統計、都道府県別事業所数、従業者数、製造品出荷額等、事業所敷地面積及び建築面積）","","用地・用水編"
"0003031579","工業統計調査 確報 平成20年確報","年次","200801-200812","2012-12-23","0","該当なし","7319","2022-07-05","","00550010","工業統計調査","00550","経済産業省","4-9","用地・用水編 事業所数、水源別工業用水量及び用途別工業用水量（産業細分類別統計）","05","鉱工業","02","製造業","工業統計調査","確報","平成20年確報","事業所数、水源別工業用水量及び用途別工業用水量（産業細分類別統計）","","用地・用水編"
"0003033191","工業統計調査 速報 平成21年工業統計速報データ","年次","200901-200912","2012-12-01","0","該当なし","140","2022-07-05","","00550010","工業統計調査","00550","経済産業省","1-1-1","時系列表（事業所数、従業者数、現金給与総額、原材料使用額等、製造品出荷額等、　付加価値額、有形固定資産投資総額） 従業者4人以上の事業所に関する統計（但し、在庫及び有形固定資産関連は従業者30人以上）","05","鉱工業","02","製造業","工業統計調査","速報","平成21年工業統計速報データ","時系列表（事業所数、従業者数、現金給与総額、原材料使用額等、製造品出荷額等、　付加価値額、有形固定資産投資総額）","従業者4人以上の事業所に関する統計（但し、在庫及び有形固定資産関連は従業者30人以上）",""
"0003093900","工業統計調査 速報 平成21年工業統計速報データ","年次","200901-200912","2012-12-01","0","該当なし","300","2022-07-05","","00550010","工業統計調査","00550","経済産業省","1-2-1","産業中分類別（事業所数、従業者数） 従業者4人以上の事業所に関する統計（但し、在庫及び有形固定資産関連は従業者30人以上）","05","鉱工業","02","製造業","工業統計調査","速報","平成21年工業統計速報データ","産業中分類別（事業所数、従業者数）","従業者4人以上の事業所に関する統計（但し、在庫及び有形固定資産関連は従業者30人以上）",""
"0003093938","工業統計調査 速報 平成21年工業統計速報データ","年次","200901-200912","2012-12-01","0","該当なし","600","2022-07-05","","00550010","工業統計調査","00550","経済産業省","1-2-2","産業中分類別（現金給与総額、原材料使用額等、製造品出荷額等、付加価値額） 従業者4人以上の事業所に関する統計（但し、在庫及び有形固定資産関連は従業者30人以上）","05","鉱工業","02","製造業","工業統計調査","速報","平成21年工業統計速報データ","産業中分類別（現金給与総額、原材料使用額等、製造品出荷額等、付加価値額）","従業者4人以上の事業所に関する統計（但し、在庫及び有形固定資産関連は従業者30人以上）",""
"0003093939","工業統計調査 速報 平成21年工業統計速報データ","年次","200901-200912","2012-12-01","0","該当なし","600","2022-07-05","","00550010","工業統計調査","00550","経済産業省","1-2-3","産業中分類別（年末在庫合計額、製造品年末在庫額、半製品・仕掛品年末価額、原材料・燃料年末在庫額） 従業者4人以上の事業所に関する統計（但し、在庫及び有形固定資産関連は従業者30人以上）","05","鉱工業","02","製造業","工業統計調査","速報","平成21年工業統計速報データ","産業中分類別（年末在庫合計額、製造品年末在庫額、半製品・仕掛品年末価額、原材料・燃料年末在庫額）","従業者4人以上の事業所に関する統計（但し、在庫及び有形固定資産関連は従業者30人以上）",""
"0003093957","工業統計調査 速報 平成21年工業統計速報データ","年次","200901-200912","2012-12-01","0","該当なし","150","2022-07-05","","00550010","工業統計調査","00550","経済産業省","1-2-4","産業中分類別（有形固定資産投資総額） 従業者4人以上の事業所に関する統計（但し、在庫及び有形固定資産関連は従業者30人以上）","05","鉱工業","02","製造業","工業統計調査","速報","平成21年工業統計速報データ","産業中分類別（有形固定資産投資総額）","従業者4人以上の事業所に関する統計（但し、在庫及び有形固定資産関連は従業者30人以上）",""
