"@id","STATISTICS_NAME","TITLE","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","TITLE.@no","TITLE.$"
"0003144910","平成7－12－17年接続産業連関表","最終需要項目別粗付加価値誘発依存度表 最終需要項目別粗付加価値誘発依存度表 185部門表","-","0","2015-12-25","0","該当なし","13392","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成7－12－17年接続産業連関表","最終需要項目別粗付加価値誘発依存度表","最終需要項目別粗付加価値誘発依存度表","185部門表","","",""
"0003144911","平成7－12－17年接続産業連関表","最終需要項目別輸入誘発額表 最終需要項目別輸入誘発額表 102部門表","-","0","2015-12-25","0","該当なし","6180","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成7－12－17年接続産業連関表","最終需要項目別輸入誘発額表","最終需要項目別輸入誘発額表","102部門表","","",""
"0003144912","平成7－12－17年接続産業連関表","最終需要項目別輸入誘発係数表 最終需要項目別輸入誘発係数表 34部門表","-","0","2015-12-25","0","該当なし","2100","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成7－12－17年接続産業連関表","最終需要項目別輸入誘発係数表","最終需要項目別輸入誘発係数表","34部門表","","",""
"0003144913","平成7－12－17年接続産業連関表","輸入係数、輸入品投入係数、総合輸入係数及び総合粗付加価値係数表 185部門表","-","0","2015-12-25","0","該当なし","6696","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成7－12－17年接続産業連関表","","輸入係数、輸入品投入係数、総合輸入係数及び総合粗付加価値係数表","185部門表","","",""
"0003144925","平成7－12－17年接続産業連関表","逆行列係数表 [I-(I-M)A]-1 185部門表","-","0","2015-12-25","0","該当なし","209790","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成7－12－17年接続産業連関表","逆行列係数表","[I-(I-M)A]-1","185部門表","","",""
"0003144926","平成7－12－17年接続産業連関表","最終需要項目別生産誘発額表 最終需要項目別生産誘発額表 102部門表","-","0","2015-12-25","0","該当なし","6180","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成7－12－17年接続産業連関表","最終需要項目別生産誘発額表","最終需要項目別生産誘発額表","102部門表","","",""
"0003144927","平成7－12－17年接続産業連関表","最終需要項目別生産誘発係数表 最終需要項目別生産誘発係数表 34部門表","-","0","2015-12-25","0","該当なし","2100","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成7－12－17年接続産業連関表","最終需要項目別生産誘発係数表","最終需要項目別生産誘発係数表","34部門表","","",""
"0003144928","平成7－12－17年接続産業連関表","最終需要項目別粗付加価値誘発額表 最終需要項目別粗付加価値誘発額表 185部門表","-","0","2015-12-25","0","該当なし","13392","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成7－12－17年接続産業連関表","最終需要項目別粗付加価値誘発額表","最終需要項目別粗付加価値誘発額表","185部門表","","",""
"0003144929","平成7－12－17年接続産業連関表","最終需要項目別粗付加価値誘発係数表 最終需要項目別粗付加価値誘発係数表 102部門表","-","0","2015-12-25","0","該当なし","6180","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成7－12－17年接続産業連関表","最終需要項目別粗付加価値誘発係数表","最終需要項目別粗付加価値誘発係数表","102部門表","","",""
"0003144930","平成7－12－17年接続産業連関表","最終需要項目別粗付加価値誘発依存度表 最終需要項目別粗付加価値誘発依存度表 34部門表","-","0","2015-12-25","0","該当なし","2100","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成7－12－17年接続産業連関表","最終需要項目別粗付加価値誘発依存度表","最終需要項目別粗付加価値誘発依存度表","34部門表","","",""
"0003144931","平成7－12－17年接続産業連関表","最終需要項目別輸入誘発係数表 最終需要項目別輸入誘発係数表 185部門表","-","0","2015-12-25","0","該当なし","13392","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成7－12－17年接続産業連関表","最終需要項目別輸入誘発係数表","最終需要項目別輸入誘発係数表","185部門表","","",""
"0003144932","平成7－12－17年接続産業連関表","最終需要項目別輸入誘発依存度表 最終需要項目別輸入誘発依存度表 102部門表","-","0","2015-12-25","0","該当なし","6180","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成7－12－17年接続産業連関表","最終需要項目別輸入誘発依存度表","最終需要項目別輸入誘発依存度表","102部門表","","",""
"0003144933","平成7－12－17年接続産業連関表","輸入係数、輸入品投入係数、総合輸入係数及び総合粗付加価値係数表 34部門表","-","0","2015-12-25","0","該当なし","1260","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成7－12－17年接続産業連関表","","輸入係数、輸入品投入係数、総合輸入係数及び総合粗付加価値係数表","34部門表","","",""
"0003144940","平成7－12－17年接続産業連関表","投入係数表 投入係数表 34部門表","-","0","2015-12-25","0","該当なし","9240","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成7－12－17年接続産業連関表","投入係数表","投入係数表","34部門表","","",""
"0003144941","平成7－12－17年接続産業連関表","投入係数表 （参考）最終需要項目の商品構成 185部門表","-","0","2015-12-25","0","該当なし","13392","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成7－12－17年接続産業連関表","投入係数表","（参考）最終需要項目の商品構成","185部門表","","",""
"0003144942","平成7－12－17年接続産業連関表","逆行列係数表 [I-(I-M)A]-1 102部門表","-","0","2015-12-25","0","該当なし","64872","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成7－12－17年接続産業連関表","逆行列係数表","[I-(I-M)A]-1","102部門表","","",""
"0003144943","平成7－12－17年接続産業連関表","最終需要項目別生産誘発額表 最終需要項目別生産誘発額表 34部門表","-","0","2015-12-25","0","該当なし","2100","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成7－12－17年接続産業連関表","最終需要項目別生産誘発額表","最終需要項目別生産誘発額表","34部門表","","",""
"0003144944","平成7－12－17年接続産業連関表","最終需要項目別生産誘発依存度表 最終需要項目別生産誘発依存度表 185部門表","-","0","2015-12-25","0","該当なし","13392","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成7－12－17年接続産業連関表","最終需要項目別生産誘発依存度表","最終需要項目別生産誘発依存度表","185部門表","","",""
"0003144945","平成7－12－17年接続産業連関表","最終需要項目別粗付加価値誘発額表 最終需要項目別粗付加価値誘発額表 102部門表","-","0","2015-12-25","0","該当なし","6180","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成7－12－17年接続産業連関表","最終需要項目別粗付加価値誘発額表","最終需要項目別粗付加価値誘発額表","102部門表","","",""
"0003144946","平成7－12－17年接続産業連関表","最終需要項目別粗付加価値誘発係数表 最終需要項目別粗付加価値誘発係数表 34部門表","-","0","2015-12-25","0","該当なし","2100","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成7－12－17年接続産業連関表","最終需要項目別粗付加価値誘発係数表","最終需要項目別粗付加価値誘発係数表","34部門表","","",""
"0003144947","平成7－12－17年接続産業連関表","最終需要項目別輸入誘発額表 最終需要項目別輸入誘発額表 185部門表","-","0","2015-12-25","0","該当なし","13392","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成7－12－17年接続産業連関表","最終需要項目別輸入誘発額表","最終需要項目別輸入誘発額表","185部門表","","",""
"0003144948","平成7－12－17年接続産業連関表","最終需要項目別輸入誘発係数表 最終需要項目別輸入誘発係数表 102部門表","-","0","2015-12-25","0","該当なし","6180","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成7－12－17年接続産業連関表","最終需要項目別輸入誘発係数表","最終需要項目別輸入誘発係数表","102部門表","","",""
"0003144949","平成7－12－17年接続産業連関表","最終需要項目別輸入誘発依存度表 最終需要項目別輸入誘発依存度表 34部門表","-","0","2015-12-25","0","該当なし","2100","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成7－12－17年接続産業連関表","最終需要項目別輸入誘発依存度表","最終需要項目別輸入誘発依存度表","34部門表","","",""
"0003145427","平成7－12－17年接続産業連関表","取引基本表 産出表（名目・実質） 基本分類表 外生部門","-","0","2015-12-25","0","該当なし","92916","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成7－12－17年接続産業連関表","取引基本表","産出表（名目・実質）","基本分類表","外生部門","",""
"0003145480","平成7－12－17年接続産業連関表","取引基本表 投入表（名目・実質） 基本分類表 内生部門","-","0","2015-12-25","0","該当なし","1087974","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成7－12－17年接続産業連関表","取引基本表","投入表（名目・実質）","基本分類表","内生部門","",""
"0003145481","平成7－12－17年接続産業連関表","取引基本表 産出表（名目・実質） 基本分類表 内生部門","-","0","2015-12-25","0","該当なし","1146096","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成7－12－17年接続産業連関表","取引基本表","産出表（名目・実質）","基本分類表","内生部門","",""
"0003145482","平成7－12－17年接続産業連関表","取引基本表 生産者価格評価表 34部門表","-","0","2015-12-25","0","該当なし","13860","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成7－12－17年接続産業連関表","取引基本表","生産者価格評価表","34部門表","","",""
"0003145500","平成7－12－17年接続産業連関表","取引基本表 投入表（名目・実質） 基本分類表 外生部門","-","0","2015-12-25","0","該当なし","151038","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成7－12－17年接続産業連関表","取引基本表","投入表（名目・実質）","基本分類表","外生部門","",""
"0003145501","平成7－12－17年接続産業連関表","取引基本表 産出表（名目・実質） 185部門表","-","0","2015-12-25","0","該当なし","378234","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成7－12－17年接続産業連関表","取引基本表","産出表（名目・実質）","185部門表","","",""
"0003145520","平成7－12－17年接続産業連関表","取引基本表 投入表（名目・実質） 185部門表","-","0","2015-12-25","0","該当なし","378234","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成7－12－17年接続産業連関表","取引基本表","投入表（名目・実質）","185部門表","","",""
"0003145521","平成7－12－17年接続産業連関表","取引基本表 生産者価格評価表 102部門表","-","0","2015-12-25","0","該当なし","84048","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成7－12－17年接続産業連関表","取引基本表","生産者価格評価表","102部門表","","",""
"0003118192","平成23年（2011年）産業連関表（確報）","部門別品目別国内生産額表 部門別品目別国内生産額表","-","201101-201112","2015-12-25","0","該当なし","5963","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","部門別品目別国内生産額表","部門別品目別国内生産額表","","","",""
"0003118206","平成23年（2011年）産業連関表（確報）","雇用表（生産活動部門別従業者内訳表） 雇用表（生産活動部門別従業者内訳表） 基本分類 雇用者数","-","201101-201112","2015-12-25","0","該当なし","3940","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","雇用表（生産活動部門別従業者内訳表）","雇用表（生産活動部門別従業者内訳表）","基本分類","雇用者数","",""
"0003118207","平成23年（2011年）産業連関表（確報）","雇用表（生産活動部門別従業者内訳表） 雇用表（生産活動部門別従業者内訳表） 統合小分類（190部門） 金額","-","201101-201112","2015-12-25","0","該当なし","370","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","雇用表（生産活動部門別従業者内訳表）","雇用表（生産活動部門別従業者内訳表）","統合小分類（190部門）","金額","",""
"0003118208","平成23年（2011年）産業連関表（確報）","雇用表（生産活動部門別従業者内訳表） 雇用表（生産活動部門別従業者内訳表） 統合中分類（108部門） 金額","-","201101-201112","2015-12-25","0","該当なし","212","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","雇用表（生産活動部門別従業者内訳表）","雇用表（生産活動部門別従業者内訳表）","統合中分類（108部門）","金額","",""
"0003118226","平成23年（2011年）産業連関表（確報）","屑・副産物発生及び投入表 屑・副産物発生及び投入表 基本分類 発生部門（列）","-","201101-201112","2015-12-25","0","該当なし","341","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","屑・副産物発生及び投入表","屑・副産物発生及び投入表","基本分類","発生部門（列）","",""
"0003118227","平成23年（2011年）産業連関表（確報）","屑・副産物発生及び投入表 屑・副産物発生及び投入表 基本分類 投入部門（列）","-","201101-201112","2015-12-25","0","該当なし","164","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","屑・副産物発生及び投入表","屑・副産物発生及び投入表","基本分類","投入部門（列）","",""
"0003118228","平成23年（2011年）産業連関表（確報）","雇用表（生産活動部門別従業者内訳表） 雇用表（生産活動部門別従業者内訳表） 基本分類 金額","-","201101-201112","2015-12-25","0","該当なし","788","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","雇用表（生産活動部門別従業者内訳表）","雇用表（生産活動部門別従業者内訳表）","基本分類","金額","",""
"0003118246","平成23年（2011年）産業連関表（確報）","雇用表（生産活動部門別従業者内訳表） 雇用表（生産活動部門別従業者内訳表） 統合中分類（108部門） 雇用者数","-","201101-201112","2015-12-25","0","該当なし","1060","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","雇用表（生産活動部門別従業者内訳表）","雇用表（生産活動部門別従業者内訳表）","統合中分類（108部門）","雇用者数","",""
"0003118266","平成23年（2011年）産業連関表（確報）","雇用表（生産活動部門別従業者内訳表） 雇用表（生産活動部門別従業者内訳表） 統合小分類（190部門） 雇用者数","-","201101-201112","2015-12-25","0","該当なし","1850","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","雇用表（生産活動部門別従業者内訳表）","雇用表（生産活動部門別従業者内訳表）","統合小分類（190部門）","雇用者数","",""
"0003118765","平成23年（2011年）産業連関表（確報）","取引基本表 投入表 基本分類","-","201101-201112","2015-12-25","0","該当なし","974134","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","取引基本表","投入表","基本分類","","",""
"0003119234","平成23年（2011年）産業連関表（確報）","産業別商品産出表（Ｖ表） 産業別商品産出表（Ｖ表） 統合中分類","-","201101-201112","2015-12-25","0","該当なし","16128","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","産業別商品産出表（Ｖ表）","産業別商品産出表（Ｖ表）","統合中分類","","",""
"0003119237","平成23年（2011年）産業連関表（確報）","取引基本表 生産者価格評価表 統合大分類（37部門）","-","201101-201112","2015-12-25","0","該当なし","2470","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","取引基本表","生産者価格評価表","統合大分類（37部門）","","",""
"0003119238","平成23年（2011年）産業連関表（確報）","輸入係数、輸入品投入係数、総合輸入係数及び総合粗付加価値係数表 輸入係数、輸入品投入係数、総合輸入係数及び総合粗付加価値係数表 統合大分類（37部門）","-","201101-201112","2015-12-25","0","該当なし","228","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","輸入係数、輸入品投入係数、総合輸入係数及び総合粗付加価値係数表","輸入係数、輸入品投入係数、総合輸入係数及び総合粗付加価値係数表","統合大分類（37部門）","","",""
"0003119245","平成23年（2011年）産業連関表（確報）","物量表 物量表 基本分類","-","201101-201112","2015-06-16","0","該当なし","16740","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","物量表","物量表","基本分類","","",""
"0003119247","平成23年（2011年）産業連関表（確報）","輸入係数、輸入品投入係数、総合輸入係数及び総合粗付加価値係数表 輸入係数、輸入品投入係数、総合輸入係数及び総合粗付加価値係数表 統合小分類（190部門）","-","201101-201112","2015-12-25","0","該当なし","1146","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","輸入係数、輸入品投入係数、総合輸入係数及び総合粗付加価値係数表","輸入係数、輸入品投入係数、総合輸入係数及び総合粗付加価値係数表","統合小分類（190部門）","","",""
"0003119248","平成23年（2011年）産業連関表（確報）","商業マージン表 商業マージン表 統合中分類（108部門）","-","201101-201112","2015-12-25","0","該当なし","13407","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","商業マージン表","商業マージン表","統合中分類（108部門）","","",""
"0003119250","平成23年（2011年）産業連関表（確報）","輸入表 輸入表 統合中分類（108部門）","-","201101-201112","2015-12-25","0","該当なし","13407","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","輸入表","輸入表","統合中分類（108部門）","","",""
"0003119251","平成23年（2011年）産業連関表（確報）","固定資本マトリックス 固定資本マトリックス（民間） 基本分類×統合中分類","-","201101-201112","2015-12-25","0","該当なし","10834","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","固定資本マトリックス","固定資本マトリックス（民間）","基本分類×統合中分類","","",""
"0003119257","平成23年（2011年）産業連関表（確報）","取引基本表 生産者価格評価表 統合小分類（190部門）","-","201101-201112","2015-12-25","0","該当なし","42975","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","取引基本表","生産者価格評価表","統合小分類（190部門）","","",""
"0003119258","平成23年（2011年）産業連関表（確報）","逆行列係数表（自家輸送部門表章なし） [I-(I-M)A]-1 統合大分類（37部門）","-","201101-201112","2015-12-25","0","該当なし","1517","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","逆行列係数表（自家輸送部門表章なし）","[I-(I-M)A]-1","統合大分類（37部門）","","",""
"0003119259","平成23年（2011年）産業連関表（確報）","逆行列係数表（自家輸送部門表章なし） (I-Ad)-1 統合小分類（188部門）","-","201101-201112","2015-12-25","0","該当なし","36096","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","逆行列係数表（自家輸送部門表章なし）","(I-Ad)-1","統合小分類（188部門）","","",""
"0003119260","平成23年（2011年）産業連関表（確報）","逆行列係数表（自家輸送部門表章なし） (I-Ad)-1 統合中分類（107部門）","-","201101-201112","2015-12-25","0","該当なし","11877","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","逆行列係数表（自家輸送部門表章なし）","(I-Ad)-1","統合中分類（107部門）","","",""
"0003119261","平成23年（2011年）産業連関表（確報）","逆行列係数表（自家輸送部門表章なし） (I-A)-1 統合小分類（188部門）","-","201101-201112","2015-12-25","0","該当なし","36096","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","逆行列係数表（自家輸送部門表章なし）","(I-A)-1","統合小分類（188部門）","","",""
"0003119262","平成23年（2011年）産業連関表（確報）","逆行列係数表（自家輸送部門表章なし） (I-A)-1 統合中分類（107部門）","-","201101-201112","2015-12-25","0","該当なし","11877","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","逆行列係数表（自家輸送部門表章なし）","(I-A)-1","統合中分類（107部門）","","",""
"0003119263","平成23年（2011年）産業連関表（確報）","取引基本表 購入者価格評価表 統合中分類（108部門）","-","201101-201112","2015-12-25","0","該当なし","15260","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","取引基本表","購入者価格評価表","統合中分類（108部門）","","",""
"0003119265","平成23年（2011年）産業連関表（確報）","輸入係数、輸入品投入係数、総合輸入係数及び総合粗付加価値係数表 輸入係数、輸入品投入係数、総合輸入係数及び総合粗付加価値係数表 統合中分類（108部門）","-","201101-201112","2015-12-25","0","該当なし","654","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","輸入係数、輸入品投入係数、総合輸入係数及び総合粗付加価値係数表","輸入係数、輸入品投入係数、総合輸入係数及び総合粗付加価値係数表","統合中分類（108部門）","","",""
"0003119269","平成23年（2011年）産業連関表（確報）","雇用マトリックス（生産活動部門別職業別雇用者数表） 雇用マトリックス（生産活動部門別職業別雇用者数表） 職業部門×列部門","-","201101-201112","2015-12-25","0","該当なし","8626","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","雇用マトリックス（生産活動部門別職業別雇用者数表）","雇用マトリックス（生産活動部門別職業別雇用者数表）","職業部門×列部門","","",""
"0003119271","平成23年（2011年）産業連関表（確報）","取引基本表（自家輸送部門表章なし） 取引基本表 統合中分類（107部門）","-","201101-201112","2015-12-25","0","該当なし","14796","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","取引基本表（自家輸送部門表章なし）","取引基本表","統合中分類（107部門）","","",""
"0003119272","平成23年（2011年）産業連関表（確報）","取引基本表 生産者価格評価表 13部門分類","-","201101-201112","2015-12-25","0","該当なし","546","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","取引基本表","生産者価格評価表","13部門分類","","",""
"0003119273","平成23年（2011年）産業連関表（確報）","投入係数表 (参考)最終需要項目の商品別構成 統合小分類（190部門）","-","201101-201112","2015-12-25","0","該当なし","2292","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","投入係数表","(参考)最終需要項目の商品別構成","統合小分類（190部門）","","",""
"0003119274","平成23年（2011年）産業連関表（確報）","逆行列係数表 [I-(I-M)A]-2 統合小分類（190部門）","-","201101-201112","2015-12-25","0","該当なし","36860","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","逆行列係数表","[I-(I-M)A]-2","統合小分類（190部門）","","",""
"0003119275","平成23年（2011年）産業連関表（確報）","自家輸送マトリックス 自家輸送マトリックス（貨物） 統合小分類×基本分類","-","201101-201112","2015-12-25","0","該当なし","72660","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","自家輸送マトリックス","自家輸送マトリックス（貨物）","統合小分類×基本分類","","",""
"0003119277","平成23年（2011年）産業連関表（確報）","逆行列係数表 [I-(I-M)A]-4 統合大分類（37部門）","-","201101-201112","2015-12-25","0","該当なし","1517","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","逆行列係数表","[I-(I-M)A]-4","統合大分類（37部門）","","",""
"0003119278","平成23年（2011年）産業連関表（確報）","逆行列係数表 (I-A)-2 統合小分類（190部門）","-","201101-201112","2015-12-25","0","該当なし","36860","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","逆行列係数表","(I-A)-2","統合小分類（190部門）","","",""
"0003119279","平成23年（2011年）産業連関表（確報）","逆行列係数表 (I-A)-3 統合中分類（108部門）","-","201101-201112","2015-12-25","0","該当なし","12096","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","逆行列係数表","(I-A)-3","統合中分類（108部門）","","",""
"0003119280","平成23年（2011年）産業連関表（確報）","最終需要項目別粗付加価値誘発額等諸表 最終需要項目別粗付加価値誘発額 統合中分類（108部門）","-","201101-201112","2015-12-25","0","該当なし","1090","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","最終需要項目別粗付加価値誘発額等諸表","最終需要項目別粗付加価値誘発額","統合中分類（108部門）","","",""
"0003119286","平成23年（2011年）産業連関表（確報）","国内貨物運賃表 国内貨物運賃表 統合中分類（108部門）","-","201101-201112","2015-12-25","0","該当なし","13407","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","国内貨物運賃表","国内貨物運賃表","統合中分類（108部門）","","",""
"0003119305","平成23年（2011年）産業連関表（確報）","固定資本マトリックス 固定資本マトリックス（公的＋民間） 基本分類×統合中分類","-","201101-201112","2015-12-25","0","該当なし","11173","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","固定資本マトリックス","固定資本マトリックス（公的＋民間）","基本分類×統合中分類","","",""
"0003119310","平成23年（2011年）産業連関表（確報）","逆行列係数表（自家輸送部門表章なし） [I-(I-M)A]-1 統合小分類（188部門）","-","201101-201112","2015-12-25","0","該当なし","36096","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","逆行列係数表（自家輸送部門表章なし）","[I-(I-M)A]-1","統合小分類（188部門）","","",""
"0003119311","平成23年（2011年）産業連関表（確報）","逆行列係数表（自家輸送部門表章なし） [I-(I-M)A]-1 統合中分類（107部門）","-","201101-201112","2015-12-25","0","該当なし","11877","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","逆行列係数表（自家輸送部門表章なし）","[I-(I-M)A]-1","統合中分類（107部門）","","",""
