"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003356033","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","全国","324","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","2-5-1","2.所有土地の状況 資本金階級・上場の有無・常用雇用者数・組織形態別所有土地の状況　資本金(7区分)　資産区分(2区分)別企業数・面積(1企業当たりの所有面積)・割合","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","2.所有土地の状況","資本金階級・上場の有無・常用雇用者数・組織形態別所有土地の状況　資本金(7区分)　資産区分(2区分)別企業数・面積(1企業当たりの所有面積)・割合","注：１．企業数については重複回答あり。<br>　　２．面積は内訳の計と合計が合わない場合がある"
"0003356033","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","都道府県","324","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","2-5-1","2.所有土地の状況 資本金階級・上場の有無・常用雇用者数・組織形態別所有土地の状況　資本金(7区分)　資産区分(2区分)別企業数・面積(1企業当たりの所有面積)・割合","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","2.所有土地の状況","資本金階級・上場の有無・常用雇用者数・組織形態別所有土地の状況　資本金(7区分)　資産区分(2区分)別企業数・面積(1企業当たりの所有面積)・割合","注：１．企業数については重複回答あり。<br>　　２．面積は内訳の計と合計が合わない場合がある"
"0003356034","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","全国","180","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","2-5-1","2.所有土地の状況 資本金階級・上場の有無・常用雇用者数・組織形態別所有土地の状況　上場の有無(3区分)　資産区分(2区分)別企業数・面積(1企業当たりの所有面積)・割合","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","2.所有土地の状況","資本金階級・上場の有無・常用雇用者数・組織形態別所有土地の状況　上場の有無(3区分)　資産区分(2区分)別企業数・面積(1企業当たりの所有面積)・割合","注：１．企業数については重複回答あり。<br>　　２．面積は内訳の計と合計が合わない場合がある"
"0003356034","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","都道府県","180","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","2-5-1","2.所有土地の状況 資本金階級・上場の有無・常用雇用者数・組織形態別所有土地の状況　上場の有無(3区分)　資産区分(2区分)別企業数・面積(1企業当たりの所有面積)・割合","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","2.所有土地の状況","資本金階級・上場の有無・常用雇用者数・組織形態別所有土地の状況　上場の有無(3区分)　資産区分(2区分)別企業数・面積(1企業当たりの所有面積)・割合","注：１．企業数については重複回答あり。<br>　　２．面積は内訳の計と合計が合わない場合がある"
"0003356035","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","全国","468","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","2-5-1","2.所有土地の状況 資本金階級・上場の有無・常用雇用者数・組織形態別所有土地の状況　常用雇用者数(11区分)　資産区分(2区分)別企業数・面積(1企業当たりの所有面積)・割合","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","2.所有土地の状況","資本金階級・上場の有無・常用雇用者数・組織形態別所有土地の状況　常用雇用者数(11区分)　資産区分(2区分)別企業数・面積(1企業当たりの所有面積)・割合","注：１．企業数については重複回答あり。<br>　　２．面積は内訳の計と合計が合わない場合がある"
"0003356035","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","都道府県","468","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","2-5-1","2.所有土地の状況 資本金階級・上場の有無・常用雇用者数・組織形態別所有土地の状況　常用雇用者数(11区分)　資産区分(2区分)別企業数・面積(1企業当たりの所有面積)・割合","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","2.所有土地の状況","資本金階級・上場の有無・常用雇用者数・組織形態別所有土地の状況　常用雇用者数(11区分)　資産区分(2区分)別企業数・面積(1企業当たりの所有面積)・割合","注：１．企業数については重複回答あり。<br>　　２．面積は内訳の計と合計が合わない場合がある"
"0003356036","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","全国","216","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","2-5-1","2.所有土地の状況 資本金階級・上場の有無・常用雇用者数・組織形態別所有土地の状況　組織形態(4区分)　資産区分(2区分)別企業数・面積(1企業当たりの所有面積)・割合","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","2.所有土地の状況","資本金階級・上場の有無・常用雇用者数・組織形態別所有土地の状況　組織形態(4区分)　資産区分(2区分)別企業数・面積(1企業当たりの所有面積)・割合","注：１．企業数については重複回答あり。<br>　　２．面積は内訳の計と合計が合わない場合がある"
"0003356036","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","都道府県","216","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","2-5-1","2.所有土地の状況 資本金階級・上場の有無・常用雇用者数・組織形態別所有土地の状況　組織形態(4区分)　資産区分(2区分)別企業数・面積(1企業当たりの所有面積)・割合","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","2.所有土地の状況","資本金階級・上場の有無・常用雇用者数・組織形態別所有土地の状況　組織形態(4区分)　資産区分(2区分)別企業数・面積(1企業当たりの所有面積)・割合","注：１．企業数については重複回答あり。<br>　　２．面積は内訳の計と合計が合わない場合がある"
"0003356037","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","全国","243","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","2-5-2","2.所有土地の状況 資本金階級・上場の有無・常用雇用者数・組織形態別所有土地の状況　資本金(7区分)　資産区分(2区分)別支所数・面積(1支所当たりの所有面積)","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","2.所有土地の状況","資本金階級・上場の有無・常用雇用者数・組織形態別所有土地の状況　資本金(7区分)　資産区分(2区分)別支所数・面積(1支所当たりの所有面積)","注：１．所有面積は、支所を保有する企業の所有面積を集計したものである。<br>　　２．支所数については重複回答あり。<br>　　３．面積は内訳の計と合計が合わない場合がある。"
"0003356037","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","都道府県","243","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","2-5-2","2.所有土地の状況 資本金階級・上場の有無・常用雇用者数・組織形態別所有土地の状況　資本金(7区分)　資産区分(2区分)別支所数・面積(1支所当たりの所有面積)","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","2.所有土地の状況","資本金階級・上場の有無・常用雇用者数・組織形態別所有土地の状況　資本金(7区分)　資産区分(2区分)別支所数・面積(1支所当たりの所有面積)","注：１．所有面積は、支所を保有する企業の所有面積を集計したものである。<br>　　２．支所数については重複回答あり。<br>　　３．面積は内訳の計と合計が合わない場合がある。"
"0003356038","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","全国","135","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","2-5-2","2.所有土地の状況 資本金階級・上場の有無・常用雇用者数・組織形態別所有土地の状況　上場の有無(3区分)　資産区分(2区分)別支所数・面積(1支所当たりの所有面積)","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","2.所有土地の状況","資本金階級・上場の有無・常用雇用者数・組織形態別所有土地の状況　上場の有無(3区分)　資産区分(2区分)別支所数・面積(1支所当たりの所有面積)","注：１．所有面積は、支所を保有する企業の所有面積を集計したものである。<br>　　２．支所数については重複回答あり。<br>　　３．面積は内訳の計と合計が合わない場合がある。"
"0003356038","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","都道府県","135","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","2-5-2","2.所有土地の状況 資本金階級・上場の有無・常用雇用者数・組織形態別所有土地の状況　上場の有無(3区分)　資産区分(2区分)別支所数・面積(1支所当たりの所有面積)","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","2.所有土地の状況","資本金階級・上場の有無・常用雇用者数・組織形態別所有土地の状況　上場の有無(3区分)　資産区分(2区分)別支所数・面積(1支所当たりの所有面積)","注：１．所有面積は、支所を保有する企業の所有面積を集計したものである。<br>　　２．支所数については重複回答あり。<br>　　３．面積は内訳の計と合計が合わない場合がある。"
"0003356039","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","全国","351","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","2-5-2","2.所有土地の状況 資本金階級・上場の有無・常用雇用者数・組織形態別所有土地の状況　常用雇用者数(11区分)　資産区分(2区分)別支所数・面積(1支所当たりの所有面積)","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","2.所有土地の状況","資本金階級・上場の有無・常用雇用者数・組織形態別所有土地の状況　常用雇用者数(11区分)　資産区分(2区分)別支所数・面積(1支所当たりの所有面積)","注：１．所有面積は、支所を保有する企業の所有面積を集計したものである。<br>　　２．支所数については重複回答あり。<br>　　３．面積は内訳の計と合計が合わない場合がある。"
"0003356039","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","都道府県","351","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","2-5-2","2.所有土地の状況 資本金階級・上場の有無・常用雇用者数・組織形態別所有土地の状況　常用雇用者数(11区分)　資産区分(2区分)別支所数・面積(1支所当たりの所有面積)","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","2.所有土地の状況","資本金階級・上場の有無・常用雇用者数・組織形態別所有土地の状況　常用雇用者数(11区分)　資産区分(2区分)別支所数・面積(1支所当たりの所有面積)","注：１．所有面積は、支所を保有する企業の所有面積を集計したものである。<br>　　２．支所数については重複回答あり。<br>　　３．面積は内訳の計と合計が合わない場合がある。"
"0003356040","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","全国","162","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","2-5-2","2.所有土地の状況 資本金階級・上場の有無・常用雇用者数・組織形態別所有土地の状況　組織形態(4区分)　資産区分(2区分)別支所数・面積(1支所当たりの所有面積)","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","2.所有土地の状況","資本金階級・上場の有無・常用雇用者数・組織形態別所有土地の状況　組織形態(4区分)　資産区分(2区分)別支所数・面積(1支所当たりの所有面積)","注：１．所有面積は、支所を保有する企業の所有面積を集計したものである。<br>　　２．支所数については重複回答あり。<br>　　３．面積は内訳の計と合計が合わない場合がある。"
"0003356040","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","都道府県","162","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","2-5-2","2.所有土地の状況 資本金階級・上場の有無・常用雇用者数・組織形態別所有土地の状況　組織形態(4区分)　資産区分(2区分)別支所数・面積(1支所当たりの所有面積)","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","2.所有土地の状況","資本金階級・上場の有無・常用雇用者数・組織形態別所有土地の状況　組織形態(4区分)　資産区分(2区分)別支所数・面積(1支所当たりの所有面積)","注：１．所有面積は、支所を保有する企業の所有面積を集計したものである。<br>　　２．支所数については重複回答あり。<br>　　３．面積は内訳の計と合計が合わない場合がある。"
"0003356041","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","全国","240","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","2-6","2.所有土地の状況 面積階級別所有土地の状況　所有面積階級(9区分)　資産区分(2区分)別企業数・面積・割合","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","2.所有土地の状況","面積階級別所有土地の状況　所有面積階級(9区分)　資産区分(2区分)別企業数・面積・割合","注：面積は内訳の計と合計が合わない場合がある。"
"0003356041","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","都道府県","240","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","2-6","2.所有土地の状況 面積階級別所有土地の状況　所有面積階級(9区分)　資産区分(2区分)別企業数・面積・割合","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","2.所有土地の状況","面積階級別所有土地の状況　所有面積階級(9区分)　資産区分(2区分)別企業数・面積・割合","注：面積は内訳の計と合計が合わない場合がある。"
"0003356042","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","全国","7650","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","2-7","2.所有土地の状況 業種別所有土地の状況(A表)　業種(49区分)　所有面積(9区分)・資産区分(2区分)別企業数・面積・割合","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","2.所有土地の状況","業種別所有土地の状況(A表)　業種(49区分)　所有面積(9区分)・資産区分(2区分)別企業数・面積・割合","注：１．業種は、2003年度より、『卸売業』に『総合商社』を、『小売業』に『百貨店』を含め、『その他の事業サービス業』を『専門サービス業』と『その他の事業サービス業』に分割し、法人土地基本調査と同様の業種区分とした。<br>　　２．業種は、1999年度より、法人土地基本調査と同様の業種区分に総合商社、百貨店を加え、日本標準産業分類の改訂（2002.3）に伴う業種の変更を行った。<br>　　３．面積は内訳の計と合計が合わない場合がある。"
"0003356042","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","都道府県","7650","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","2-7","2.所有土地の状況 業種別所有土地の状況(A表)　業種(49区分)　所有面積(9区分)・資産区分(2区分)別企業数・面積・割合","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","2.所有土地の状況","業種別所有土地の状況(A表)　業種(49区分)　所有面積(9区分)・資産区分(2区分)別企業数・面積・割合","注：１．業種は、2003年度より、『卸売業』に『総合商社』を、『小売業』に『百貨店』を含め、『その他の事業サービス業』を『専門サービス業』と『その他の事業サービス業』に分割し、法人土地基本調査と同様の業種区分とした。<br>　　２．業種は、1999年度より、法人土地基本調査と同様の業種区分に総合商社、百貨店を加え、日本標準産業分類の改訂（2002.3）に伴う業種の変更を行った。<br>　　３．面積は内訳の計と合計が合わない場合がある。"
"0003356043","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","全国","2100","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","2-8","2.所有土地の状況 業種別所有土地の状況(B表)　業種(12区分)　所有面積(9区分)・資産区分(2区分)別企業数・面積・割合","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","2.所有土地の状況","業種別所有土地の状況(B表)　業種(12区分)　所有面積(9区分)・資産区分(2区分)別企業数・面積・割合","注：１．2003年度より、『卸売業』に『総合商社』を、『小売業』に『百貨店』を含めた。<br>　　２．Ｂ表は、Ａ表で揚げている業種区分を、1992年度以前の業種区分に対応するように組み替えたものである。<br>　　３．面積は内訳の計と合計が合わない場合がある。"
"0003356043","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","都道府県","2100","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","2-8","2.所有土地の状況 業種別所有土地の状況(B表)　業種(12区分)　所有面積(9区分)・資産区分(2区分)別企業数・面積・割合","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","2.所有土地の状況","業種別所有土地の状況(B表)　業種(12区分)　所有面積(9区分)・資産区分(2区分)別企業数・面積・割合","注：１．2003年度より、『卸売業』に『総合商社』を、『小売業』に『百貨店』を含めた。<br>　　２．Ｂ表は、Ａ表で揚げている業種区分を、1992年度以前の業種区分に対応するように組み替えたものである。<br>　　３．面積は内訳の計と合計が合わない場合がある。"
"0003356044","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","全国","99","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-1","3.土地の移動状況 土地の移動状況(面積)　移動区分(5区分)　資産区分(2区分)別面積・割合","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","土地の移動状況(面積)　移動区分(5区分)　資産区分(2区分)別面積・割合","注：１．『その他変動分』の『増加』『減少』分については、2003年度より調査票を『増加分』『減少分』と分けていたものから『変動分』へと統合したことに伴い、各調査票毎の変動分を『増加』『減少』別に集計した。<br>　　２．面積は内訳の計と合計が合わない場合がある。"
"0003356044","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","都道府県","99","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-1","3.土地の移動状況 土地の移動状況(面積)　移動区分(5区分)　資産区分(2区分)別面積・割合","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","土地の移動状況(面積)　移動区分(5区分)　資産区分(2区分)別面積・割合","注：１．『その他変動分』の『増加』『減少』分については、2003年度より調査票を『増加分』『減少分』と分けていたものから『変動分』へと統合したことに伴い、各調査票毎の変動分を『増加』『減少』別に集計した。<br>　　２．面積は内訳の計と合計が合わない場合がある。"
"0003356059","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","全国","630","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-10","3.土地の移動状況 購入・売却による所有土地の増減状況(帳簿価格)(B表)　業種(12区分)　移動区分(2区分)・資産区分(2区分)別帳簿価格・割合","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","購入・売却による所有土地の増減状況(帳簿価格)(B表)　業種(12区分)　移動区分(2区分)・資産区分(2区分)別帳簿価格・割合","注：１．2003年度より、『卸売業』に『総合商社』を、『小売業』に『百貨店』を含めた。<br>　　２．Ｂ表は、Ａ表で揚げている業種区分を、1992年度以前の業種区分に対応するように組み替えたものである。<br>　　３．表頭の表章項目の「計」の値は、「購入土地」から「売却土地」を引いた値である。"
"0003356059","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","都道府県","630","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-10","3.土地の移動状況 購入・売却による所有土地の増減状況(帳簿価格)(B表)　業種(12区分)　移動区分(2区分)・資産区分(2区分)別帳簿価格・割合","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","購入・売却による所有土地の増減状況(帳簿価格)(B表)　業種(12区分)　移動区分(2区分)・資産区分(2区分)別帳簿価格・割合","注：１．2003年度より、『卸売業』に『総合商社』を、『小売業』に『百貨店』を含めた。<br>　　２．Ｂ表は、Ａ表で揚げている業種区分を、1992年度以前の業種区分に対応するように組み替えたものである。<br>　　３．表頭の表章項目の「計」の値は、「購入土地」から「売却土地」を引いた値である。"
"0003356060","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","全国","405","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-11","3.土地の移動状況 購入・売却による所有土地の増減状況(帳簿価格)　資本金(7区分)　移動区分(2区分)・資産区分(2区分)別帳簿価格・割合","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","購入・売却による所有土地の増減状況(帳簿価格)　資本金(7区分)　移動区分(2区分)・資産区分(2区分)別帳簿価格・割合","注：表頭の表章項目の「計」の値は、「購入土地」から「売却土地」を引いた値である。"
"0003356060","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","都道府県","405","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-11","3.土地の移動状況 購入・売却による所有土地の増減状況(帳簿価格)　資本金(7区分)　移動区分(2区分)・資産区分(2区分)別帳簿価格・割合","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","購入・売却による所有土地の増減状況(帳簿価格)　資本金(7区分)　移動区分(2区分)・資産区分(2区分)別帳簿価格・割合","注：表頭の表章項目の「計」の値は、「購入土地」から「売却土地」を引いた値である。"
"0003356061","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","全国","225","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-11","3.土地の移動状況 購入・売却による所有土地の増減状況(帳簿価格)　上場の有無(3区分)　移動区分(2区分)・資産区分(2区分)別帳簿価格・割合","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","購入・売却による所有土地の増減状況(帳簿価格)　上場の有無(3区分)　移動区分(2区分)・資産区分(2区分)別帳簿価格・割合","注：表頭の表章項目の「計」の値は、「購入土地」から「売却土地」を引いた値である。"
"0003356061","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","都道府県","225","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-11","3.土地の移動状況 購入・売却による所有土地の増減状況(帳簿価格)　上場の有無(3区分)　移動区分(2区分)・資産区分(2区分)別帳簿価格・割合","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","購入・売却による所有土地の増減状況(帳簿価格)　上場の有無(3区分)　移動区分(2区分)・資産区分(2区分)別帳簿価格・割合","注：表頭の表章項目の「計」の値は、「購入土地」から「売却土地」を引いた値である。"
"0003356062","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","全国","585","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-11","3.土地の移動状況 購入・売却による所有土地の増減状況(帳簿価格)　常用雇用者数(11区分)　移動区分(2区分)・資産区分(2区分)別帳簿価格・割合","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","購入・売却による所有土地の増減状況(帳簿価格)　常用雇用者数(11区分)　移動区分(2区分)・資産区分(2区分)別帳簿価格・割合","注：表頭の表章項目の「計」の値は、「購入土地」から「売却土地」を引いた値である。"
"0003356062","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","都道府県","585","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-11","3.土地の移動状況 購入・売却による所有土地の増減状況(帳簿価格)　常用雇用者数(11区分)　移動区分(2区分)・資産区分(2区分)別帳簿価格・割合","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","購入・売却による所有土地の増減状況(帳簿価格)　常用雇用者数(11区分)　移動区分(2区分)・資産区分(2区分)別帳簿価格・割合","注：表頭の表章項目の「計」の値は、「購入土地」から「売却土地」を引いた値である。"
"0003356063","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","全国","270","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-11","3.土地の移動状況 購入・売却による所有土地の増減状況(帳簿価格)　組織形態(4区分)　移動区分(2区分)・資産区分(2区分)別帳簿価格・割合","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","購入・売却による所有土地の増減状況(帳簿価格)　組織形態(4区分)　移動区分(2区分)・資産区分(2区分)別帳簿価格・割合","注：表頭の表章項目の「計」の値は、「購入土地」から「売却土地」を引いた値である。"
"0003356063","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","都道府県","270","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-11","3.土地の移動状況 購入・売却による所有土地の増減状況(帳簿価格)　組織形態(4区分)　移動区分(2区分)・資産区分(2区分)別帳簿価格・割合","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","購入・売却による所有土地の増減状況(帳簿価格)　組織形態(4区分)　移動区分(2区分)・資産区分(2区分)別帳簿価格・割合","注：表頭の表章項目の「計」の値は、「購入土地」から「売却土地」を引いた値である。"
"0003356064","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","全国","2754","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-12","3.土地の移動状況 業種別土地取引の状況(A表)　業種(49区分)　移動区分(2区分)・資産区分(2区分)別企業数・割合・1企業当たりの面積","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","業種別土地取引の状況(A表)　業種(49区分)　移動区分(2区分)・資産区分(2区分)別企業数・割合・1企業当たりの面積","注：１．業種は、2003年度より、『卸売業』に『総合商社』を、『小売業』に『百貨店』を含め、『その他の事業サービス業』を『専門サービス業』と『その他の事業サービス業』に分割し、法人土地基本調査と同様の業種区分とした。<br>　　２．業種は、1999年度より、法人土地基本調査と同様の業種区分に総合商社、百貨店を加え、日本標準産業分類の改訂（2002.3）に伴う業種の変更を行った。<br>　　３．企業数については重複回答あり。"
"0003356064","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","都道府県","2754","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-12","3.土地の移動状況 業種別土地取引の状況(A表)　業種(49区分)　移動区分(2区分)・資産区分(2区分)別企業数・割合・1企業当たりの面積","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","業種別土地取引の状況(A表)　業種(49区分)　移動区分(2区分)・資産区分(2区分)別企業数・割合・1企業当たりの面積","注：１．業種は、2003年度より、『卸売業』に『総合商社』を、『小売業』に『百貨店』を含め、『その他の事業サービス業』を『専門サービス業』と『その他の事業サービス業』に分割し、法人土地基本調査と同様の業種区分とした。<br>　　２．業種は、1999年度より、法人土地基本調査と同様の業種区分に総合商社、百貨店を加え、日本標準産業分類の改訂（2002.3）に伴う業種の変更を行った。<br>　　３．企業数については重複回答あり。"
"0003356065","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","全国","756","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-13","3.土地の移動状況 業種別土地取引の状況(B表)　業種(12区分)　移動区分(2区分)・資産区分(2区分)別企業数・割合・1企業当たりの面積","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","業種別土地取引の状況(B表)　業種(12区分)　移動区分(2区分)・資産区分(2区分)別企業数・割合・1企業当たりの面積","注：１．2003年度より、『卸売業』に『総合商社』を、『小売業』に『百貨店』を含めた。<br>　　２．Ｂ表は、Ａ表で揚げている業種区分を、1992年度以前の業種区分に対応するように組み替えたものである。<br>　　３．企業数については重複回答あり。"
"0003356065","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","都道府県","756","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-13","3.土地の移動状況 業種別土地取引の状況(B表)　業種(12区分)　移動区分(2区分)・資産区分(2区分)別企業数・割合・1企業当たりの面積","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","業種別土地取引の状況(B表)　業種(12区分)　移動区分(2区分)・資産区分(2区分)別企業数・割合・1企業当たりの面積","注：１．2003年度より、『卸売業』に『総合商社』を、『小売業』に『百貨店』を含めた。<br>　　２．Ｂ表は、Ａ表で揚げている業種区分を、1992年度以前の業種区分に対応するように組み替えたものである。<br>　　３．企業数については重複回答あり。"
