"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_EXPLANATION","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_SUB_CATEGORY2"
"0003177736","畜産統計調査 確報 平成28年畜産統計","年次","201601-201612","2016-12-16","0","該当なし","530","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","4","累年統計表 採卵鶏 飼養戸数・羽数（全国）（昭和40年～平成28年）","04","農林水産業","02","畜産業","畜産統計調査","確報","累年統計表","採卵鶏","飼養戸数・羽数（全国）（昭和40年～平成28年）","","平成28年畜産統計",""
"0003177755","畜産統計調査 確報 平成28年畜産統計","年次","201601-201612","2016-12-16","0","該当なし","160","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","4","累年統計表 採卵鶏 成鶏めす飼養羽数規模別飼養戸数（全国）（平成９年～平成28年）","04","農林水産業","02","畜産業","畜産統計調査","確報","累年統計表","採卵鶏","成鶏めす飼養羽数規模別飼養戸数（全国）（平成９年～平成28年）","","平成28年畜産統計",""
"0003177776","畜産統計調査 確報 平成28年畜産統計","年次","201601-201612","2016-12-16","0","該当なし","140","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","4","累年統計表 採卵鶏 成鶏めす飼養羽数規模別成鶏めす飼養羽数（全国）（平成９年～平成28年）","04","農林水産業","02","畜産業","畜産統計調査","確報","累年統計表","採卵鶏","成鶏めす飼養羽数規模別成鶏めす飼養羽数（全国）（平成９年～平成28年）","","平成28年畜産統計",""
"0003178261","畜産統計調査 確報 平成28年畜産統計","年次","201601-201612","2016-12-16","0","該当なし","560","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","4","累年統計表 採卵鶏 飼養戸数・羽数（全国農業地域別）（平成24年～平成28年）","04","農林水産業","02","畜産業","畜産統計調査","確報","累年統計表","採卵鶏","飼養戸数・羽数（全国農業地域別）（平成24年～平成28年）","","平成28年畜産統計",""
"0003177708","畜産統計調査 確報 平成28年畜産統計","年次","201601-201612","2016-10-21","0","該当なし","682","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","4-1","採卵鶏 都道府県別 飼養戸数・羽数","04","農林水産業","02","畜産業","畜産統計調査","確報","採卵鶏","都道府県別","飼養戸数・羽数","","平成28年畜産統計",""
"0003177709","畜産統計調査 確報 平成28年畜産統計","年次","201601-201612","2016-10-21","0","該当なし","248","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","4-1","採卵鶏 都道府県別 経営組織別成鶏めす飼養戸数","04","農林水産業","02","畜産業","畜産統計調査","確報","採卵鶏","都道府県別","経営組織別成鶏めす飼養戸数","","平成28年畜産統計",""
"0003177728","畜産統計調査 確報 平成28年畜産統計","年次","201601-201612","2016-10-21","0","該当なし","372","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","4-1","採卵鶏 都道府県別 成鶏めす飼養羽数規模別ひな導入羽数","04","農林水産業","02","畜産業","畜産統計調査","確報","採卵鶏","都道府県別","成鶏めす飼養羽数規模別ひな導入羽数","","平成28年畜産統計",""
"0003177746","畜産統計調査 確報 平成28年畜産統計","年次","201601-201612","2016-10-21","0","該当なし","496","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","4-1","採卵鶏 都道府県別 成鶏めす飼養羽数規模別飼養戸数","04","農林水産業","02","畜産業","畜産統計調査","確報","採卵鶏","都道府県別","成鶏めす飼養羽数規模別飼養戸数","","平成28年畜産統計",""
"0003177767","畜産統計調査 確報 平成28年畜産統計","年次","201601-201612","2016-10-21","0","該当なし","372","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","4-1","採卵鶏 都道府県別 成鶏めす飼養羽数規模別成鶏めす飼養羽数","04","農林水産業","02","畜産業","畜産統計調査","確報","採卵鶏","都道府県別","成鶏めす飼養羽数規模別成鶏めす飼養羽数","","平成28年畜産統計",""
"0003177982","畜産統計調査 確報 平成28年畜産統計","年次","201601-201612","2016-10-21","0","該当なし","248","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","4-1","採卵鶏 都道府県別 経営組織別成鶏めす飼養羽数","04","農林水産業","02","畜産業","畜産統計調査","確報","採卵鶏","都道府県別","経営組織別成鶏めす飼養羽数","","平成28年畜産統計",""
"0003178040","畜産統計調査 確報 平成28年畜産統計","年次","201601-201612","2016-10-21","0","該当なし","744","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","4-1","採卵鶏 都道府県別 ひな導入状況別成鶏めす飼養戸数・ひなの導入羽数","04","農林水産業","02","畜産業","畜産統計調査","確報","採卵鶏","都道府県別","ひな導入状況別成鶏めす飼養戸数・ひなの導入羽数","","平成28年畜産統計",""
"0003178001","畜産統計調査 確報 平成28年畜産統計","年次","201601-201612","2016-10-21","0","該当なし","360","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","4-2","採卵鶏 全国農業地域別・成鶏めす飼養羽数規模別 経営組織別成鶏めす飼養戸数","04","農林水産業","02","畜産業","畜産統計調査","確報","採卵鶏","全国農業地域別・成鶏めす飼養羽数規模別","経営組織別成鶏めす飼養戸数","","平成28年畜産統計",""
"0003178021","畜産統計調査 確報 平成28年畜産統計","年次","201601-201612","2016-10-21","0","該当なし","1080","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","4-2","採卵鶏 全国農業地域別・成鶏めす飼養羽数規模別 ひな導入状況別成鶏めす飼養戸数・ひなの導入羽数","04","農林水産業","02","畜産業","畜産統計調査","確報","採卵鶏","全国農業地域別・成鶏めす飼養羽数規模別","ひな導入状況別成鶏めす飼養戸数・ひなの導入羽数","","平成28年畜産統計",""
"0003178060","畜産統計調査 確報 平成28年畜産統計","年次","201601-201612","2016-10-21","0","該当なし","360","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","4-2","採卵鶏 全国農業地域別・成鶏めす飼養羽数規模別 経営組織別成鶏めす飼養羽数","04","農林水産業","02","畜産業","畜産統計調査","確報","採卵鶏","全国農業地域別・成鶏めす飼養羽数規模別","経営組織別成鶏めす飼養羽数","","平成28年畜産統計",""
"0003177718","畜産統計調査 確報 平成28年畜産統計","年次","201601-201612","2016-12-16","0","該当なし","20","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","5","累年統計表 ブロイラー 出荷戸数・羽数（全国）（平成25年～平成28年）","04","農林水産業","02","畜産業","畜産統計調査","確報","累年統計表","ブロイラー","出荷戸数・羽数（全国）（平成25年～平成28年）","","平成28年畜産統計",""
"0003177737","畜産統計調査 確報 平成28年畜産統計","年次","201601-201612","2016-12-16","0","該当なし","20","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","5","累年統計表 ブロイラー 飼養戸数・羽数（全国）（平成25年～平成28年）","04","農林水産業","02","畜産業","畜産統計調査","確報","累年統計表","ブロイラー","飼養戸数・羽数（全国）（平成25年～平成28年）","","平成28年畜産統計",""
"0003177756","畜産統計調査 確報 平成28年畜産統計","年次","201601-201612","2016-12-16","0","該当なし","28","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","5","累年統計表 ブロイラー 出荷羽数規模別出荷戸数（全国）（平成25年～平成28年）","04","農林水産業","02","畜産業","畜産統計調査","確報","累年統計表","ブロイラー","出荷羽数規模別出荷戸数（全国）（平成25年～平成28年）","","平成28年畜産統計",""
"0003177777","畜産統計調査 確報 平成28年畜産統計","年次","201601-201612","2016-12-16","0","該当なし","28","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","5","累年統計表 ブロイラー 出荷羽数規模別出荷羽数（全国）（平成25年～平成28年）","04","農林水産業","02","畜産業","畜産統計調査","確報","累年統計表","ブロイラー","出荷羽数規模別出荷羽数（全国）（平成25年～平成28年）","","平成28年畜産統計",""
"0003178281","畜産統計調査 確報 平成28年畜産統計","年次","201601-201612","2016-12-16","0","該当なし","560","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","5","累年統計表 ブロイラー 飼養・出荷の戸数・羽数（全国農業地域別）（平成25年～平成28年）","04","農林水産業","02","畜産業","畜産統計調査","確報","累年統計表","ブロイラー","飼養・出荷の戸数・羽数（全国農業地域別）（平成25年～平成28年）","","平成28年畜産統計",""
"0003177711","畜産統計調査 確報 平成28年畜産統計","年次","201601-201612","2016-10-21","0","該当なし","434","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","5-1","ブロイラー 出荷羽数規模別出荷戸数","04","農林水産業","02","畜産業","畜産統計調査","確報","ブロイラー","出荷羽数規模別出荷戸数","","","平成28年畜産統計",""
"0003177730","畜産統計調査 確報 平成28年畜産統計","年次","201601-201612","2016-10-21","0","該当なし","310","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","5-1","ブロイラー 出荷戸数・羽数","04","農林水産業","02","畜産業","畜産統計調査","確報","ブロイラー","出荷戸数・羽数","","","平成28年畜産統計",""
"0003177749","畜産統計調査 確報 平成28年畜産統計","年次","201601-201612","2016-10-21","0","該当なし","434","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","5-1","ブロイラー 出荷羽数規模別出荷羽数","04","農林水産業","02","畜産業","畜産統計調査","確報","ブロイラー","出荷羽数規模別出荷羽数","","","平成28年畜産統計",""
"0003177769","畜産統計調査 確報 平成28年畜産統計","年次","201601-201612","2016-10-21","0","該当なし","310","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","5-1","ブロイラー 飼養戸数・羽数","04","農林水産業","02","畜産業","畜産統計調査","確報","ブロイラー","飼養戸数・羽数","","","平成28年畜産統計",""
"0003177719","畜産統計調査 確報 平成28年畜産統計","年次","201601-201612","2016-12-16","0","該当なし","36","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","6","累年統計表 輸出・輸入統計 畜産の輸出（平成26年及び平成27年）","04","農林水産業","02","畜産業","畜産統計調査","確報","累年統計表","輸出・輸入統計","畜産の輸出（平成26年及び平成27年）","","平成28年畜産統計",""
"0003177739","畜産統計調査 確報 平成28年畜産統計","年次","201601-201612","2016-12-16","0","該当なし","18","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","6","累年統計表 輸出・輸入統計 農業生産資材の輸入（平成26年及び平成27年）","04","農林水産業","02","畜産業","畜産統計調査","確報","累年統計表","輸出・輸入統計","農業生産資材の輸入（平成26年及び平成27年）","","平成28年畜産統計",""
"0003177757","畜産統計調査 確報 平成28年畜産統計","年次","201601-201612","2016-12-16","0","該当なし","54","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","6","累年統計表 輸出・輸入統計 畜産の輸入（平成26年及び平成27年）","04","農林水産業","02","畜産業","畜産統計調査","確報","累年統計表","輸出・輸入統計","畜産の輸入（平成26年及び平成27年）","","平成28年畜産統計",""
"0003177778","畜産統計調査 確報 平成28年畜産統計","年次","201601-201612","2016-12-16","0","該当なし","6","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","6","累年統計表 輸出・輸入統計 農業生産資材の輸出（平成26年及び平成27年）","04","農林水産業","02","畜産業","畜産統計調査","確報","累年統計表","輸出・輸入統計","農業生産資材の輸出（平成26年及び平成27年）","","平成28年畜産統計",""
"0003218139","畜産統計調査 確報 平成29年畜産統計","年次","201701-201712","2017-10-20","0","該当なし","754","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","1","累年統計表 乳用牛 飼養戸数・頭数（全国）（昭和35年～平成29年）","04","農林水産業","02","畜産業","畜産統計調査","確報","累年統計表","乳用牛","飼養戸数・頭数（全国）（昭和35年～平成29年）","","平成29年畜産統計",""
"0003218140","畜産統計調査 確報 平成29年畜産統計","年次","201701-201712","2017-10-20","0","該当なし","910","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","1","累年統計表 乳用牛 飼養戸数・頭数（全国農業地域別）（平成25年～平成29年）","04","農林水産業","02","畜産業","畜産統計調査","確報","累年統計表","乳用牛","飼養戸数・頭数（全国農業地域別）（平成25年～平成29年）","","平成29年畜産統計",""
"0003218141","畜産統計調査 確報 平成29年畜産統計","年次","201701-201712","2017-10-20","0","該当なし","260","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","1","累年統計表 乳用牛 成畜飼養頭数規模別飼養戸数（全国）（平成10年～平成29年）","04","農林水産業","02","畜産業","畜産統計調査","確報","累年統計表","乳用牛","成畜飼養頭数規模別飼養戸数（全国）（平成10年～平成29年）","","平成29年畜産統計",""
"0003218142","畜産統計調査 確報 平成29年畜産統計","年次","201701-201712","2017-10-20","0","該当なし","260","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","1","累年統計表 乳用牛 成畜飼養頭数規模別飼養頭数（全国）（平成10年～平成29年）","04","農林水産業","02","畜産業","畜産統計調査","確報","累年統計表","乳用牛","成畜飼養頭数規模別飼養頭数（全国）（平成10年～平成29年）","","平成29年畜産統計",""
"0003218143","畜産統計調査 確報 平成29年畜産統計","年次","201701-201712","2017-10-20","0","該当なし","260","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","1","累年統計表 乳用牛 成畜飼養頭数規模別飼養戸数（北海道）（平成10年～平成29年）","04","農林水産業","02","畜産業","畜産統計調査","確報","累年統計表","乳用牛","成畜飼養頭数規模別飼養戸数（北海道）（平成10年～平成29年）","","平成29年畜産統計",""
"0003218144","畜産統計調査 確報 平成29年畜産統計","年次","201701-201712","2017-10-20","0","該当なし","260","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","1","累年統計表 乳用牛 成畜飼養頭数規模別飼養頭数（北海道）（平成10年～平成29年）","04","農林水産業","02","畜産業","畜産統計調査","確報","累年統計表","乳用牛","成畜飼養頭数規模別飼養頭数（北海道）（平成10年～平成29年）","","平成29年畜産統計",""
"0003218145","畜産統計調査 確報 平成29年畜産統計","年次","201701-201712","2017-10-20","0","該当なし","260","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","1","累年統計表 乳用牛 成畜飼養頭数規模別飼養戸数（都府県）（平成10年～平成29年）","04","農林水産業","02","畜産業","畜産統計調査","確報","累年統計表","乳用牛","成畜飼養頭数規模別飼養戸数（都府県）（平成10年～平成29年）","","平成29年畜産統計",""
"0003218146","畜産統計調査 確報 平成29年畜産統計","年次","201701-201712","2017-10-20","0","該当なし","260","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","1","累年統計表 乳用牛 成畜飼養頭数規模別飼養頭数（都府県）（平成10年～平成29年）","04","農林水産業","02","畜産業","畜産統計調査","確報","累年統計表","乳用牛","成畜飼養頭数規模別飼養頭数（都府県）（平成10年～平成29年）","","平成29年畜産統計",""
"0003218147","畜産統計調査 確報 平成29年畜産統計","年次","201701-201712","2017-10-20","0","該当なし","240","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","1","累年統計表 乳用牛 月別経産牛頭数（各月１日現在）（全国）","04","農林水産業","02","畜産業","畜産統計調査","確報","累年統計表","乳用牛","月別経産牛頭数（各月１日現在）（全国）","","平成29年畜産統計",""
"0003218148","畜産統計調査 確報 平成29年畜産統計","年次","201701-201712","2017-10-20","0","該当なし","240","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","1","累年統計表 乳用牛 月別分べん頭数（月間）（全国）","04","農林水産業","02","畜産業","畜産統計調査","確報","累年統計表","乳用牛","月別分べん頭数（月間）（全国）","","平成29年畜産統計",""
"0003218149","畜産統計調査 確報 平成29年畜産統計","年次","201701-201712","2017-10-20","0","該当なし","216","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","1","累年統計表 乳用牛 月別出生頭数（月間）（全国）","04","農林水産業","02","畜産業","畜産統計調査","確報","累年統計表","乳用牛","月別出生頭数（月間）（全国）","","平成29年畜産統計",""
"0003218060","畜産統計調査 確報 平成29年畜産統計","年次","201701-201712","2017-10-20","0","該当なし","930","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","1-1","乳用牛（平成29年２月１日調査） 全国農業地域・都道府県別 飼養戸数・頭数","04","農林水産業","02","畜産業","畜産統計調査","確報","乳用牛（平成29年２月１日調査）","全国農業地域・都道府県別","飼養戸数・頭数","","平成29年畜産統計",""
"0003218061","畜産統計調査 確報 平成29年畜産統計","年次","201701-201712","2017-10-20","0","該当なし","620","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","1-1","乳用牛（平成29年２月１日調査） 全国農業地域・都道府県別 成畜飼養頭数規模別の飼養戸数","04","農林水産業","02","畜産業","畜産統計調査","確報","乳用牛（平成29年２月１日調査）","全国農業地域・都道府県別","成畜飼養頭数規模別の飼養戸数","","平成29年畜産統計",""
"0003218062","畜産統計調査 確報 平成29年畜産統計","年次","201701-201712","2017-10-20","0","該当なし","620","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","1-1","乳用牛（平成29年２月１日調査） 全国農業地域・都道府県別 成畜飼養頭数規模別の飼養頭数","04","農林水産業","02","畜産業","畜産統計調査","確報","乳用牛（平成29年２月１日調査）","全国農業地域・都道府県別","成畜飼養頭数規模別の飼養頭数","","平成29年畜産統計",""
"0003218063","畜産統計調査 確報 平成29年畜産統計","年次","201701-201712","2017-10-20","0","該当なし","496","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","1-1","乳用牛（平成29年２月１日調査） 全国農業地域・都道府県別 成畜飼養頭数規模別の成畜飼養頭数","04","農林水産業","02","畜産業","畜産統計調査","確報","乳用牛（平成29年２月１日調査）","全国農業地域・都道府県別","成畜飼養頭数規模別の成畜飼養頭数","","平成29年畜産統計",""
"0003218064","畜産統計調査 確報 平成29年畜産統計","年次","201701-201712","2017-10-20","0","該当なし","372","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","1-1","乳用牛（平成29年２月１日調査） 全国農業地域・都道府県別 年齢別飼養頭数","04","農林水産業","02","畜産業","畜産統計調査","確報","乳用牛（平成29年２月１日調査）","全国農業地域・都道府県別","年齢別飼養頭数","","平成29年畜産統計",""
"0003218065","畜産統計調査 確報 平成29年畜産統計","年次","201701-201712","2017-10-20","0","該当なし","744","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","1-1","乳用牛（平成29年２月１日調査） 全国農業地域・都道府県別 月別経産牛頭数","04","農林水産業","02","畜産業","畜産統計調査","確報","乳用牛（平成29年２月１日調査）","全国農業地域・都道府県別","月別経産牛頭数","","平成29年畜産統計",""
"0003218066","畜産統計調査 確報 平成29年畜産統計","年次","201701-201712","2017-10-20","0","該当なし","806","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","1-1","乳用牛（平成29年２月１日調査） 全国農業地域・都道府県別 月別分べん頭数","04","農林水産業","02","畜産業","畜産統計調査","確報","乳用牛（平成29年２月１日調査）","全国農業地域・都道府県別","月別分べん頭数","","平成29年畜産統計",""
"0003218067","畜産統計調査 確報 平成29年畜産統計","年次","201701-201712","2017-10-20","0","該当なし","806","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","1-1","乳用牛（平成29年２月１日調査） 全国農業地域・都道府県別 月別出生頭数（乳用向けめす）","04","農林水産業","02","畜産業","畜産統計調査","確報","乳用牛（平成29年２月１日調査）","全国農業地域・都道府県別","月別出生頭数（乳用向けめす）","","平成29年畜産統計",""
"0003218068","畜産統計調査 確報 平成29年畜産統計","年次","201701-201712","2017-10-20","0","該当なし","806","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","1-1","乳用牛（平成29年２月１日調査） 全国農業地域・都道府県別 月別出生頭数（乳用種おす）","04","農林水産業","02","畜産業","畜産統計調査","確報","乳用牛（平成29年２月１日調査）","全国農業地域・都道府県別","月別出生頭数（乳用種おす）","","平成29年畜産統計",""
"0003218069","畜産統計調査 確報 平成29年畜産統計","年次","201701-201712","2017-10-20","0","該当なし","806","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","1-1","乳用牛（平成29年２月１日調査） 全国農業地域・都道府県別 月別出生頭数（交雑種）","04","農林水産業","02","畜産業","畜産統計調査","確報","乳用牛（平成29年２月１日調査）","全国農業地域・都道府県別","月別出生頭数（交雑種）","","平成29年畜産統計",""
"0003218070","畜産統計調査 確報 平成29年畜産統計","年次","201701-201712","2017-10-20","0","該当なし","682","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","1-1","乳用牛（平成29年２月１日調査） 全国農業地域・都道府県別 乳用牛飼養者の経営耕地面積・飼料作物作付実面積","04","農林水産業","02","畜産業","畜産統計調査","確報","乳用牛（平成29年２月１日調査）","全国農業地域・都道府県別","乳用牛飼養者の経営耕地面積・飼料作物作付実面積","","平成29年畜産統計",""
"0003218071","畜産統計調査 確報 平成29年畜産統計","年次","201701-201712","2017-10-20","0","該当なし","310","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","1-1","乳用牛（平成29年２月１日調査） 全国農業地域・都道府県別 放牧状況","04","農林水産業","02","畜産業","畜産統計調査","確報","乳用牛（平成29年２月１日調査）","全国農業地域・都道府県別","放牧状況","","平成29年畜産統計",""
"0003218072","畜産統計調査 確報 平成29年畜産統計","年次","201701-201712","2017-10-20","0","該当なし","1496","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","1-2","乳用牛（平成29年２月１日調査） 全国農業地域別・成畜飼養頭数規模別 乳用牛飼養者の経営耕地面積・飼料作物作付実面積","04","農林水産業","02","畜産業","畜産統計調査","確報","乳用牛（平成29年２月１日調査）","全国農業地域別・成畜飼養頭数規模別","乳用牛飼養者の経営耕地面積・飼料作物作付実面積","","平成29年畜産統計",""
"0003218150","畜産統計調査 確報 平成29年畜産統計","年次","201701-201712","2017-10-20","0","該当なし","1508","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","2","累年統計表 肉用牛 飼養戸数・頭数（全国）（昭和35年～平成29年）","04","農林水産業","02","畜産業","畜産統計調査","確報","累年統計表","肉用牛","飼養戸数・頭数（全国）（昭和35年～平成29年）","","平成29年畜産統計",""
"0003218151","畜産統計調査 確報 平成29年畜産統計","年次","201701-201712","2017-10-20","0","該当なし","1820","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","2","累年統計表 肉用牛 飼養戸数・頭数（全国農業地域別）（平成25年～平成29年）","04","農林水産業","02","畜産業","畜産統計調査","確報","累年統計表","肉用牛","飼養戸数・頭数（全国農業地域別）（平成25年～平成29年）","","平成29年畜産統計",""
"0003218152","畜産統計調査 確報 平成29年畜産統計","年次","201701-201712","2017-10-20","0","該当なし","220","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","2","累年統計表 肉用牛 総飼養頭数規模別飼養戸数（全国）（平成10年～平成29年）","04","農林水産業","02","畜産業","畜産統計調査","確報","累年統計表","肉用牛","総飼養頭数規模別飼養戸数（全国）（平成10年～平成29年）","","平成29年畜産統計",""
"0003218153","畜産統計調査 確報 平成29年畜産統計","年次","201701-201712","2017-10-20","0","該当なし","220","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","2","累年統計表 肉用牛 総飼養頭数規模別飼養頭数（全国）（平成10年～平成29年）","04","農林水産業","02","畜産業","畜産統計調査","確報","累年統計表","肉用牛","総飼養頭数規模別飼養頭数（全国）（平成10年～平成29年）","","平成29年畜産統計",""
"0003218154","畜産統計調査 確報 平成29年畜産統計","年次","201701-201712","2017-10-20","0","該当なし","72","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","2","累年統計表 肉用牛 肉用種の出生頭数（月別出生頭数）","04","農林水産業","02","畜産業","畜産統計調査","確報","累年統計表","肉用牛","肉用種の出生頭数（月別出生頭数）","","平成29年畜産統計",""
"0003218155","畜産統計調査 確報 平成29年畜産統計","年次","201701-201712","2017-10-20","0","該当なし","42","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","2","累年統計表 肉用牛 肉用種の出生頭数（期間別出生頭数）","04","農林水産業","02","畜産業","畜産統計調査","確報","累年統計表","肉用牛","肉用種の出生頭数（期間別出生頭数）","","平成29年畜産統計",""
"0003218073","畜産統計調査 確報 平成29年畜産統計","年次","201701-201712","2017-10-20","0","該当なし","2356","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","2-1","肉用牛（平成29年２月１日調査） 全国農業地域・都道府県別 飼養戸数・頭数","04","農林水産業","02","畜産業","畜産統計調査","確報","肉用牛（平成29年２月１日調査）","全国農業地域・都道府県別","飼養戸数・頭数","","平成29年畜産統計",""
"0003218074","畜産統計調査 確報 平成29年畜産統計","年次","201701-201712","2017-10-20","0","該当なし","558","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","2-1","肉用牛（平成29年２月１日調査） 全国農業地域・都道府県別 総飼養頭数規模別の飼養戸数","04","農林水産業","02","畜産業","畜産統計調査","確報","肉用牛（平成29年２月１日調査）","全国農業地域・都道府県別","総飼養頭数規模別の飼養戸数","","平成29年畜産統計",""
"0003218075","畜産統計調査 確報 平成29年畜産統計","年次","201701-201712","2017-10-20","0","該当なし","558","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","2-1","肉用牛（平成29年２月１日調査） 全国農業地域・都道府県別 総飼養頭数規模別の飼養頭数","04","農林水産業","02","畜産業","畜産統計調査","確報","肉用牛（平成29年２月１日調査）","全国農業地域・都道府県別","総飼養頭数規模別の飼養頭数","","平成29年畜産統計",""
"0003218076","畜産統計調査 確報 平成29年畜産統計","年次","201701-201712","2017-10-20","0","該当なし","558","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","2-1","肉用牛（平成29年２月１日調査） 全国農業地域・都道府県別 子取り用めす牛飼養頭数規模別の飼養戸数","04","農林水産業","02","畜産業","畜産統計調査","確報","肉用牛（平成29年２月１日調査）","全国農業地域・都道府県別","子取り用めす牛飼養頭数規模別の飼養戸数","","平成29年畜産統計",""
"0003218077","畜産統計調査 確報 平成29年畜産統計","年次","201701-201712","2017-10-20","0","該当なし","558","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","2-1","肉用牛（平成29年２月１日調査） 全国農業地域・都道府県別 子取り用めす牛飼養頭数規模別の飼養頭数","04","農林水産業","02","畜産業","畜産統計調査","確報","肉用牛（平成29年２月１日調査）","全国農業地域・都道府県別","子取り用めす牛飼養頭数規模別の飼養頭数","","平成29年畜産統計",""
"0003218078","畜産統計調査 確報 平成29年畜産統計","年次","201701-201712","2017-10-20","0","該当なし","682","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","2-1","肉用牛（平成29年２月１日調査） 全国農業地域・都道府県別 肉用種の肥育用牛飼養頭数規模別の飼養戸数","04","農林水産業","02","畜産業","畜産統計調査","確報","肉用牛（平成29年２月１日調査）","全国農業地域・都道府県別","肉用種の肥育用牛飼養頭数規模別の飼養戸数","","平成29年畜産統計",""
"0003218079","畜産統計調査 確報 平成29年畜産統計","年次","201701-201712","2017-10-20","0","該当なし","682","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","2-1","肉用牛（平成29年２月１日調査） 全国農業地域・都道府県別 肉用種の肥育用牛飼養頭数規模別の飼養頭数","04","農林水産業","02","畜産業","畜産統計調査","確報","肉用牛（平成29年２月１日調査）","全国農業地域・都道府県別","肉用種の肥育用牛飼養頭数規模別の飼養頭数","","平成29年畜産統計",""
"0003218080","畜産統計調査 確報 平成29年畜産統計","年次","201701-201712","2017-10-20","0","該当なし","620","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","2-1","肉用牛（平成29年２月１日調査） 全国農業地域・都道府県別 乳用種飼養頭数規模別の飼養戸数","04","農林水産業","02","畜産業","畜産統計調査","確報","肉用牛（平成29年２月１日調査）","全国農業地域・都道府県別","乳用種飼養頭数規模別の飼養戸数","","平成29年畜産統計",""
