"@id","STATISTICS_NAME","TITLE","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_EXPLANATION","TITLE.@no","TITLE.$","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2"
"0003214288","牛乳乳製品統計調査 確報 平成28年牛乳乳製品統計","","年次","201601-201612","2018-10-24","0","該当なし","2304","2019-04-02","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","生乳移出入量（都道府県別）（月別）","４月分","","5","統計表 生乳移出入量（都道府県別）（月別） ４月分","平成28年牛乳乳製品統計"
"0003214289","牛乳乳製品統計調査 確報 平成28年牛乳乳製品統計","","年次","201601-201612","2018-10-24","0","該当なし","2304","2019-04-02","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","生乳移出入量（都道府県別）（月別）","８月分","","5","統計表 生乳移出入量（都道府県別）（月別） ８月分","平成28年牛乳乳製品統計"
"0003214290","牛乳乳製品統計調査 確報 平成28年牛乳乳製品統計","","年次","201601-201612","2018-10-24","0","該当なし","2304","2019-04-02","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","生乳移出入量（都道府県別）（月別）","12月分","","5","統計表 生乳移出入量（都道府県別）（月別） 12月分","平成28年牛乳乳製品統計"
"0003214301","牛乳乳製品統計調査 確報 平成28年牛乳乳製品統計","","年次","201601-201612","2018-10-24","0","該当なし","2304","2019-04-02","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","生乳移出入量（都道府県別）（月別）","１月分","","5","統計表 生乳移出入量（都道府県別）（月別） １月分","平成28年牛乳乳製品統計"
"0003214302","牛乳乳製品統計調査 確報 平成28年牛乳乳製品統計","","年次","201601-201612","2018-10-24","0","該当なし","2304","2019-04-02","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","生乳移出入量（都道府県別）（月別）","５月分","","5","統計表 生乳移出入量（都道府県別）（月別） ５月分","平成28年牛乳乳製品統計"
"0003214303","牛乳乳製品統計調査 確報 平成28年牛乳乳製品統計","","年次","201601-201612","2018-10-24","0","該当なし","2304","2019-04-02","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","生乳移出入量（都道府県別）（月別）","９月分","","5","統計表 生乳移出入量（都道府県別）（月別） ９月分","平成28年牛乳乳製品統計"
"0003214316","牛乳乳製品統計調査 確報 平成28年牛乳乳製品統計","","年次","201601-201612","2017-10-31","0","該当なし","1200","2018-01-16","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","累年統計表","牛乳等生産量（全国農業地域別）","","","5","累年統計表 牛乳等生産量（全国農業地域別）","平成28年牛乳乳製品統計"
"0003214321","牛乳乳製品統計調査 確報 平成28年牛乳乳製品統計","","年次","201601-201612","2018-10-24","0","該当なし","2304","2019-04-02","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","生乳移出入量（都道府県別）（月別）","２月分","","5","統計表 生乳移出入量（都道府県別）（月別） ２月分","平成28年牛乳乳製品統計"
"0003214322","牛乳乳製品統計調査 確報 平成28年牛乳乳製品統計","","年次","201601-201612","2018-10-24","0","該当なし","2304","2019-04-02","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","生乳移出入量（都道府県別）（月別）","６月分","","5","統計表 生乳移出入量（都道府県別）（月別） ６月分","平成28年牛乳乳製品統計"
"0003214323","牛乳乳製品統計調査 確報 平成28年牛乳乳製品統計","","年次","201601-201612","2018-10-24","0","該当なし","2304","2019-04-02","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","生乳移出入量（都道府県別）（月別）","10月分","","5","統計表 生乳移出入量（都道府県別）（月別） 10月分","平成28年牛乳乳製品統計"
"0003214341","牛乳乳製品統計調査 確報 平成28年牛乳乳製品統計","","年次","201601-201612","2018-10-24","0","該当なし","2304","2019-04-02","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","生乳移出入量（都道府県別）（月別）","３月分","","5","統計表 生乳移出入量（都道府県別）（月別） ３月分","平成28年牛乳乳製品統計"
"0003214342","牛乳乳製品統計調査 確報 平成28年牛乳乳製品統計","","年次","201601-201612","2018-10-24","0","該当なし","2304","2019-04-02","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","生乳移出入量（都道府県別）（月別）","７月分","","5","統計表 生乳移出入量（都道府県別）（月別） ７月分","平成28年牛乳乳製品統計"
"0003214343","牛乳乳製品統計調査 確報 平成28年牛乳乳製品統計","","年次","201601-201612","2018-10-24","0","該当なし","2304","2019-04-02","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","生乳移出入量（都道府県別）（月別）","11月分","","5","統計表 生乳移出入量（都道府県別）（月別） 11月分","平成28年牛乳乳製品統計"
"0003214291","牛乳乳製品統計調査 確報 平成28年牛乳乳製品統計","","年次","201601-201612","2017-10-31","0","該当なし","672","2018-01-16","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","生乳処理量（用途別　都道府県別）（月別）","乳製品向け処理量","","6","統計表 生乳処理量（用途別　都道府県別）（月別） 乳製品向け処理量","平成28年牛乳乳製品統計"
"0003214292","牛乳乳製品統計調査 確報 平成28年牛乳乳製品統計","","年次","201601-201612","2017-10-31","0","該当なし","672","2018-01-16","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","生乳処理量（用途別　都道府県別）（月別）","その他　うち、欠減量","","6","統計表 生乳処理量（用途別　都道府県別）（月別） その他　うち、欠減量","平成28年牛乳乳製品統計"
"0003214304","牛乳乳製品統計調査 確報 平成28年牛乳乳製品統計","","年次","201601-201612","2017-10-31","0","該当なし","672","2018-01-16","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","生乳処理量（用途別　都道府県別）（月別）","処理量計","","6","統計表 生乳処理量（用途別　都道府県別）（月別） 処理量計","平成28年牛乳乳製品統計"
"0003214305","牛乳乳製品統計調査 確報 平成28年牛乳乳製品統計","","年次","201601-201612","2017-10-31","0","該当なし","672","2018-01-16","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","生乳処理量（用途別　都道府県別）（月別）","乳製品向け　うち、チーズ向け処理量","","6","統計表 生乳処理量（用途別　都道府県別）（月別） 乳製品向け　うち、チーズ向け処理量","平成28年牛乳乳製品統計"
"0003214324","牛乳乳製品統計調査 確報 平成28年牛乳乳製品統計","","年次","201601-201612","2017-10-31","0","該当なし","672","2018-01-16","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","生乳処理量（用途別　都道府県別）（月別）","牛乳等向け処理量","","6","統計表 生乳処理量（用途別　都道府県別）（月別） 牛乳等向け処理量","平成28年牛乳乳製品統計"
"0003214325","牛乳乳製品統計調査 確報 平成28年牛乳乳製品統計","","年次","201601-201612","2017-10-31","0","該当なし","672","2018-01-16","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","生乳処理量（用途別　都道府県別）（月別）","乳製品向け　うち、クリーム等向け処理量","","6","統計表 生乳処理量（用途別　都道府県別）（月別） 乳製品向け　うち、クリーム等向け処理量","平成28年牛乳乳製品統計"
"0003214336","牛乳乳製品統計調査 確報 平成28年牛乳乳製品統計","","年次","201601-201612","2017-10-31","0","該当なし","300","2018-01-16","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","累年統計表","牛乳等生産量（地方農政局別）","","","6","累年統計表 牛乳等生産量（地方農政局別）","平成28年牛乳乳製品統計"
"0003214344","牛乳乳製品統計調査 確報 平成28年牛乳乳製品統計","","年次","201601-201612","2017-10-31","0","該当なし","672","2018-01-16","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","生乳処理量（用途別　都道府県別）（月別）","牛乳等向け　うち、業務用向け処理量","","6","統計表 生乳処理量（用途別　都道府県別）（月別） 牛乳等向け　うち、業務用向け処理量","平成28年牛乳乳製品統計"
"0003214345","牛乳乳製品統計調査 確報 平成28年牛乳乳製品統計","","年次","201601-201612","2017-10-31","0","該当なし","672","2018-01-16","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","生乳処理量（用途別　都道府県別）（月別）","その他","","6","統計表 生乳処理量（用途別　都道府県別）（月別） その他","平成28年牛乳乳製品統計"
"0003214306","牛乳乳製品統計調査 確報 平成28年牛乳乳製品統計","","年次","201601-201612","2017-10-31","0","該当なし","1800","2018-01-16","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","牛乳等生産量（全国農業地域別・牛乳等内訳）（月別）","","","7","統計表 牛乳等生産量（全国農業地域別・牛乳等内訳）（月別）","平成28年牛乳乳製品統計"
"0003214356","牛乳乳製品統計調査 確報 平成28年牛乳乳製品統計","","年次","201601-201612","2020-03-05","0","該当なし","1067","2024-03-11","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","累年統計表","乳製品生産量（全国）","","","7","累年統計表 乳製品生産量（全国）","平成28年牛乳乳製品統計"
"0003214293","牛乳乳製品統計調査 確報 平成28年牛乳乳製品統計","","年次","201601-201612","2017-10-31","0","該当なし","672","2018-01-16","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","飲用牛乳等生産量（都道府県別）（月別）","牛乳　うち、業務用生産量","","8","統計表 飲用牛乳等生産量（都道府県別）（月別） 牛乳　うち、業務用生産量","平成28年牛乳乳製品統計"
"0003214294","牛乳乳製品統計調査 確報 平成28年牛乳乳製品統計","","年次","201601-201612","2017-10-31","0","該当なし","672","2018-01-16","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","飲用牛乳等生産量（都道府県別）（月別）","加工乳・成分調整牛乳　うち、成分調整牛乳生産量","","8","統計表 飲用牛乳等生産量（都道府県別）（月別） 加工乳・成分調整牛乳　うち、成分調整牛乳生産量","平成28年牛乳乳製品統計"
"0003214307","牛乳乳製品統計調査 確報 平成28年牛乳乳製品統計","","年次","201601-201612","2017-10-31","0","該当なし","672","2018-01-16","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","飲用牛乳等生産量（都道府県別）（月別）","牛乳　うち、学校給食用生産量","","8","統計表 飲用牛乳等生産量（都道府県別）（月別） 牛乳　うち、学校給食用生産量","平成28年牛乳乳製品統計"
"0003214326","牛乳乳製品統計調査 確報 平成28年牛乳乳製品統計","","年次","201601-201612","2017-10-31","0","該当なし","672","2018-01-16","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","飲用牛乳等生産量（都道府県別）（月別）","飲用牛乳等計","","8","統計表 飲用牛乳等生産量（都道府県別）（月別） 飲用牛乳等計","平成28年牛乳乳製品統計"
"0003214327","牛乳乳製品統計調査 確報 平成28年牛乳乳製品統計","","年次","201601-201612","2017-10-31","0","該当なし","672","2018-01-16","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","飲用牛乳等生産量（都道府県別）（月別）","加工乳・成分調整牛乳生産量","","8","統計表 飲用牛乳等生産量（都道府県別）（月別） 加工乳・成分調整牛乳生産量","平成28年牛乳乳製品統計"
"0003214346","牛乳乳製品統計調査 確報 平成28年牛乳乳製品統計","","年次","201601-201612","2017-10-31","0","該当なし","672","2018-01-16","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","飲用牛乳等生産量（都道府県別）（月別）","牛乳生産量","","8","統計表 飲用牛乳等生産量（都道府県別）（月別） 牛乳生産量","平成28年牛乳乳製品統計"
"0003214347","牛乳乳製品統計調査 確報 平成28年牛乳乳製品統計","","年次","201601-201612","2017-10-31","0","該当なし","672","2018-01-16","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","飲用牛乳等生産量（都道府県別）（月別）","加工乳・成分調整牛乳　うち、業務用生産量","","8","統計表 飲用牛乳等生産量（都道府県別）（月別） 加工乳・成分調整牛乳　うち、業務用生産量","平成28年牛乳乳製品統計"
"0003214308","牛乳乳製品統計調査 確報 平成28年牛乳乳製品統計","","年次","201601-201612","2017-10-31","0","該当なし","672","2018-01-16","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","乳飲料生産量（都道府県別）（月別）","","","9","統計表 乳飲料生産量（都道府県別）（月別）","平成28年牛乳乳製品統計"
"0003214317","牛乳乳製品統計調査 確報 平成28年牛乳乳製品統計","累年統計表 参考２ 経産牛１頭当たり搾乳量","年次","201601-201612","2018-10-24","0","該当なし","75","2019-04-02","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","累年統計表","参考２","経産牛１頭当たり搾乳量","","","","平成28年牛乳乳製品統計"
"0003214363","牛乳乳製品統計調査 確報 平成28年牛乳乳製品統計","累年統計表 参考１ 乳用牛の年次別飼養戸数及び頭数（２月１日現在）","年次","201601-201612","2017-10-31","0","該当なし","338","2018-01-16","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","累年統計表","参考１","乳用牛の年次別飼養戸数及び頭数（２月１日現在）","","","","平成28年牛乳乳製品統計"
"0003300014","牛乳乳製品統計調査 確報 平成29年牛乳乳製品統計","","年次","201701-201712","2019-02-18","0","該当なし","2112","2021-05-13","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","生乳生産量及び用途別処理量（全国農業地域別・処理内訳）（月別）","","１　2017年１月分から、乳製品向けのうち「クリーム等向け」を「クリーム向け」、「脱脂濃縮乳向け」及び「濃縮乳向け」に区分した。　また、「クリーム向け」及び「チーズ向け」の調査定義を変更した。なお、調査定義は、「調査の概要（ＰＤＦ）」の「用語の解説」を参照してください。							２「チーズ向け」、「クリーム向け」、「脱脂濃縮乳向け」及び「濃縮乳向け」について、2016年12月以前は遡及できないことから、対前年比を計算不能（nc）とした。																																																																																																																																																																									","1","統計表 生乳生産量及び用途別処理量（全国農業地域別・処理内訳）（月別）","平成29年牛乳乳製品統計"
"0003300078","牛乳乳製品統計調査 確報 平成29年牛乳乳製品統計","","年次","201701-201712","2019-02-18","0","該当なし","1200","2021-05-13","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","累年統計表","生乳生産量及び用途別処理量（全国）","","","1","累年統計表 生乳生産量及び用途別処理量（全国）","平成29年牛乳乳製品統計"
"0003300048","牛乳乳製品統計調査 確報 平成29年牛乳乳製品統計","","年次","201701-201712","2019-02-18","0","該当なし","672","2021-05-13","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","はっ酵乳生産量（都道府県別）（月別）","","","10","統計表 はっ酵乳生産量（都道府県別）（月別）","平成29年牛乳乳製品統計"
"0003300049","牛乳乳製品統計調査 確報 平成29年牛乳乳製品統計","","年次","201701-201712","2019-02-18","0","該当なし","672","2021-05-13","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","乳酸菌飲料生産量（都道府県別）（月別）","","","11","統計表 乳酸菌飲料生産量（都道府県別）（月別）","平成29年牛乳乳製品統計"
"0003300050","牛乳乳製品統計調査 確報 平成29年牛乳乳製品統計","","年次","201701-201712","2019-02-18","0","該当なし","672","2021-05-13","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","飲用牛乳等出荷量（都道府県別）（月別）","","","12","統計表 飲用牛乳等出荷量（都道府県別）（月別）","平成29年牛乳乳製品統計"
"0003300051","牛乳乳製品統計調査 確報 平成29年牛乳乳製品統計","","年次","201701-201712","2019-02-18","0","該当なし","672","2021-05-13","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","飲用牛乳等入荷量（都道府県別）（月別）","","","13","統計表 飲用牛乳等入荷量（都道府県別）（月別）","平成29年牛乳乳製品統計"
"0003300052","牛乳乳製品統計調査 確報 平成29年牛乳乳製品統計","","年次","201701-201712","2019-02-18","0","該当なし","2304","2021-05-13","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","飲用牛乳等入出荷量（都道府県別）（月別）","年計","","14","統計表 飲用牛乳等入出荷量（都道府県別）（月別） 年計","平成29年牛乳乳製品統計"
"0003300053","牛乳乳製品統計調査 確報 平成29年牛乳乳製品統計","","年次","201701-201712","2019-02-18","0","該当なし","2304","2021-05-13","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","飲用牛乳等入出荷量（都道府県別）（月別）","１月分","","14","統計表 飲用牛乳等入出荷量（都道府県別）（月別） １月分","平成29年牛乳乳製品統計"
"0003300054","牛乳乳製品統計調査 確報 平成29年牛乳乳製品統計","","年次","201701-201712","2019-02-18","0","該当なし","2304","2021-05-13","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","飲用牛乳等入出荷量（都道府県別）（月別）","２月分","","14","統計表 飲用牛乳等入出荷量（都道府県別）（月別） ２月分","平成29年牛乳乳製品統計"
"0003300055","牛乳乳製品統計調査 確報 平成29年牛乳乳製品統計","","年次","201701-201712","2019-02-18","0","該当なし","2304","2021-05-13","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","飲用牛乳等入出荷量（都道府県別）（月別）","３月分","","14","統計表 飲用牛乳等入出荷量（都道府県別）（月別） ３月分","平成29年牛乳乳製品統計"
"0003300056","牛乳乳製品統計調査 確報 平成29年牛乳乳製品統計","","年次","201701-201712","2019-02-18","0","該当なし","2304","2021-05-13","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","飲用牛乳等入出荷量（都道府県別）（月別）","４月分","","14","統計表 飲用牛乳等入出荷量（都道府県別）（月別） ４月分","平成29年牛乳乳製品統計"
"0003300057","牛乳乳製品統計調査 確報 平成29年牛乳乳製品統計","","年次","201701-201712","2019-02-18","0","該当なし","2304","2021-05-13","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","飲用牛乳等入出荷量（都道府県別）（月別）","５月分","","14","統計表 飲用牛乳等入出荷量（都道府県別）（月別） ５月分","平成29年牛乳乳製品統計"
"0003300058","牛乳乳製品統計調査 確報 平成29年牛乳乳製品統計","","年次","201701-201712","2019-02-18","0","該当なし","2304","2021-05-13","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","飲用牛乳等入出荷量（都道府県別）（月別）","６月分","","14","統計表 飲用牛乳等入出荷量（都道府県別）（月別） ６月分","平成29年牛乳乳製品統計"
"0003300059","牛乳乳製品統計調査 確報 平成29年牛乳乳製品統計","","年次","201701-201712","2019-02-18","0","該当なし","2304","2021-05-13","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","飲用牛乳等入出荷量（都道府県別）（月別）","７月分","","14","統計表 飲用牛乳等入出荷量（都道府県別）（月別） ７月分","平成29年牛乳乳製品統計"
"0003300060","牛乳乳製品統計調査 確報 平成29年牛乳乳製品統計","","年次","201701-201712","2019-02-18","0","該当なし","2304","2021-05-13","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","飲用牛乳等入出荷量（都道府県別）（月別）","８月分","","14","統計表 飲用牛乳等入出荷量（都道府県別）（月別） ８月分","平成29年牛乳乳製品統計"
"0003300061","牛乳乳製品統計調査 確報 平成29年牛乳乳製品統計","","年次","201701-201712","2019-02-18","0","該当なし","2304","2021-05-13","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","飲用牛乳等入出荷量（都道府県別）（月別）","９月分","","14","統計表 飲用牛乳等入出荷量（都道府県別）（月別） ９月分","平成29年牛乳乳製品統計"
"0003300062","牛乳乳製品統計調査 確報 平成29年牛乳乳製品統計","","年次","201701-201712","2019-02-18","0","該当なし","2304","2021-05-13","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","飲用牛乳等入出荷量（都道府県別）（月別）","10月分","","14","統計表 飲用牛乳等入出荷量（都道府県別）（月別） 10月分","平成29年牛乳乳製品統計"
"0003300063","牛乳乳製品統計調査 確報 平成29年牛乳乳製品統計","","年次","201701-201712","2019-02-18","0","該当なし","2304","2021-05-13","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","飲用牛乳等入出荷量（都道府県別）（月別）","11月分","","14","統計表 飲用牛乳等入出荷量（都道府県別）（月別） 11月分","平成29年牛乳乳製品統計"
"0003300064","牛乳乳製品統計調査 確報 平成29年牛乳乳製品統計","","年次","201701-201712","2019-02-18","0","該当なし","2304","2021-05-13","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","飲用牛乳等入出荷量（都道府県別）（月別）","12月分","","14","統計表 飲用牛乳等入出荷量（都道府県別）（月別） 12月分","平成29年牛乳乳製品統計"
"0003300065","牛乳乳製品統計調査 確報 平成29年牛乳乳製品統計","","年次","201701-201712","2020-03-05","0","該当なし","588","2024-03-11","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","乳製品生産量（全国・北海道・都府県）（月別）","","対前年比のみ単位が%です。１　2017年１月分から、「ホエイパウダー」を追加した。また、「クリーム」の調査定義を変更した。なお、調査定義は、「調査の概要（ＰＤＦ）」の「用語の解説」を参照してください。２　「ホエイパウダー」及び「クリーム」について、2016年12月以前は遡及できないことから、対前年比を計算不能（nc）とした。３　表示単位未満を四捨五入したため、計と内訳が一致しない場合がある。","15","統計表 乳製品生産量（全国・北海道・都府県）（月別）","平成29年牛乳乳製品統計"
"0003300067","牛乳乳製品統計調査 確報 平成29年牛乳乳製品統計","","年次","201701-201712","2019-03-19","0","該当なし","767","2021-05-13","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","乳製品生産量（全国・北海道・都府県）（月別）","","","15","統計表 乳製品生産量（全国・北海道・都府県）（月別）","平成29年牛乳乳製品統計"
"0003315302","牛乳乳製品統計調査 確報 平成29年牛乳乳製品統計","","年次","201701-201712","2019-03-25","0","該当なし","192","2021-05-13","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","乳製品在庫量（全国）（月別）","","注：１　在庫量は各月末時点のものである。２　表示単位未満を四捨五入したため、計と内訳が一致しない場合がある。","16","統計表 乳製品在庫量（全国）（月別）","平成29年牛乳乳製品統計"
"0003300068","牛乳乳製品統計調査 確報 平成29年牛乳乳製品統計","","年次","201701-201712","2019-02-18","0","該当なし","590","2021-05-13","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","牛乳処理場及び乳製品工場数","牛乳等製造工場処理場数 （全国農業地域別・都道府県別）（令和元年12月末日現在）","注：　「計」は各製品を製造した工場数であり、計と内訳は一致しない。									","17","統計表 牛乳処理場及び乳製品工場数 牛乳等製造工場処理場数 （全国農業地域別・都道府県別）（令和元年12月末日現在）","平成29年牛乳乳製品統計"
"0003300069","牛乳乳製品統計調査 確報 平成29年牛乳乳製品統計","","年次","201701-201712","2020-03-05","0","該当なし","708","2021-05-13","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","牛乳処理場及び乳製品工場数","経営組織別・生乳処理量規模別工場処理場数（全国農業地域別・都道府県別）（平成29年12月末日現在）","注：　「乳製品の生産を行った工場」は、各製品を製造した工場数であり、計と内訳は一致しない。													","17","統計表 牛乳処理場及び乳製品工場数 経営組織別・生乳処理量規模別工場処理場数（全国農業地域別・都道府県別）（平成29年12月末日現在）","平成29年牛乳乳製品統計"
"0003300070","牛乳乳製品統計調査 確報 平成29年牛乳乳製品統計","","年次","201701-201712","2019-03-19","0","該当なし","1003","2021-05-13","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","牛乳処理場及び乳製品工場数","生乳処理量規模別工場処理場数（全国農業地域別・都道府県別）（令和元年12月末日現在）","注：１　生乳処理量規模別は、12月における１日当たりの生乳の平均処理量を基に区分した。　　２　本統計表では、生乳を処理した工場の分類として、生乳を主として牛乳等の生産に仕向けた工場を「牛乳処理場」、主として乳製品の生産に仕向けた工場を「乳製品工場」としている。","17","統計表 牛乳処理場及び乳製品工場数 生乳処理量規模別工場処理場数（全国農業地域別・都道府県別）（令和元年12月末日現在）","平成29年牛乳乳製品統計"
