"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY4"
"0003152333","商業統計調査 統計表一覧 平成26年商業統計 二次加工統計表 立地環境特性別統計編（小売業）","-","201401-201412","2016-06-30","0","該当なし","7942","2016-10-18","","00550020","商業統計調査","00550","経済産業省","7-03","【立地環境特性別統計編（小売業）】 第３表　特性別、産業分類小分類別の事業所数（開店時刻、閉店時刻別）、従業者数、年間商品販売額及び売場面積","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成26年商業統計","二次加工統計表","【立地環境特性別統計編（小売業）】","第３表　特性別、産業分類小分類別の事業所数（開店時刻、閉店時刻別）、従業者数、年間商品販売額及び売場面積","","","立地環境特性別統計編（小売業）"
"0003152334","商業統計調査 統計表一覧 平成26年商業統計 二次加工統計表 立地環境特性別統計編（小売業）","-","201401-201412","2016-06-30","0","該当なし","6220","2016-10-18","","00550020","商業統計調査","00550","経済産業省","7-04","【立地環境特性別統計編（小売業）】 第４表　特性別、業態別の事業所数（法人・個人別）、従業者数（法人・個人別）、臨時雇用者数、従業者・臨時雇用者のうち他への出向又は派遣従業者数、他からの出向・派遣従業者数、年間商品販売額（法人・個人別）、売場面積（法人・個人別）及び販売効率","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成26年商業統計","二次加工統計表","【立地環境特性別統計編（小売業）】","第４表　特性別、業態別の事業所数（法人・個人別）、従業者数（法人・個人別）、臨時雇用者数、従業者・臨時雇用者のうち他への出向又は派遣従業者数、他からの出向・派遣従業者数、年間商品販売額（法人・個人別）、売場面積（法人・個人別）及び販売効率","","","立地環境特性別統計編（小売業）"
"0003152340","商業統計調査 統計表一覧 平成26年商業統計 二次加工統計表 立地環境特性別統計編（小売業）","-","201401-201412","2016-06-30","0","該当なし","4976","2016-10-18","","00550020","商業統計調査","00550","経済産業省","7-05-1","【立地環境特性別統計編（小売業）】 第５－１表　特性別、業態別の事業所数及び年間商品販売額（従業者規模別）","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成26年商業統計","二次加工統計表","【立地環境特性別統計編（小売業）】","第５－１表　特性別、業態別の事業所数及び年間商品販売額（従業者規模別）","","","立地環境特性別統計編（小売業）"
"0003152341","商業統計調査 統計表一覧 平成26年商業統計 二次加工統計表 立地環境特性別統計編（小売業）","-","201401-201412","2016-06-30","0","該当なし","5598","2016-10-18","","00550020","商業統計調査","00550","経済産業省","7-05-2","【立地環境特性別統計編（小売業）】 第５－２表　特性別、業態別の事業所数及び年間商品販売額（年間商品販売額階級別）","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成26年商業統計","二次加工統計表","【立地環境特性別統計編（小売業）】","第５－２表　特性別、業態別の事業所数及び年間商品販売額（年間商品販売額階級別）","","","立地環境特性別統計編（小売業）"
"0003152342","商業統計調査 統計表一覧 平成26年商業統計 二次加工統計表 立地環境特性別統計編（小売業）","-","201401-201412","2016-06-30","0","該当なし","6842","2016-10-18","","00550020","商業統計調査","00550","経済産業省","7-05-3","【立地環境特性別統計編（小売業）】 第５－３表　特性別、業態別の事業所数及び年間商品販売額（売場面積規模別）","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成26年商業統計","二次加工統計表","【立地環境特性別統計編（小売業）】","第５－３表　特性別、業態別の事業所数及び年間商品販売額（売場面積規模別）","","","立地環境特性別統計編（小売業）"
"0003152343","商業統計調査 統計表一覧 平成26年商業統計 二次加工統計表 立地環境特性別統計編（小売業）","-","201401-201412","2016-06-30","0","該当なし","10800","2016-10-18","","00550020","商業統計調査","00550","経済産業省","7-06","【立地環境特性別統計編（小売業）】 第６表　都道府県別、東京特別区・政令指定都市別、特性別、商品販売形態別の事業所数、年間商品販売額及び構成比","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成26年商業統計","二次加工統計表","【立地環境特性別統計編（小売業）】","第６表　都道府県別、東京特別区・政令指定都市別、特性別、商品販売形態別の事業所数、年間商品販売額及び構成比","","","立地環境特性別統計編（小売業）"
"0003152344","商業統計調査 統計表一覧 平成26年商業統計 二次加工統計表 立地環境特性別統計編（小売業）","-","201401-201412","2016-06-30","0","該当なし","17424","2016-10-18","","00550020","商業統計調査","00550","経済産業省","7-07","【立地環境特性別統計編（小売業）】 第７表　都道府県別、東京特別区・政令指定都市別、特性別、来客用駐車場の有無別の事業所数、従業者数、年間商品販売額、売場面積及び収容台数","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成26年商業統計","二次加工統計表","【立地環境特性別統計編（小売業）】","第７表　都道府県別、東京特別区・政令指定都市別、特性別、来客用駐車場の有無別の事業所数、従業者数、年間商品販売額、売場面積及び収容台数","","","立地環境特性別統計編（小売業）"
"0003152345","商業統計調査 統計表一覧 平成26年商業統計 二次加工統計表 立地環境特性別統計編（小売業）","-","201401-201412","2016-06-30","0","該当なし","6156","2016-10-18","","00550020","商業統計調査","00550","経済産業省","7-08","【立地環境特性別統計編（小売業）】 第８表　商業集積地区の産業分類小分類別、従業者規模別の事業所数（法人・個人別）、従業者数（法人・個人別）、臨時雇用者数、従業者・臨時雇用者のうち他への出向又は派遣従業者数、他からの出向・派遣従業者数、年間商品販売額（法人・個人別）、その他の収入額、売場面積及び販売効率","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成26年商業統計","二次加工統計表","【立地環境特性別統計編（小売業）】","第８表　商業集積地区の産業分類小分類別、従業者規模別の事業所数（法人・個人別）、従業者数（法人・個人別）、臨時雇用者数、従業者・臨時雇用者のうち他への出向又は派遣従業者数、他からの出向・派遣従業者数、年間商品販売額（法人・個人別）、その他の収入額、売場面積及び販売効率","","","立地環境特性別統計編（小売業）"
"0003152346","商業統計調査 統計表一覧 平成26年商業統計 二次加工統計表 立地環境特性別統計編（小売業）","-","201401-201412","2016-06-30","0","該当なし","10752","2016-10-18","","00550020","商業統計調査","00550","経済産業省","7-09","【立地環境特性別統計編（小売業）】 第９表　商業集積地区の都道府県別、都市人口規模別、産業分類中分類別の事業所数、従業者数、年間商品販売額及び売場面積","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成26年商業統計","二次加工統計表","【立地環境特性別統計編（小売業）】","第９表　商業集積地区の都道府県別、都市人口規模別、産業分類中分類別の事業所数、従業者数、年間商品販売額及び売場面積","","","立地環境特性別統計編（小売業）"
"0003152347","商業統計調査 統計表一覧 平成26年商業統計 二次加工統計表 立地環境特性別統計編（小売業）","-","201401-201412","2016-06-30","0","該当なし","74521","2016-10-18","","00550020","商業統計調査","00550","経済産業省","7-10","【立地環境特性別統計編（小売業）】 第１０表　商業集積地区（商店街）の都道府県別、市区町村別の商店街数、事業所数、大規模小売店舗数、大規模小売店舗内事業所数、従業者数、年間商品販売額及び売場面積","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成26年商業統計","二次加工統計表","【立地環境特性別統計編（小売業）】","第１０表　商業集積地区（商店街）の都道府県別、市区町村別の商店街数、事業所数、大規模小売店舗数、大規模小売店舗内事業所数、従業者数、年間商品販売額及び売場面積","","","立地環境特性別統計編（小売業）"
"0003152348","商業統計調査 統計表一覧 平成26年商業統計 二次加工統計表 立地環境特性別統計編（小売業）","-","201401-201412","2016-06-30","0","該当なし","25848","2016-10-18","","00550020","商業統計調査","00550","経済産業省","7-11","【立地環境特性別統計編（小売業）】 第１１表　都道府県別、東京特別区・政令指定都市別、特性別、大規模小売店舗、大規模小売店舗以外別の事業所数、大規模小売店舗数、大規模小売店舗内事業所数、従業者数、臨時雇用者数、従業者・臨時雇用者のうち他への出向又は派遣従業者数、他からの出向・派遣従業者数、年間商品販売額、売場面積及び販売効率","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成26年商業統計","二次加工統計表","【立地環境特性別統計編（小売業）】","第１１表　都道府県別、東京特別区・政令指定都市別、特性別、大規模小売店舗、大規模小売店舗以外別の事業所数、大規模小売店舗数、大規模小売店舗内事業所数、従業者数、臨時雇用者数、従業者・臨時雇用者のうち他への出向又は派遣従業者数、他からの出向・派遣従業者数、年間商品販売額、売場面積及び販売効率","","","立地環境特性別統計編（小売業）"
"0003152349","商業統計調査 統計表一覧 平成26年商業統計 二次加工統計表 立地環境特性別統計編（小売業）","-","201401-201412","2016-06-30","0","該当なし","7140","2016-10-18","","00550020","商業統計調査","00550","経済産業省","7-12","【立地環境特性別統計編（小売業）】 第１２表　都道府県別、東京特別区・政令指定都市別、特性別の大規模小売店舗面積規模別大規模小売店舗数、事業所数、従業者数及び年間商品販売額","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成26年商業統計","二次加工統計表","【立地環境特性別統計編（小売業）】","第１２表　都道府県別、東京特別区・政令指定都市別、特性別の大規模小売店舗面積規模別大規模小売店舗数、事業所数、従業者数及び年間商品販売額","","","立地環境特性別統計編（小売業）"
