"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_NAME"
"0004010738","平成30年度　家庭部門のCO2排出実態統計調査 地方","年度次","201804-201903","2020-03-19","0","全国","26280","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","7-2-5","参考：調理食数別-年間用途別二酸化炭素排出量","14","司法・安全・環境","05","環境","平成30年度　家庭部門のCO2排出実態統計調査","地方","参考：調理食数別-年間用途別二酸化炭素排出量"
"0004010739","平成30年度　家庭部門のCO2排出実態統計調査 地方","年度次","201804-201903","2020-03-19","0","全国","285430","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","7-2-6","参考：省エネルギー行動実施状況別-年間用途別二酸化炭素排出量","14","司法・安全・環境","05","環境","平成30年度　家庭部門のCO2排出実態統計調査","地方","参考：省エネルギー行動実施状況別-年間用途別二酸化炭素排出量"
"0004010740","平成30年度　家庭部門のCO2排出実態統計調査 地方","年度次","201804-201903","2020-03-19","0","全国","26520","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","7-2-7","参考：自動車の使用状況別-年間用途別二酸化炭素排出量","14","司法・安全・環境","05","環境","平成30年度　家庭部門のCO2排出実態統計調査","地方","参考：自動車の使用状況別-年間用途別二酸化炭素排出量"
"0003446664","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","470850","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","100","第1表_基本項目（世帯、住宅、機器使用状況等）別-世帯人数、住宅の建て方等","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第1表_基本項目（世帯、住宅、機器使用状況等）別-世帯人数、住宅の建て方等"
"0003446598","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","204240","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","101","第2-1表_基本項目（世帯、住宅、機器使用状況等）別-機器の使用数量（テレビ、冷蔵庫、エアコン、洗濯機、衣類乾燥機、浴室乾燥機、食器洗い乾燥機、食器乾燥機、電子レンジ、ガスオーブン）","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第2-1表_基本項目（世帯、住宅、機器使用状況等）別-機器の使用数量（テレビ、冷蔵庫、エアコン、洗濯機、衣類乾燥機、浴室乾燥機、食器洗い乾燥機、食器乾燥機、電子レンジ、ガスオーブン）"
"0003446599","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","261960","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","102","第2-2表_基本項目（世帯、住宅、機器使用状況等）別-機器の使用数量（炊飯器、電気ポット、ウォーターサーバー、温水洗浄便座、暖房便座、加湿器、除湿機、空気清浄機、パソコン、ビデオレコーダー、インターネットモデム・ルーター）・ペットのための設備","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第2-2表_基本項目（世帯、住宅、機器使用状況等）別-機器の使用数量（炊飯器、電気ポット、ウォーターサーバー、温水洗浄便座、暖房便座、加湿器、除湿機、空気清浄機、パソコン、ビデオレコーダー、インターネットモデム・ルーター）・ペットのための設備"
"0003446600","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","199800","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","103","第2-3表_基本項目（世帯、住宅、機器使用状況等）別-機器の製造時期（テレビ、冷蔵庫、エアコン）","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第2-3表_基本項目（世帯、住宅、機器使用状況等）別-機器の製造時期（テレビ、冷蔵庫、エアコン）"
"0003446601","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","304140","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","104","第2-4表_基本項目（世帯、住宅、機器使用状況等）別-機器の種類・大きさ（テレビ、冷蔵庫、エアコン）","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第2-4表_基本項目（世帯、住宅、機器使用状況等）別-機器の種類・大きさ（テレビ、冷蔵庫、エアコン）"
"0003446602","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","46620","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","105","第2-5表_基本項目（世帯、住宅、機器使用状況等）別-機器の種類（給湯器・給湯システム、コンロ)","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第2-5表_基本項目（世帯、住宅、機器使用状況等）別-機器の種類（給湯器・給湯システム、コンロ)"
"0003446603","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","31080","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","106","第2-6表_基本項目（世帯、住宅、機器使用状況等）別-太陽光発電の使用有無、総容量","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第2-6表_基本項目（世帯、住宅、機器使用状況等）別-太陽光発電の使用有無、総容量"
"0003446604","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","256680","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","107","第3-1表_基本項目（世帯、住宅、機器使用状況等）別-暖房使用状況（暖房の仕方、個別暖房機器の使用台数、太陽熱利用暖房システムの使用状況、セントラル暖房システムの使用状況、床暖房の使用状況）","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第3-1表_基本項目（世帯、住宅、機器使用状況等）別-暖房使用状況（暖房の仕方、個別暖房機器の使用台数、太陽熱利用暖房システムの使用状況、セントラル暖房システムの使用状況、床暖房の使用状況）"
"0003446605","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","281520","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","108","第3-2表_基本項目（世帯、住宅、機器使用状況等）別-暖房使用状況（最もよく使う暖房機器、最もよく使う暖房機器の温度設定状況、最もよく使う暖房機器の寒い時期の平日の使用時間、ペットのための暖房使用の有無、暖房室数）","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第3-2表_基本項目（世帯、住宅、機器使用状況等）別-暖房使用状況（最もよく使う暖房機器、最もよく使う暖房機器の温度設定状況、最もよく使う暖房機器の寒い時期の平日の使用時間、ペットのための暖房使用の有無、暖房室数）"
"0003446606","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","64680","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","109","第3-3表_基本項目（世帯、住宅、機器使用状況等）別-冷房使用状況","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第3-3表_基本項目（世帯、住宅、機器使用状況等）別-冷房使用状況"
"0003446607","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","219300","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","110","第3-4表_基本項目（世帯、住宅、機器使用状況等）別-入浴状況、冬のお湯の使用状況","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第3-4表_基本項目（世帯、住宅、機器使用状況等）別-入浴状況、冬のお湯の使用状況"
"0003446608","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","184800","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","111","第3-5表_基本項目（世帯、住宅、機器使用状況等）別-調理食数","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第3-5表_基本項目（世帯、住宅、機器使用状況等）別-調理食数"
"0003446609","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","229500","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","112","第3-6表_基本項目（世帯、住宅、機器使用状況等）別-照明の使用状況","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第3-6表_基本項目（世帯、住宅、機器使用状況等）別-照明の使用状況"
"0003446610","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","37740","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","113","第3-7表_基本項目（世帯、住宅、機器使用状況等）別-機器の使用状況（平日のテレビの使用時間、衣類乾燥機の使用頻度）","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第3-7表_基本項目（世帯、住宅、機器使用状況等）別-機器の使用状況（平日のテレビの使用時間、衣類乾燥機の使用頻度）"
"0003446611","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","350400","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","114","第3-8表_基本項目（世帯、住宅、機器使用状況等）別-省エネルギー行動実施状況","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第3-8表_基本項目（世帯、住宅、機器使用状況等）別-省エネルギー行動実施状況"
"0003446612","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","50970","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","115","第4-1表_基本項目（世帯、住宅、機器使用状況等）別-自動車の保有状況","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第4-1表_基本項目（世帯、住宅、機器使用状況等）別-自動車の保有状況"
"0003446613","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","373560","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","116","第4-2表_基本項目（世帯、住宅、機器使用状況等）別-自動車の種類、排気量、燃費、使用状況","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第4-2表_基本項目（世帯、住宅、機器使用状況等）別-自動車の種類、排気量、燃費、使用状況"
"0003446614","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","93240","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","117","第5表_基本項目（世帯、住宅、機器使用状況等）別-エネルギー種別使用用途、家庭で使用しているエネルギー種","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第5表_基本項目（世帯、住宅、機器使用状況等）別-エネルギー種別使用用途、家庭で使用しているエネルギー種"
"0003446615","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","494570","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","118","第6-1-1表_基本項目（世帯、住宅、機器使用状況等）別-月別エネルギー種別エネルギー消費量","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第6-1-1表_基本項目（世帯、住宅、機器使用状況等）別-月別エネルギー種別エネルギー消費量"
"0003446616","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","886160","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","119","第6-1-2表_機器・照明の使用台数、使用状況、製造時期、種類、大きさ別-月別エネルギー種別エネルギー消費量","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第6-1-2表_機器・照明の使用台数、使用状況、製造時期、種類、大きさ別-月別エネルギー種別エネルギー消費量"
"0003446617","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","414460","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","120","第6-1-3表_暖房使用状況別-月別エネルギー種別エネルギー消費量","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第6-1-3表_暖房使用状況別-月別エネルギー種別エネルギー消費量"
"0003446618","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","303160","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","121","第6-1-4表_入浴状況、お湯の使い方別-月別エネルギー種別エネルギー消費量","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第6-1-4表_入浴状況、お湯の使い方別-月別エネルギー種別エネルギー消費量"
"0003446619","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","69960","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","122","第6-1-5表_調理食数別-月別エネルギー種別エネルギー消費量","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第6-1-5表_調理食数別-月別エネルギー種別エネルギー消費量"
"0003446620","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","414460","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","123","第6-1-6表_省エネルギー行動実施状況別-月別エネルギー種別エネルギー消費量","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第6-1-6表_省エネルギー行動実施状況別-月別エネルギー種別エネルギー消費量"
"0003446621","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","48360","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","124","第6-1-7表_自動車の使用状況別-月別エネルギー種別エネルギー消費量","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第6-1-7表_自動車の使用状況別-月別エネルギー種別エネルギー消費量"
"0003446622","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","494570","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","125","第6-2-1表_基本項目（世帯、住宅、機器使用状況等）別-年間エネルギー種別エネルギー消費量","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第6-2-1表_基本項目（世帯、住宅、機器使用状況等）別-年間エネルギー種別エネルギー消費量"
"0003446623","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","886160","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","126","第6-2-2表_機器・照明の使用台数、使用状況、製造時期、種類、大きさ別-年間エネルギー種別エネルギー消費量","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第6-2-2表_機器・照明の使用台数、使用状況、製造時期、種類、大きさ別-年間エネルギー種別エネルギー消費量"
"0003446624","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","414460","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","127","第6-2-3表_暖房使用状況別-年間エネルギー種別エネルギー消費量","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第6-2-3表_暖房使用状況別-年間エネルギー種別エネルギー消費量"
"0003446625","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","303160","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","128","第6-2-4表_入浴状況、お湯の使い方別-年間エネルギー種別エネルギー消費量","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第6-2-4表_入浴状況、お湯の使い方別-年間エネルギー種別エネルギー消費量"
"0003446626","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","69960","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","129","第6-2-5表_調理食数別-年間エネルギー種別エネルギー消費量","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第6-2-5表_調理食数別-年間エネルギー種別エネルギー消費量"
"0003446627","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","414460","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","130","第6-2-6表_省エネルギー行動実施状況別-年間エネルギー種別エネルギー消費量","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第6-2-6表_省エネルギー行動実施状況別-年間エネルギー種別エネルギー消費量"
"0003446628","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","48360","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","131","第6-2-7表_自動車の使用状況別-年間エネルギー種別エネルギー消費量","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第6-2-7表_自動車の使用状況別-年間エネルギー種別エネルギー消費量"
"0003446629","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","375440","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","132","第6-3-1表_基本項目（世帯、住宅、機器使用状況等）別-月別エネルギー種別二酸化炭素排出量","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第6-3-1表_基本項目（世帯、住宅、機器使用状況等）別-月別エネルギー種別二酸化炭素排出量"
"0003446630","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","610280","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","133","第6-3-2表_機器・照明の使用台数、使用状況、製造時期、種類、大きさ別-月別エネルギー種別二酸化炭素排出量","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第6-3-2表_機器・照明の使用台数、使用状況、製造時期、種類、大きさ別-月別エネルギー種別二酸化炭素排出量"
"0003446631","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","285430","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","134","第6-3-3表_暖房使用状況別-月別エネルギー種別二酸化炭素排出量","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第6-3-3表_暖房使用状況別-月別エネルギー種別二酸化炭素排出量"
"0003446632","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","208780","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","135","第6-3-4表_入浴状況、お湯の使い方別-月別エネルギー種別二酸化炭素排出量","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第6-3-4表_入浴状況、お湯の使い方別-月別エネルギー種別二酸化炭素排出量"
"0003446633","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","48180","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","136","第6-3-5表_調理食数別-月別エネルギー種別二酸化炭素排出量","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第6-3-5表_調理食数別-月別エネルギー種別二酸化炭素排出量"
"0003446634","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","285430","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","137","第6-3-6表_省エネルギー行動実施状況別-月別エネルギー種別二酸化炭素排出量","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第6-3-6表_省エネルギー行動実施状況別-月別エネルギー種別二酸化炭素排出量"
"0003446635","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","48360","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","138","第6-3-7表_自動車の使用状況別-月別エネルギー種別二酸化炭素排出量","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第6-3-7表_自動車の使用状況別-月別エネルギー種別二酸化炭素排出量"
"0003446636","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","375440","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","139","第6-4-1表_基本項目（世帯、住宅、機器使用状況等）別-年間エネルギー種別二酸化炭素排出量","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第6-4-1表_基本項目（世帯、住宅、機器使用状況等）別-年間エネルギー種別二酸化炭素排出量"
"0003446637","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","610280","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","140","第6-4-2表_機器・照明の使用台数、使用状況、製造時期、種類、大きさ別-年間エネルギー種別二酸化炭素排出量","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第6-4-2表_機器・照明の使用台数、使用状況、製造時期、種類、大きさ別-年間エネルギー種別二酸化炭素排出量"
"0003446638","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","285430","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","141","第6-4-3表_暖房使用状況別-年間エネルギー種別二酸化炭素排出量","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第6-4-3表_暖房使用状況別-年間エネルギー種別二酸化炭素排出量"
"0003446639","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","208780","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","142","第6-4-4表_入浴状況、お湯の使い方別-年間エネルギー種別二酸化炭素排出量","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第6-4-4表_入浴状況、お湯の使い方別-年間エネルギー種別二酸化炭素排出量"
"0003446640","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","48180","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","143","第6-4-5表_調理食数別-年間エネルギー種別二酸化炭素排出量","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第6-4-5表_調理食数別-年間エネルギー種別二酸化炭素排出量"
"0003446641","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","285430","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","144","第6-4-6表_省エネルギー行動実施状況別-年間エネルギー種別二酸化炭素排出量","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第6-4-6表_省エネルギー行動実施状況別-年間エネルギー種別二酸化炭素排出量"
"0003446642","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","48360","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","145","第6-4-7表_自動車の使用状況別-年間エネルギー種別二酸化炭素排出量","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第6-4-7表_自動車の使用状況別-年間エネルギー種別二酸化炭素排出量"
"0003446643","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","440420","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","146","第6-5-1表_基本項目（世帯、住宅、機器使用状況等）別-年間エネルギー種別支払金額","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第6-5-1表_基本項目（世帯、住宅、機器使用状況等）別-年間エネルギー種別支払金額"
"0003446644","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","1019920","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","147","第6-5-2表_機器・照明の使用台数、使用状況、製造時期、種類、大きさ別-年間エネルギー種別支払金額","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第6-5-2表_機器・照明の使用台数、使用状況、製造時期、種類、大きさ別-年間エネルギー種別支払金額"
"0003446645","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","477020","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","148","第6-5-3表_暖房使用状況別-年間エネルギー種別支払金額","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第6-5-3表_暖房使用状況別-年間エネルギー種別支払金額"
"0003446646","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","348920","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","149","第6-5-4表_入浴状況、お湯の使い方別-年間エネルギー種別支払金額","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第6-5-4表_入浴状況、お湯の使い方別-年間エネルギー種別支払金額"
"0003446647","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","80520","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","150","第6-5-5表_調理食数別-年間エネルギー種別支払金額","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第6-5-5表_調理食数別-年間エネルギー種別支払金額"
"0003446648","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","477020","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","151","第6-5-6表_省エネルギー行動実施状況別-年間エネルギー種別支払金額","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第6-5-6表_省エネルギー行動実施状況別-年間エネルギー種別支払金額"
"0003446649","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","190320","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","152","第6-5-7表_自動車の使用状況別-年間エネルギー種別支払金額","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第6-5-7表_自動車の使用状況別-年間エネルギー種別支払金額"
"0003446650","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","297900","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","153","第7-1-1表_参考：基本項目（世帯、住宅、機器使用状況等）別-年間用途別エネルギー消費量","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第7-1-1表_参考：基本項目（世帯、住宅、機器使用状況等）別-年間用途別エネルギー消費量"
"0003446651","平成31年度　家庭部門のCO2排出実態統計調査 地方","年度次","201904-202003","2022-02-08","0","全国","610280","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","154","第7-1-2表_参考：機器・照明の使用台数、使用状況、製造時期、種類、大きさ別-年間用途別エネルギー消費量","14","司法・安全・環境","05","環境","平成31年度　家庭部門のCO2排出実態統計調査","地方","第7-1-2表_参考：機器・照明の使用台数、使用状況、製造時期、種類、大きさ別-年間用途別エネルギー消費量"
