"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","TITLE","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","TITLE_SPEC.TABLE_SUB_CATEGORY3"
"0003140833","商業動態統計調査 参考表（年報） 平成23年 年報","年次","201101-201112","2013-03-31","0","該当なし","190","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第2部　大規模卸売店販売］　第3表　商品別期末商品在庫率及び前年同期末比増減率","","［第2部　大規模卸売店販売］　第3表　商品別期末商品在庫率及び前年同期末比増減率","平成23年 年報","","",""
"0003140834","商業動態統計調査 参考表（年報） 平成23年 年報","年次","201101-201112","2013-03-31","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等 岩手県","平成23年 年報","岩手県","",""
"0003140835","商業動態統計調査 参考表（年報） 平成23年 年報","年次","201101-201112","2013-03-31","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等 福島県","平成23年 年報","福島県","",""
"0003140836","商業動態統計調査 参考表（年報） 平成23年 年報","年次","201101-201112","2013-03-31","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等 埼玉県","平成23年 年報","埼玉県","",""
"0003140837","商業動態統計調査 参考表（年報） 平成23年 年報","年次","201101-201112","2013-03-31","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等 福井県","平成23年 年報","福井県","",""
"0003140838","商業動態統計調査 参考表（年報） 平成23年 年報","年次","201101-201112","2013-03-31","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等 静岡県","平成23年 年報","静岡県","",""
"0003140839","商業動態統計調査 参考表（年報） 平成23年 年報","年次","201101-201112","2013-03-31","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等 京都府","平成23年 年報","京都府","",""
"0003140840","商業動態統計調査 参考表（年報） 平成23年 年報","年次","201101-201112","2013-03-31","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等 和歌山県","平成23年 年報","和歌山県","",""
"0003140841","商業動態統計調査 参考表（年報） 平成23年 年報","年次","201101-201112","2013-03-31","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等 広島県","平成23年 年報","広島県","",""
"0003140842","商業動態統計調査 参考表（年報） 平成23年 年報","年次","201101-201112","2013-03-31","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等 愛媛県","平成23年 年報","愛媛県","",""
"0003140843","商業動態統計調査 参考表（年報） 平成23年 年報","年次","201101-201112","2013-03-31","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等 長崎県","平成23年 年報","長崎県","",""
"0003140844","商業動態統計調査 参考表（年報） 平成23年 年報","年次","201101-201112","2013-03-31","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等 鹿児島県","平成23年 年報","鹿児島県","",""
"0003140845","商業動態統計調査 参考表（年報） 平成23年 年報","年次","201101-201112","2013-03-31","0","該当なし","6048","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第3部　大型小売店販売］　第5表　都道府県別，業態別販売額前年（度・同期・同月）比増減率","","［第3部　大型小売店販売］　第5表　都道府県別，業態別販売額前年（度・同期・同月）比増減率","平成23年 年報","","",""
"0003140846","商業動態統計調査 参考表（年報） 平成23年 年報","年次","201101-201112","2013-03-31","0","該当なし","5760","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第3部　大型小売店販売］　第8表　都道府県別，業態別，商品別，期末商品手持額及び期末商品在庫率","","［第3部　大型小売店販売］　第8表　都道府県別，業態別，商品別，期末商品手持額及び期末商品在庫率","平成23年 年報","","",""
"0003140847","商業動態統計調査 参考表（年報） 平成23年 年報","年次","201101-201112","2013-03-31","0","該当なし","1080","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第3部　大型小売店販売］　第12表　経済産業局別，業態別，商品別，期末商品手持額前年同期末比及び期末商品在庫率前年同期末比増減率","","［第3部　大型小売店販売］　第12表　経済産業局別，業態別，商品別，期末商品手持額前年同期末比及び期末商品在庫率前年同期末比増減率","平成23年 年報","","",""
"0003140848","商業動態統計調査 参考表（年報） 平成23年 年報","年次","201101-201112","2013-03-31","0","該当なし","672","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第4部　コンビニエンスストア販売］　第2表　経済産業局別販売額等及び前年（度・同期・同月）比増減率","","［第4部　コンビニエンスストア販売］　第2表　経済産業局別販売額等及び前年（度・同期・同月）比増減率","平成23年 年報","","",""
"0003140849","商業動態統計調査 参考表（年報） 平成23年 年報","年次","201101-201112","2013-03-31","0","該当なし","384","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第5部　指数］　第2表(2)　業態別、商品別販売額指数　（２）季節調整済指数及び前期（月）比増減率","","［第5部　指数］　第2表(2)　業態別、商品別販売額指数　（２）季節調整済指数及び前期（月）比増減率","平成23年 年報","","",""
"0003140850","商業動態統計調査 参考表（年報） 平成23年 年報","年次","201101-201112","2013-03-31","0","該当なし","256","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第5部　指数］　第3表(4)　参考：コンビニエンスストア販売等指数　(4)経済産業局別販売額季節調整済指数及び前期（月）比増減率","","［第5部　指数］　第3表(4)　参考：コンビニエンスストア販売等指数　(4)経済産業局別販売額季節調整済指数及び前期（月）比増減率","平成23年 年報","","",""
"0003140851","商業動態統計調査 参考表（年報） 平成23年 年報","年次","201101-201112","2013-03-31","0","該当なし","816","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［参考］　第3表 1(2)　大型小売店販売リンク係数表　第１表　都道府県別販売額　（２）スーパー","","［参考］　第3表 1(2)　大型小売店販売リンク係数表　第１表　都道府県別販売額　（２）スーパー","平成23年 年報","","",""
"0003140852","商業動態統計調査 参考表（年報） 平成23年 年報","年次","201101-201112","2013-03-31","0","該当なし","96","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［参考］　第3表 4　大型小売店販売リンク係数表　第４表　経済産業局別期末商品手持額","","［参考］　第3表 4　大型小売店販売リンク係数表　第４表　経済産業局別期末商品手持額","平成23年 年報","","",""
"0003140853","商業動態統計調査 参考表（年報） 平成23年 年報","年次","201101-201112","2013-03-31","0","該当なし","476","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［参考］　第3表 2(1)　大型小売店販売リンク係数表　第２表　経済産業局別、東京特別区・政令指定都市別販売額　（１）合計（百貨店＋スーパー）","","［参考］　第3表 2(1)　大型小売店販売リンク係数表　第２表　経済産業局別、東京特別区・政令指定都市別販売額　（１）合計（百貨店＋スーパー）","平成23年 年報","","",""
"0003140854","商業動態統計調査 参考表（年報） 平成23年 年報","年次","201101-201112","2013-03-31","0","該当なし","240","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［参考］　第3表 5　大型小売店販売リンク係数表　第５表　東京特別区・政令指定都市別期末商品手持額","","［参考］　第3表 5　大型小売店販売リンク係数表　第５表　東京特別区・政令指定都市別期末商品手持額","平成23年 年報","","",""
"0003140873","商業動態統計調査 参考表（年報） 平成23年 年報","年次","201101-201112","2013-03-31","0","該当なし","476","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［参考］　第3表 2(2)　大型小売店販売リンク係数表　第２表　経済産業局別、東京特別区・政令指定都市別販売額　（２）スーパー","","［参考］　第3表 2(2)　大型小売店販売リンク係数表　第２表　経済産業局別、東京特別区・政令指定都市別販売額　（２）スーパー","平成23年 年報","","",""
"0003140874","商業動態統計調査 参考表（年報） 平成23年 年報","年次","201101-201112","2013-03-31","0","該当なし","336","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［参考］　第4表　経済産業局別小売業販売額","","［参考］　第4表　経済産業局別小売業販売額","平成23年 年報","","",""
"0003140893","商業動態統計調査 参考表（年報） 平成23年 年報","年次","201101-201112","2013-03-31","0","該当なし","576","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［参考］　第3表 3　大型小売店販売リンク係数表　第３表　都道府県別期末商品手持額","","［参考］　第3表 3　大型小売店販売リンク係数表　第３表　都道府県別期末商品手持額","平成23年 年報","","",""
"0003141396","商業動態統計調査 参考表（年報） 平成22年 年報","年次","201001-201012","2012-03-31","0","該当なし","190","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第2部　大規模卸売店販売］　第2表　商品別期末商品手持額及び前年同期末比増減率","","［第2部　大規模卸売店販売］　第2表　商品別期末商品手持額及び前年同期末比増減率","平成22年 年報","","",""
"0003141397","商業動態統計調査 参考表（年報） 平成22年 年報","年次","201001-201012","2012-03-31","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等 青森県","平成22年 年報","青森県","",""
"0003141398","商業動態統計調査 参考表（年報） 平成22年 年報","年次","201001-201012","2012-03-31","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等 山形県","平成22年 年報","山形県","",""
"0003141399","商業動態統計調査 参考表（年報） 平成22年 年報","年次","201001-201012","2012-03-31","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等 千葉県","平成22年 年報","千葉県","",""
"0003141400","商業動態統計調査 参考表（年報） 平成22年 年報","年次","201001-201012","2012-03-31","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等 富山県","平成22年 年報","富山県","",""
"0003141401","商業動態統計調査 参考表（年報） 平成22年 年報","年次","201001-201012","2012-03-31","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等 長野県","平成22年 年報","長野県","",""
"0003141402","商業動態統計調査 参考表（年報） 平成22年 年報","年次","201001-201012","2012-03-31","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等 三重県","平成22年 年報","三重県","",""
"0003141403","商業動態統計調査 参考表（年報） 平成22年 年報","年次","201001-201012","2012-03-31","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等 兵庫県","平成22年 年報","兵庫県","",""
"0003141404","商業動態統計調査 参考表（年報） 平成22年 年報","年次","201001-201012","2012-03-31","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等 島根県","平成22年 年報","島根県","",""
"0003141405","商業動態統計調査 参考表（年報） 平成22年 年報","年次","201001-201012","2012-03-31","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等 徳島県","平成22年 年報","徳島県","",""
"0003141406","商業動態統計調査 参考表（年報） 平成22年 年報","年次","201001-201012","2012-03-31","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等 福岡県","平成22年 年報","福岡県","",""
"0003141407","商業動態統計調査 参考表（年報） 平成22年 年報","年次","201001-201012","2012-03-31","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等 大分県","平成22年 年報","大分県","",""
"0003141408","商業動態統計調査 参考表（年報） 平成22年 年報","年次","201001-201012","2012-03-31","0","該当なし","10206","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第3部　大型小売店販売］　第3表　経済産業局別，業態別，商品別販売額等","","［第3部　大型小売店販売］　第3表　経済産業局別，業態別，商品別販売額等","平成22年 年報","","",""
"0003141409","商業動態統計調査 参考表（年報） 平成22年 年報","年次","201001-201012","2012-03-31","0","該当なし","378","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第3部　大型小売店販売］　第7表(1)　東京特別区・政令指定都市別，業態別販売額前年（度・同期・同月）比増減率","","［第3部　大型小売店販売］　第7表(1)　東京特別区・政令指定都市別，業態別販売額前年（度・同期・同月）比増減率","平成22年 年報","","",""
"0003141410","商業動態統計調査 参考表（年報） 平成22年 年報","年次","201001-201012","2012-03-31","0","該当なし","2280","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第3部　大型小売店販売］　第10表　東京特別区・政令指定都市別，業態別，商品別，期末商品手持額及び期末商品在庫率","","［第3部　大型小売店販売］　第10表　東京特別区・政令指定都市別，業態別，商品別，期末商品手持額及び期末商品在庫率","平成22年 年報","","",""
"0003141411","商業動態統計調査 参考表（年報） 平成22年 年報","年次","201001-201012","2012-03-31","0","該当なし","147","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第4部　コンビニエンスストア販売］　第1表　商品別販売額等及び前年（度・同期・同月）比増減率　(1) 販売額等","","［第4部　コンビニエンスストア販売］　第1表　商品別販売額等及び前年（度・同期・同月）比増減率　(1) 販売額等","平成22年 年報","","",""
"0003141412","商業動態統計調査 参考表（年報） 平成22年 年報","年次","201001-201012","2012-03-31","0","該当なし","704","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第5部　指数］　第1表(2)　業種別商業販売額指数〔原指数及び前年（同期・同月）比増減率、季節調整済指数及び前期（月）比増減率〕","","［第5部　指数］　第1表(2)　業種別商業販売額指数〔原指数及び前年（同期・同月）比増減率、季節調整済指数及び前期（月）比増減率〕","平成22年 年報","","",""
"0003141414","商業動態統計調査 参考表（年報） 平成22年 年報","年次","201001-201012","2012-03-31","0","該当なし","924","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第2部　大規模卸売店販売］　第1表　商品別販売額および前年（度・同期・同月）比増減率","","［第2部　大規模卸売店販売］　第1表　商品別販売額および前年（度・同期・同月）比増減率","平成22年 年報","","",""
"0003141415","商業動態統計調査 参考表（年報） 平成22年 年報","年次","201001-201012","2012-03-31","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等 北海道","平成22年 年報","北海道","",""
"0003141416","商業動態統計調査 参考表（年報） 平成22年 年報","年次","201001-201012","2012-03-31","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等 秋田県","平成22年 年報","秋田県","",""
"0003141417","商業動態統計調査 参考表（年報） 平成22年 年報","年次","201001-201012","2012-03-31","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等 茨城県","平成22年 年報","茨城県","",""
"0003141418","商業動態統計調査 参考表（年報） 平成22年 年報","年次","201001-201012","2012-03-31","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等 埼玉県","平成22年 年報","埼玉県","",""
"0003141419","商業動態統計調査 参考表（年報） 平成22年 年報","年次","201001-201012","2012-03-31","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等 新潟県","平成22年 年報","新潟県","",""
"0003141420","商業動態統計調査 参考表（年報） 平成22年 年報","年次","201001-201012","2012-03-31","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等 山梨県","平成22年 年報","山梨県","",""
"0003141421","商業動態統計調査 参考表（年報） 平成22年 年報","年次","201001-201012","2012-03-31","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等 愛知県","平成22年 年報","愛知県","",""
"0003141422","商業動態統計調査 参考表（年報） 平成22年 年報","年次","201001-201012","2012-03-31","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等 大阪府","平成22年 年報","大阪府","",""
"0003141423","商業動態統計調査 参考表（年報） 平成22年 年報","年次","201001-201012","2012-03-31","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等 鳥取県","平成22年 年報","鳥取県","",""
"0003141424","商業動態統計調査 参考表（年報） 平成22年 年報","年次","201001-201012","2012-03-31","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等 山口県","平成22年 年報","山口県","",""
"0003141425","商業動態統計調査 参考表（年報） 平成22年 年報","年次","201001-201012","2012-03-31","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等 高知県","平成22年 年報","高知県","",""
"0003141426","商業動態統計調査 参考表（年報） 平成22年 年報","年次","201001-201012","2012-03-31","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等 熊本県","平成22年 年報","熊本県","",""
"0003141427","商業動態統計調査 参考表（年報） 平成22年 年報","年次","201001-201012","2012-03-31","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等","","［第3部　大型小売店販売］　第2表　都道府県別，業態別，商品別販売額等 沖縄県","平成22年 年報","沖縄県","",""
"0003141428","商業動態統計調査 参考表（年報） 平成22年 年報","年次","201001-201012","2012-03-31","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第3部　大型小売店販売］　第6表　経済産業局別，業態別販売額前年（度・同期・同月）比増減率","","［第3部　大型小売店販売］　第6表　経済産業局別，業態別販売額前年（度・同期・同月）比増減率","平成22年 年報","","",""
"0003141429","商業動態統計調査 参考表（年報） 平成22年 年報","年次","201001-201012","2012-03-31","0","該当なし","1080","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第3部　大型小売店販売］　第9表　経済産業局別，業態別，商品別，期末商品手持額及び期末商品在庫率","","［第3部　大型小売店販売］　第9表　経済産業局別，業態別，商品別，期末商品手持額及び期末商品在庫率","平成22年 年報","","",""
"0003141430","商業動態統計調査 参考表（年報） 平成22年 年報","年次","201001-201012","2012-03-31","0","該当なし","2280","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","［第3部　大型小売店販売］　第13表　東京特別区・政令指定都市別，業態別，商品別，期末商品手持額前年同期末比増減率及び期末商品在庫率前年同期末比増減率","","［第3部　大型小売店販売］　第13表　東京特別区・政令指定都市別，業態別，商品別，期末商品手持額前年同期末比増減率及び期末商品在庫率前年同期末比増減率","平成22年 年報","","",""
