"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","TITLE","TITLE_SPEC.TABLE_SUB_CATEGORY3"
"0003174781","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","690","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","2-15","第2章　電気通信業、放送業 第15表　事業別、取得設備投資額（事業ベース）","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第2章　電気通信業、放送業","第15表　事業別、取得設備投資額（事業ベース）","","",""
"0003174802","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","2673","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","2-16","第2章　電気通信業、放送業 第16表　事業別、資本金規模別、取得設備投資額（事業ベース）","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第2章　電気通信業、放送業","第16表　事業別、資本金規模別、取得設備投資額（事業ベース）","","",""
"0003174822","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","2001","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","2-16","第2章　電気通信業、放送業 第16表　事業別、従業者規模別、取得設備投資額（事業ベース）","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第2章　電気通信業、放送業","第16表　事業別、従業者規模別、取得設備投資額（事業ベース）","","",""
"0003174823","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","300","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","2-17","第2章　電気通信業、放送業 第17表　事業別、当該事業売上高設備投資比率","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第2章　電気通信業、放送業","第17表　事業別、当該事業売上高設備投資比率","","",""
"0003174782","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","2680","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","2-18","第2章　電気通信業、放送業 第18表　事業別、従業者規模別、従業者数（事業ベース）","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第2章　電気通信業、放送業","第18表　事業別、従業者規模別、従業者数（事業ベース）","","",""
"0003174803","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","3600","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","2-18","第2章　電気通信業、放送業 第18表　事業別、資本金規模別、従業者数（事業ベース）","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第2章　電気通信業、放送業","第18表　事業別、資本金規模別、従業者数（事業ベース）","","",""
"0003174824","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","3840","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","2-19","第2章　電気通信業、放送業 第19表　事業別、都道府県別、従業者数（事業ベース）","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第2章　電気通信業、放送業","第19表　事業別、都道府県別、従業者数（事業ベース）","","",""
"0003174720","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","2000","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","2-2","第2章　電気通信業、放送業 第2表　事業別、長期資金調達額・長期資金運用額","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第2章　電気通信業、放送業","第2表　事業別、長期資金調達額・長期資金運用額","","",""
"0003174747","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","1314","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","2-20","第2章　電気通信業、放送業 第20表　資本金規模別、外部委託金額（事業ベース）","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第2章　電気通信業、放送業","第20表　資本金規模別、外部委託金額（事業ベース）","","",""
"0003174804","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","1005","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","2-20","第2章　電気通信業、放送業 第20表　従業者規模別、外部委託金額（事業ベース）","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第2章　電気通信業、放送業","第20表　従業者規模別、外部委託金額（事業ベース）","","",""
"0003174805","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","96","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","2-21","第2章　電気通信業、放送業 第21表　海外への外部委託金額（事業ベース）","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第2章　電気通信業、放送業","第21表　海外への外部委託金額（事業ベース）","","",""
"0003174784","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","1869","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","2-22","第2章　電気通信業、放送業 第22表　事業別、資本金規模別、海外へのサービス提供方針","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第2章　電気通信業、放送業","第22表　事業別、資本金規模別、海外へのサービス提供方針","","",""
"0003174785","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","1407","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","2-22","第2章　電気通信業、放送業 第22表　事業別、従業者規模別、海外へのサービス提供方針","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第2章　電気通信業、放送業","第22表　事業別、従業者規模別、海外へのサービス提供方針","","",""
"0003174825","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","1869","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","2-23","第2章　電気通信業、放送業 第23表　事業別、資本金規模別、海外への外部委託方針","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第2章　電気通信業、放送業","第23表　事業別、資本金規模別、海外への外部委託方針","","",""
"0003174826","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","1407","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","2-23","第2章　電気通信業、放送業 第23表　事業別、従業者規模別、海外への外部委託方針","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第2章　電気通信業、放送業","第23表　事業別、従業者規模別、海外への外部委託方針","","",""
"0003174829","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","1630","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","2-24","第2章　電気通信業、放送業 第24表　事業別、今後新たに行いたい事業分野","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第2章　電気通信業、放送業","第24表　事業別、今後新たに行いたい事業分野","","",""
"0003174721","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","1920","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","2-3","第2章　電気通信業、放送業 第3表　売上高規模別、売上高（事業ベース）","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第2章　電気通信業、放送業","第3表　売上高規模別、売上高（事業ベース）","","",""
"0003174740","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","2132","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","2-3","第2章　電気通信業、放送業 第3表　資本金規模別、売上高（事業ベース）","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第2章　電気通信業、放送業","第3表　資本金規模別、売上高（事業ベース）","","",""
"0003174741","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","1582","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","2-3","第2章　電気通信業、放送業 第3表　従業者規模別、売上高（事業ベース）","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第2章　電気通信業、放送業","第3表　従業者規模別、売上高（事業ベース）","","",""
"0003174701","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","760","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","2-4","第2章　電気通信業、放送業 第4表　サービス別、電気通信事業の売上高 電気通信サービス","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第2章　電気通信業、放送業","第4表　サービス別、電気通信事業の売上高","電気通信サービス","",""
"0003174722","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","96","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","2-4","第2章　電気通信業、放送業 第4表　サービス別、電気通信事業の売上高 その他のサービス","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第2章　電気通信業、放送業","第4表　サービス別、電気通信事業の売上高","その他のサービス","",""
"0003174723","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","2433","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","2-5","第2章　電気通信業、放送業 第5表　サービス別、資本金規模別、電気通信事業の売上高","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第2章　電気通信業、放送業","第5表　サービス別、資本金規模別、電気通信事業の売上高","","",""
"0003174742","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","1811","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","2-6","第2章　電気通信業、放送業 第6表　サービス別、従業者規模別、電気通信事業の売上高","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第2章　電気通信業、放送業","第6表　サービス別、従業者規模別、電気通信事業の売上高","","",""
"0003174743","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","96","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","2-7","第2章　電気通信業、放送業 第7表　サービス別、民間放送事業の売上高 その他のサービス","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第2章　電気通信業、放送業","第7表　サービス別、民間放送事業の売上高","その他のサービス","",""
"0003174760","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","320","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","2-7","第2章　電気通信業、放送業 第7表　サービス別、民間放送事業の売上高 放送サービス","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第2章　電気通信業、放送業","第7表　サービス別、民間放送事業の売上高","放送サービス","",""
"0003174761","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","1530","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","2-8","第2章　電気通信業、放送業 第8表　サービス別、資本金規模別、民間放送事業の売上高","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第2章　電気通信業、放送業","第8表　サービス別、資本金規模別、民間放送事業の売上高","","",""
"0003174780","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","1139","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","2-9","第2章　電気通信業、放送業 第9表　サービス別、従業者規模別、民間放送事業の売上高","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第2章　電気通信業、放送業","第9表　サービス別、従業者規模別、民間放送事業の売上高","","",""
"0003175200","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","737","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-1","第3章　放送番組制作業 第1表　資本金規模別、制作している番組の放送媒体","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第1表　資本金規模別、制作している番組の放送媒体","","",""
"0003175201","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","616","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-1","第3章　放送番組制作業 第1表　従業者規模別、制作している番組の放送媒体","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第1表　従業者規模別、制作している番組の放送媒体","","",""
"0003175202","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","616","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-1","第3章　放送番組制作業 第1表　（参考）常時従業者数別、制作している番組の放送媒体","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第1表　（参考）常時従業者数別、制作している番組の放送媒体","","",""
"0003175226","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","64","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-10","第3章　放送番組制作業 第10表　売上高設備投資比率","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第10表　売上高設備投資比率","","",""
"0003175205","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","1950","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-11","第3章　放送番組制作業 第11表　資本金規模別、設備のデジタル化率","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第11表　資本金規模別、設備のデジタル化率","","",""
"0003175206","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","1680","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-11","第3章　放送番組制作業 第11表　従業者規模別、設備のデジタル化率","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第11表　従業者規模別、設備のデジタル化率","","",""
"0003175166","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","448","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-12","第3章　放送番組制作業 第12表　従業者規模別、放送番組制作業の従業者数","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第12表　従業者規模別、放送番組制作業の従業者数","","",""
"0003175241","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","528","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-12","第3章　放送番組制作業 第12表　資本金規模別、放送番組制作業の従業者数","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第12表　資本金規模別、放送番組制作業の従業者数","","",""
"0003175167","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","455","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-13","第3章　放送番組制作業 第13表　資本金規模別、テレビ放送番組制作の契約までの形態","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第13表　資本金規模別、テレビ放送番組制作の契約までの形態","","",""
"0003175168","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","392","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-13","第3章　放送番組制作業 第13表　従業者規模別、テレビ放送番組制作の契約までの形態","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第13表　従業者規模別、テレビ放送番組制作の契約までの形態","","",""
"0003175169","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","260","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-14","第3章　放送番組制作業 第14表　資本金規模別、従業者規模別、テレビ放送番組制作の契約件数と書面発注契約数","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第14表　資本金規模別、従業者規模別、テレビ放送番組制作の契約件数と書面発注契約数","","",""
"0003175227","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","224","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-14","第3章　放送番組制作業 第14表　資本金規模別、テレビ放送番組制作の契約件数と書面発注契約数","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第14表　資本金規模別、テレビ放送番組制作の契約件数と書面発注契約数","","",""
"0003175170","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","585","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-15","第3章　放送番組制作業 第15表　資本金規模別、企業構成比（「完パケ」納品したテレビ放送番組本数別）","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第15表　資本金規模別、企業構成比（「完パケ」納品したテレビ放送番組本数別）","","",""
"0003175207","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","504","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-15","第3章　放送番組制作業 第15表　従業者規模別、企業構成比（「完パケ」納品したテレビ放送番組本数別）","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第15表　従業者規模別、企業構成比（「完パケ」納品したテレビ放送番組本数別）","","",""
"0003175208","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","715","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-16","第3章　放送番組制作業 第16表　資本金規模別、「完パケ」納品したテレビ放送番組の二次利用条件","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第16表　資本金規模別、「完パケ」納品したテレビ放送番組の二次利用条件","","",""
"0003175242","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","616","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-16","第3章　放送番組制作業 第16表　従業者規模別、「完パケ」納品したテレビ放送番組の二次利用条件","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第16表　従業者規模別、「完パケ」納品したテレビ放送番組の二次利用条件","","",""
"0003175209","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","440","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-17","第3章　放送番組制作業 第17表　二次利用の種類別、「完パケ」納品したテレビ放送番組の二次利用条件","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第17表　二次利用の種類別、「完パケ」納品したテレビ放送番組の二次利用条件","","",""
"0003175171","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","195","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-18","第3章　放送番組制作業 第18表　資本金規模別、テレビ放送番組の二次利用状況","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第18表　資本金規模別、テレビ放送番組の二次利用状況","","",""
"0003175172","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","168","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-18","第3章　放送番組制作業 第18表　従業者規模別、テレビ放送番組の二次利用状況","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第18表　従業者規模別、テレビ放送番組の二次利用状況","","",""
"0003175210","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","650","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-19","第3章　放送番組制作業 第19表　資本金規模別、テレビ放送番組の二次利用の形態","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第19表　資本金規模別、テレビ放送番組の二次利用の形態","","",""
"0003175228","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","560","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-19","第3章　放送番組制作業 第19表　従業者規模別、テレビ放送番組の二次利用の形態","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第19表　従業者規模別、テレビ放送番組の二次利用の形態","","",""
"0003175161","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","946","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-2","第3章　放送番組制作業 第2表　資本金規模別、制作している放送番組の種類","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第2表　資本金規模別、制作している放送番組の種類","","",""
"0003175162","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","791","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-2","第3章　放送番組制作業 第2表　従業者規模別、制作している放送番組の種類","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第2表　従業者規模別、制作している放送番組の種類","","",""
"0003175173","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","585","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-20","第3章　放送番組制作業 第20表　資本金規模別、「完パケ」納品したテレビ放送番組のタイトル表示","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第20表　資本金規模別、「完パケ」納品したテレビ放送番組のタイトル表示","","",""
"0003175229","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","504","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-20","第3章　放送番組制作業 第20表　従業者規模別、「完パケ」納品したテレビ放送番組のタイトル表示","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第20表　従業者規模別、「完パケ」納品したテレビ放送番組のタイトル表示","","",""
"0003175174","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","389","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-21","第3章　放送番組制作業 第21表　資本金規模別、外部委託金額","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第21表　資本金規模別、外部委託金額","","",""
"0003175243","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","336","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-21","第3章　放送番組制作業 第21表　従業者規模別、外部委託金額","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第21表　従業者規模別、外部委託金額","","",""
"0003175244","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","24","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-21","第3章　放送番組制作業 第21表　外部委託金額（うち海外）","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第21表　外部委託金額（うち海外）","","",""
"0003175175","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","455","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-22","第3章　放送番組制作業 第22表　資本金規模別、海外へのサービス提供方針","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第22表　資本金規模別、海外へのサービス提供方針","","",""
"0003175176","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","392","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-22","第3章　放送番組制作業 第22表　従業者規模別、海外へのサービス提供方針","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第22表　従業者規模別、海外へのサービス提供方針","","",""
"0003175230","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","392","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-23","第3章　放送番組制作業 第23表　従業者規模別、海外への外部委託方針","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第23表　従業者規模別、海外への外部委託方針","","",""
"0003175245","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","455","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-23","第3章　放送番組制作業 第23表　資本金規模別、海外への外部委託方針","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第23表　資本金規模別、海外への外部委託方針","","",""
"0003175177","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","1056","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-24","第3章　放送番組制作業 第24表　今後の事業展開","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第24表　今後の事業展開","","",""
"0003175231","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","1087","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-25","第3章　放送番組制作業 第25表　経営上の課題、問題点 資本金規模別","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第25表　経営上の課題、問題点","資本金規模別","",""
"0003175246","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","938","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-25","第3章　放送番組制作業 第25表　経営上の課題、問題点 従業者規模別","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第25表　経営上の課題、問題点","従業者規模別","",""
"0003175220","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","611","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-3","第3章　放送番組制作業 第3表　資本金規模別、放送番組制作の業務内容","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第3表　資本金規模別、放送番組制作の業務内容","","",""
"0003175221","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","511","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-3","第3章　放送番組制作業 第3表　従業者規模別、放送番組制作の業務内容","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第3表　従業者規模別、放送番組制作の業務内容","","",""
"0003175163","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","469","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-4","第3章　放送番組制作業 第4表　資本金規模別、放送番組以外の業務内容","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第4表　資本金規模別、放送番組以外の業務内容","","",""
"0003175164","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","392","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-4","第3章　放送番組制作業 第4表　従業者規模別、放送番組以外の業務内容","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第4表　従業者規模別、放送番組以外の業務内容","","",""
"0003175222","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","390","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-5","第3章　放送番組制作業 第5表　資本金規模別、放送番組制作業売上高","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第5表　資本金規模別、放送番組制作業売上高","","",""
"0003175223","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","336","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-5","第3章　放送番組制作業 第5表　従業者規模別、放送番組制作業売上高","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第5表　従業者規模別、放送番組制作業売上高","","",""
"0003175224","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","417","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-5","第3章　放送番組制作業 第5表　売上高規模別、放送番組制作業売上高","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第5表　売上高規模別、放送番組制作業売上高","","",""
"0003175165","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","520","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-6","第3章　放送番組制作業 第6表　資本金規模別、放送番組制作業売上高の業務内容別構成比","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第6表　資本金規模別、放送番組制作業売上高の業務内容別構成比","","",""
"0003175203","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","448","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-6","第3章　放送番組制作業 第6表　従業者規模別、放送番組制作業売上高の業務内容別構成比","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第6表　従業者規模別、放送番組制作業売上高の業務内容別構成比","","",""
"0003175260","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","520","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-7","第3章　放送番組制作業 第7表　資本金規模別、放送番組制作以外の売上高構成比","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第7表　資本金規模別、放送番組制作以外の売上高構成比","","",""
"0003175261","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","448","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-7","第3章　放送番組制作業 第7表　従業者規模別、放送番組制作以外の売上高構成比","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第7表　従業者規模別、放送番組制作以外の売上高構成比","","",""
"0003175240","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","144","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","3-8","第3章　放送番組制作業 第8表　取得設備投資額","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第3章　放送番組制作業","第8表　取得設備投資額","","",""
