"@id","STATISTICS_NAME","TITLE","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY2","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY3","TITLE.@no","TITLE.$","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3"
"0003055877","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ０１-３．生産内訳及び月間進ちょく量","月次","201007","2011-03-31","0","該当なし","6","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","０１-３．生産内訳及び月間進ちょく量","","","","","",""
"0003055878","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ０２．土木建設機械、鉱山機械及び破砕機","月次","201007","2011-03-31","0","該当なし","206","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","０２．土木建設機械、鉱山機械及び破砕機","","","","","",""
"0003055879","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ０３．化学機械及び貯蔵槽","月次","201007","2011-03-31","0","該当なし","50","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","０３．化学機械及び貯蔵槽","","","","","",""
"0003055880","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ０４．パルプ・製紙機械、プラスチック加工機械、印刷・製版・製本及び紙工機械","月次","201007","2011-03-31","0","該当なし","81","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","０４．パルプ・製紙機械、プラスチック加工機械、印刷・製版・製本及び紙工機械","","","","","",""
"0003055881","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ０６．ポンプ、圧縮機及び送風機","月次","201007","2011-03-31","0","該当なし","210","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","０６．ポンプ、圧縮機及び送風機","","","","","",""
"0003055882","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ０７．油圧機器及び空気圧機器（航空機用のものを除く）","月次","201007","2011-03-31","0","該当なし","109","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","０７．油圧機器及び空気圧機器（航空機用のものを除く）","","","","","",""
"0003055883","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ０８．運搬機械及び産業用ロボット","月次","201007","2011-03-31","0","該当なし","76","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","０８．運搬機械及び産業用ロボット","","","","","",""
"0003055884","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ０９-１．動力伝導装置","月次","201007","2011-03-31","0","該当なし","11","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","０９-１．動力伝導装置","","","","","",""
"0003055885","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ０９-２．動力伝導装置","月次","201007","2011-03-31","0","該当なし","18","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","０９-２．動力伝導装置","","","","","",""
"0003055886","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 １０．農業用機械器具及び木材加工機械","月次","201007","2011-03-31","0","該当なし","123","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","１０．農業用機械器具及び木材加工機械","","","","","",""
"0003055887","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 １１．金属工作機械","月次","201007","2011-03-31","0","該当なし","280","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","１１．金属工作機械","","","","","",""
"0003055888","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 １２-１．金属加工機械及び鋳造装置","月次","201007","2011-03-31","0","該当なし","169","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","１２-１．金属加工機械及び鋳造装置","","","","","",""
"0003055889","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 １２-２．生産内訳及び月間進ちょく量","月次","201007","2011-03-31","0","該当なし","6","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","１２-２．生産内訳及び月間進ちょく量","","","","","",""
"0003055890","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 １４．食料品加工機械、包装機械及び荷造機械","月次","201007","2011-03-31","0","該当なし","127","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","１４．食料品加工機械、包装機械及び荷造機械","","","","","",""
"0003055891","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 １６．事務用機械","月次","201007","2011-03-31","0","該当なし","58","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","１６．事務用機械","","","","","",""
"0003055892","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 １７．ミシン及び繊維機械","月次","201007","2011-03-31","0","該当なし","87","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","１７．ミシン及び繊維機械","","","","","",""
"0003055893","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 １８-１．冷凍機及び冷凍機応用製品","月次","201007","2011-03-31","0","該当なし","106","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","１８-１．冷凍機及び冷凍機応用製品","","","","","",""
"0003055894","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 １８-２．冷凍機及び冷凍機応用製品(続き)","月次","201007","2011-03-31","0","該当なし","261","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","１８-２．冷凍機及び冷凍機応用製品(続き)","","","","","",""
"0003055895","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 １９．自動販売機、自動改札機・自動入場機及び業務用洗濯機","月次","201007","2011-03-31","0","該当なし","51","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","１９．自動販売機、自動改札機・自動入場機及び業務用洗濯機","","","","","",""
"0003055896","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ２０．軸受（玉及びころ軸受に限る）","月次","201007","2011-03-31","0","該当なし","96","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","２０．軸受（玉及びころ軸受に限る）","","","","","",""
"0003055897","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ２３．金型","月次","201007","2011-03-31","0","該当なし","45","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","２３．金型","","","","","",""
"0003055898","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ２４．機械工具","月次","201007","2011-03-31","0","該当なし","182","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","２４．機械工具","","","","","",""
"0003055899","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ２８．回転電気機械（航空機用のものを除く）","月次","201007","2011-03-31","0","該当なし","229","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","２８．回転電気機械（航空機用のものを除く）","","","","","",""
"0003055900","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ２９-１．静止電気機械器具（航空機用のものを除く）","月次","201007","2011-03-31","0","該当なし","235","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","２９-１．静止電気機械器具（航空機用のものを除く）","","","","","",""
"0003055901","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ２９-２．非標準変圧器生産内訳及び月間進ちょく量","月次","201007","2011-03-31","0","該当なし","6","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","２９-２．非標準変圧器生産内訳及び月間進ちょく量","","","","","",""
"0003055902","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ３０．開閉制御装置（航空機用のものを除く）","月次","201007","2011-03-31","0","該当なし","66","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","３０．開閉制御装置（航空機用のものを除く）","","","","","",""
"0003055903","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ３１．民生用電気機械器具","月次","201007","2011-03-31","0","該当なし","135","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","３１．民生用電気機械器具","","","","","",""
"0003055904","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ３２．電球、配線及び電気照明器具","月次","201007","2011-03-31","0","該当なし","197","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","３２．電球、配線及び電気照明器具","","","","","",""
"0003055905","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ３３．通信機械器具及び無線応用装置","月次","201007","2011-03-31","0","該当なし","223","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","３３．通信機械器具及び無線応用装置","","","","","",""
"0003055906","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ３４．民生用電子機械器具","月次","201007","2011-03-31","0","該当なし","100","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","３４．民生用電子機械器具","","","","","",""
"0003055907","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ３５．電子部品","月次","201007","2011-03-31","0","該当なし","122","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","３５．電子部品","","","","","",""
"0003055908","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ３６．電子管、半導体素子及び集積回路","月次","201007","2011-03-31","0","該当なし","482","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","３６．電子管、半導体素子及び集積回路","","","","","",""
"0003055909","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ３７-１．電子計算機及び関連装置","月次","201007","2011-03-31","0","該当なし","58","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","３７-１．電子計算機及び関連装置","","","","","",""
"0003055910","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ３７-２．パーソナルコンピュータ","月次","201007","2011-03-31","0","該当なし","24","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","３７-２．パーソナルコンピュータ","","","","","",""
"0003055911","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ３８．電気計測器及び電子応用装置","月次","201007","2011-03-31","0","該当なし","345","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","３８．電気計測器及び電子応用装置","","","","","",""
"0003055912","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ３９．電池","月次","201007","2011-03-31","0","該当なし","168","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","３９．電池","","","","","",""
"0003055913","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ４０-１．自動車（二輪自動車及び戦闘用自動車を除く） 車種別の生産･受入･出荷･在庫","月次","201007","2011-03-31","0","該当なし","218","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","４０-１．自動車（二輪自動車及び戦闘用自動車を除く）","","車種別の生産･受入･出荷･在庫","","","",""
"0003055914","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ４０-２．自動車（二輪自動車及び戦闘用自動車を除く） 乗用車(ハイブリッド車)","月次","201007","2011-03-31","0","該当なし","2","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","４０-２．自動車（二輪自動車及び戦闘用自動車を除く）","","乗用車(ハイブリッド車)","","","",""
"0003055915","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ４１．自動車部品及び内燃機関電装品","月次","201007","2011-03-31","0","該当なし","105","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","４１．自動車部品及び内燃機関電装品","","","","","",""
"0003055916","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ４２．二輪自動車及び部品","月次","201007","2011-03-31","0","該当なし","72","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","４２．二輪自動車及び部品","","","","","",""
"0003055917","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ４３．自転車及び車いす（原動機付自転車を除く）","月次","201007","2011-03-31","0","該当なし","72","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","４３．自転車及び車いす（原動機付自転車を除く）","","","","","",""
"0003055918","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ４４．産業車両","月次","201007","2011-03-31","0","該当なし","80","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","４４．産業車両","","","","","",""
"0003055919","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ４５．航空機","月次","201007","2011-03-31","0","該当なし","122","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","４５．航空機","","","","","",""
"0003055920","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ４６．計測機器","月次","201007","2011-03-31","0","該当なし","104","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","４６．計測機器","","","","","",""
"0003055921","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ４７．光学機械器具及び時計","月次","201007","2011-03-31","0","該当なし","95","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","４７．光学機械器具及び時計","","","","","",""
"0003055922","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ４９．武器","月次","201007","2011-03-31","0","該当なし","103","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","４９．武器","","","","","",""
"0003055923","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ５７．半導体製造装置及びフラットパネル・ディスプレイ製造装置","月次","201007","2011-03-31","0","該当なし","42","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","５７．半導体製造装置及びフラットパネル・ディスプレイ製造装置","","","","","",""
"0003056856","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ０１-１．ボイラ及び原動機（自動車用、二輪自動車用、鉄道車両用及び航空機用のものを除く）","月次","201008","2011-03-31","0","該当なし","288","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","０１-１．ボイラ及び原動機（自動車用、二輪自動車用、鉄道車両用及び航空機用のものを除く）","","","","","",""
"0003056857","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ０１-２．生産内訳及び月間進ちょく量","月次","201008","2011-03-31","0","該当なし","6","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","０１-２．生産内訳及び月間進ちょく量","","","","","",""
"0003056858","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ０１-３．生産内訳及び月間進ちょく量","月次","201008","2011-03-31","0","該当なし","6","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","０１-３．生産内訳及び月間進ちょく量","","","","","",""
"0003056859","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ０２．土木建設機械、鉱山機械及び破砕機","月次","201008","2011-03-31","0","該当なし","206","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","０２．土木建設機械、鉱山機械及び破砕機","","","","","",""
"0003056860","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ０３．化学機械及び貯蔵槽","月次","201008","2011-03-31","0","該当なし","50","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","０３．化学機械及び貯蔵槽","","","","","",""
"0003056861","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ０４．パルプ・製紙機械、プラスチック加工機械、印刷・製版・製本及び紙工機械","月次","201008","2011-03-31","0","該当なし","81","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","０４．パルプ・製紙機械、プラスチック加工機械、印刷・製版・製本及び紙工機械","","","","","",""
"0003056862","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ０６．ポンプ、圧縮機及び送風機","月次","201008","2011-03-31","0","該当なし","210","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","０６．ポンプ、圧縮機及び送風機","","","","","",""
"0003056863","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ０７．油圧機器及び空気圧機器（航空機用のものを除く）","月次","201008","2011-03-31","0","該当なし","109","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","０７．油圧機器及び空気圧機器（航空機用のものを除く）","","","","","",""
"0003056864","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ０８．運搬機械及び産業用ロボット","月次","201008","2011-03-31","0","該当なし","76","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","０８．運搬機械及び産業用ロボット","","","","","",""
"0003056865","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ０９-１．動力伝導装置","月次","201008","2011-03-31","0","該当なし","11","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","０９-１．動力伝導装置","","","","","",""
"0003056866","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 ０９-２．動力伝導装置","月次","201008","2011-03-31","0","該当なし","18","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","０９-２．動力伝導装置","","","","","",""
"0003056867","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 １０．農業用機械器具及び木材加工機械","月次","201008","2011-03-31","0","該当なし","123","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","１０．農業用機械器具及び木材加工機械","","","","","",""
"0003056868","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 １１．金属工作機械","月次","201008","2011-03-31","0","該当なし","280","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","１１．金属工作機械","","","","","",""
"0003056869","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 １２-１．金属加工機械及び鋳造装置","月次","201008","2011-03-31","0","該当なし","169","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","１２-１．金属加工機械及び鋳造装置","","","","","",""
"0003056870","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 １２-２．生産内訳及び月間進ちょく量","月次","201008","2011-03-31","0","該当なし","6","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","１２-２．生産内訳及び月間進ちょく量","","","","","",""
"0003056871","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 １４．食料品加工機械、包装機械及び荷造機械","月次","201008","2011-03-31","0","該当なし","127","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","１４．食料品加工機械、包装機械及び荷造機械","","","","","",""
"0003056872","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 １６．事務用機械","月次","201008","2011-03-31","0","該当なし","58","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","１６．事務用機械","","","","","",""
"0003056873","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 １７．ミシン及び繊維機械","月次","201008","2011-03-31","0","該当なし","87","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","１７．ミシン及び繊維機械","","","","","",""
"0003056874","経済産業省生産動態統計 機械統計 確報（１）生産・出荷・在庫統計","製品月表 １８-１．冷凍機及び冷凍機応用製品","月次","201008","2011-03-31","0","該当なし","106","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","機械統計","確報（１）生産・出荷・在庫統計","製品月表","１８-１．冷凍機及び冷凍機応用製品","","","","","",""
