"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003449528","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","年度次","0","2023-12-18","0","該当なし","418","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","18","長期時系列表 フィットネスクラブの売上高、利用者数、会員数、事業所数、従業者数及び指導員数　年度次・実数","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","フィットネスクラブの売上高、利用者数、会員数、事業所数、従業者数及び指導員数　年度次・実数","注１：２００２年１月分、２００６年１月分、２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。<br>注２：２００９年１月分、２０１０年１月分、２０１０年９月分、２０１１年１月分、２０１２年１月分、２０１３年１月分、２０１４年１月分、２０１５年６月分、２０１６年１月分、２０１７年１月分、２０１８年１月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。"
"0003449529","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","年度次","0","2023-12-18","0","該当なし","418","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","18","長期時系列表 フィットネスクラブの売上高、利用者数、会員数、事業所数、従業者数及び指導員数　年度次・伸び率","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","フィットネスクラブの売上高、利用者数、会員数、事業所数、従業者数及び指導員数　年度次・伸び率","注１：２００２年１月分、２００６年１月分、２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。<br>注２：２００９年１月分、２０１０年１月分、２０１０年９月分、２０１１年１月分、２０１２年１月分、２０１３年１月分、２０１４年１月分、２０１５年６月分、２０１６年１月分、２０１７年１月分、２０１８年１月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。"
"0004022872","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","年次","0","2024-10-21","0","該当なし","0","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","18","長期時系列表 フィットネスクラブの売上高、利用者数、会員数、事業所数、従業者数及び指導員数　年次・実数","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","フィットネスクラブの売上高、利用者数、会員数、事業所数、従業者数及び指導員数　年次・実数","注１：２００２年１月分、２００６年１月分、２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。<br>注２：２００９年１月分、２０１０年１月分、２０１０年９月分、２０１１年１月分、２０１２年１月分、２０１３年１月分、２０１４年１月分、２０１５年６月分、２０１６年１月分、２０１７年１月分、２０１８年１月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。"
"0004022873","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","年度次","0","2024-10-21","0","該当なし","0","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","18","長期時系列表 フィットネスクラブの売上高、利用者数、会員数、事業所数、従業者数及び指導員数　年度次・実数","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","フィットネスクラブの売上高、利用者数、会員数、事業所数、従業者数及び指導員数　年度次・実数","注１：２００２年１月分、２００６年１月分、２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。<br>注２：２００９年１月分、２０１０年１月分、２０１０年９月分、２０１１年１月分、２０１２年１月分、２０１３年１月分、２０１４年１月分、２０１５年６月分、２０１６年１月分、２０１７年１月分、２０１８年１月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。"
"0004022874","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","四半期","0","2024-10-21","0","該当なし","0","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","18","長期時系列表 フィットネスクラブの売上高、利用者数、会員数、事業所数、従業者数及び指導員数　四半期・実数","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","フィットネスクラブの売上高、利用者数、会員数、事業所数、従業者数及び指導員数　四半期・実数","注１：２００２年１月分、２００６年１月分、２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。<br>注２：２００９年１月分、２０１０年１月分、２０１０年９月分、２０１１年１月分、２０１２年１月分、２０１３年１月分、２０１４年１月分、２０１５年６月分、２０１６年１月分、２０１７年１月分、２０１８年１月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。"
"0004022875","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","月次","0","2024-10-21","0","該当なし","0","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","18","長期時系列表 フィットネスクラブの売上高、利用者数、会員数、事業所数、従業者数及び指導員数　月次・実数","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","フィットネスクラブの売上高、利用者数、会員数、事業所数、従業者数及び指導員数　月次・実数","注１：２００２年１月分、２００６年１月分、２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。<br>注２：２００９年１月分、２０１０年１月分、２０１０年９月分、２０１１年１月分、２０１２年１月分、２０１３年１月分、２０１４年１月分、２０１５年６月分、２０１６年１月分、２０１７年１月分、２０１８年１月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。"
"0004022876","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","年次","0","2024-10-21","0","該当なし","0","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","18","長期時系列表 フィットネスクラブの売上高、利用者数、会員数、事業所数、従業者数及び指導員数　年次・伸び率","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","フィットネスクラブの売上高、利用者数、会員数、事業所数、従業者数及び指導員数　年次・伸び率","注１：２００２年１月分、２００６年１月分、２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。<br>注２：２００９年１月分、２０１０年１月分、２０１０年９月分、２０１１年１月分、２０１２年１月分、２０１３年１月分、２０１４年１月分、２０１５年６月分、２０１６年１月分、２０１７年１月分、２０１８年１月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。"
"0004022877","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","年度次","0","2024-10-21","0","該当なし","0","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","18","長期時系列表 フィットネスクラブの売上高、利用者数、会員数、事業所数、従業者数及び指導員数　年度次・伸び率","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","フィットネスクラブの売上高、利用者数、会員数、事業所数、従業者数及び指導員数　年度次・伸び率","注１：２００２年１月分、２００６年１月分、２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。<br>注２：２００９年１月分、２０１０年１月分、２０１０年９月分、２０１１年１月分、２０１２年１月分、２０１３年１月分、２０１４年１月分、２０１５年６月分、２０１６年１月分、２０１７年１月分、２０１８年１月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。"
"0004022878","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","四半期","0","2024-10-21","0","該当なし","0","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","18","長期時系列表 フィットネスクラブの売上高、利用者数、会員数、事業所数、従業者数及び指導員数　四半期・伸び率","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","フィットネスクラブの売上高、利用者数、会員数、事業所数、従業者数及び指導員数　四半期・伸び率","注１：２００２年１月分、２００６年１月分、２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。<br>注２：２００９年１月分、２０１０年１月分、２０１０年９月分、２０１１年１月分、２０１２年１月分、２０１３年１月分、２０１４年１月分、２０１５年６月分、２０１６年１月分、２０１７年１月分、２０１８年１月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。"
"0004022879","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","月次","0","2024-10-21","0","該当なし","0","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","18","長期時系列表 フィットネスクラブの売上高、利用者数、会員数、事業所数、従業者数及び指導員数　月次・伸び率","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","フィットネスクラブの売上高、利用者数、会員数、事業所数、従業者数及び指導員数　月次・伸び率","注１：２００２年１月分、２００６年１月分、２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。<br>注２：２００９年１月分、２０１０年１月分、２０１０年９月分、２０１１年１月分、２０１２年１月分、２０１３年１月分、２０１４年１月分、２０１５年６月分、２０１６年１月分、２０１７年１月分、２０１８年１月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。"
"0003449530","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","月次","0","2023-12-18","0","該当なし","2508","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","19","長期時系列表 学習塾の売上高、受講生数、事業所数、従業者数及び講師数　月次・実数","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","学習塾の売上高、受講生数、事業所数、従業者数及び講師数　月次・実数","注１：２０１０年３月分、２０１６年１月分、２０１７年１月分、２０１８年１月分、２０１８年４月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。<br>注２：２０１１年７月分、２０１２年１月分、２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。"
"0003449531","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","月次","0","2023-12-18","0","該当なし","2508","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","19","長期時系列表 学習塾の売上高、受講生数、事業所数、従業者数及び講師数　月次・伸び率","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","学習塾の売上高、受講生数、事業所数、従業者数及び講師数　月次・伸び率","注１：２０１０年３月分、２０１６年１月分、２０１７年１月分、２０１８年１月分、２０１８年４月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。<br>注２：２０１１年７月分、２０１２年１月分、２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。"
"0003449532","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","四半期","0","2023-12-18","0","該当なし","836","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","19","長期時系列表 学習塾の売上高、受講生数、事業所数、従業者数及び講師数　四半期・実数","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","学習塾の売上高、受講生数、事業所数、従業者数及び講師数　四半期・実数","注１：２０１０年３月分、２０１６年１月分、２０１７年１月分、２０１８年１月分、２０１８年４月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。<br>注２：２０１１年７月分、２０１２年１月分、２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。"
"0003449533","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","四半期","0","2023-12-18","0","該当なし","836","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","19","長期時系列表 学習塾の売上高、受講生数、事業所数、従業者数及び講師数　四半期・伸び率","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","学習塾の売上高、受講生数、事業所数、従業者数及び講師数　四半期・伸び率","注１：２０１０年３月分、２０１６年１月分、２０１７年１月分、２０１８年１月分、２０１８年４月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。<br>注２：２０１１年７月分、２０１２年１月分、２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。"
"0003449534","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","年次","0","2023-12-18","0","該当なし","209","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","19","長期時系列表 学習塾の売上高、受講生数、事業所数、従業者数及び講師数　年次・実数","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","学習塾の売上高、受講生数、事業所数、従業者数及び講師数　年次・実数","注１：２０１０年３月分、２０１６年１月分、２０１７年１月分、２０１８年１月分、２０１８年４月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。<br>注２：２０１１年７月分、２０１２年１月分、２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。"
"0003449535","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","年次","0","2023-12-18","0","該当なし","209","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","19","長期時系列表 学習塾の売上高、受講生数、事業所数、従業者数及び講師数　年次・伸び率","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","学習塾の売上高、受講生数、事業所数、従業者数及び講師数　年次・伸び率","注１：２０１０年３月分、２０１６年１月分、２０１７年１月分、２０１８年１月分、２０１８年４月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。<br>注２：２０１１年７月分、２０１２年１月分、２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。"
"0003449536","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","年度次","0","2023-12-18","0","該当なし","198","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","19","長期時系列表 学習塾の売上高、受講生数、事業所数、従業者数及び講師数　年度次・実数","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","学習塾の売上高、受講生数、事業所数、従業者数及び講師数　年度次・実数","注１：２０１０年３月分、２０１６年１月分、２０１７年１月分、２０１８年１月分、２０１８年４月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。<br>注２：２０１１年７月分、２０１２年１月分、２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。"
"0003449537","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","年度次","0","2023-12-18","0","該当なし","198","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","19","長期時系列表 学習塾の売上高、受講生数、事業所数、従業者数及び講師数　年度次・伸び率","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","学習塾の売上高、受講生数、事業所数、従業者数及び講師数　年度次・伸び率","注１：２０１０年３月分、２０１６年１月分、２０１７年１月分、２０１８年１月分、２０１８年４月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。<br>注２：２０１１年７月分、２０１２年１月分、２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。"
"0004022880","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","年次","0","2024-10-21","0","該当なし","0","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","19","長期時系列表 学習塾の売上高、受講生数、事業所数、従業者数及び講師数　年次・実数","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","学習塾の売上高、受講生数、事業所数、従業者数及び講師数　年次・実数","注１：２０１０年３月分、２０１６年１月分、２０１７年１月分、２０１８年１月分、２０１８年４月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。<br>注２：２０１１年７月分、２０１２年１月分、２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。"
"0004022881","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","年度次","0","2024-10-21","0","該当なし","0","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","19","長期時系列表 学習塾の売上高、受講生数、事業所数、従業者数及び講師数　年度次・実数","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","学習塾の売上高、受講生数、事業所数、従業者数及び講師数　年度次・実数","注１：２０１０年３月分、２０１６年１月分、２０１７年１月分、２０１８年１月分、２０１８年４月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。<br>注２：２０１１年７月分、２０１２年１月分、２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。"
"0004022882","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","四半期","0","2024-10-21","0","該当なし","0","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","19","長期時系列表 学習塾の売上高、受講生数、事業所数、従業者数及び講師数　四半期・実数","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","学習塾の売上高、受講生数、事業所数、従業者数及び講師数　四半期・実数","注１：２０１０年３月分、２０１６年１月分、２０１７年１月分、２０１８年１月分、２０１８年４月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。<br>注２：２０１１年７月分、２０１２年１月分、２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。"
"0004022883","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","月次","0","2024-10-21","0","該当なし","0","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","19","長期時系列表 学習塾の売上高、受講生数、事業所数、従業者数及び講師数　月次・実数","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","学習塾の売上高、受講生数、事業所数、従業者数及び講師数　月次・実数","注１：２０１０年３月分、２０１６年１月分、２０１７年１月分、２０１８年１月分、２０１８年４月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。<br>注２：２０１１年７月分、２０１２年１月分、２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。"
"0004022884","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","年次","0","2024-10-21","0","該当なし","0","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","19","長期時系列表 学習塾の売上高、受講生数、事業所数、従業者数及び講師数　年次・伸び率","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","学習塾の売上高、受講生数、事業所数、従業者数及び講師数　年次・伸び率","注１：２０１０年３月分、２０１６年１月分、２０１７年１月分、２０１８年１月分、２０１８年４月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。<br>注２：２０１１年７月分、２０１２年１月分、２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。"
"0004022885","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","年度次","0","2024-10-21","0","該当なし","0","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","19","長期時系列表 学習塾の売上高、受講生数、事業所数、従業者数及び講師数　年度次・伸び率","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","学習塾の売上高、受講生数、事業所数、従業者数及び講師数　年度次・伸び率","注１：２０１０年３月分、２０１６年１月分、２０１７年１月分、２０１８年１月分、２０１８年４月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。<br>注２：２０１１年７月分、２０１２年１月分、２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。"
"0004022886","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","四半期","0","2024-10-21","0","該当なし","0","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","19","長期時系列表 学習塾の売上高、受講生数、事業所数、従業者数及び講師数　四半期・伸び率","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","学習塾の売上高、受講生数、事業所数、従業者数及び講師数　四半期・伸び率","注１：２０１０年３月分、２０１６年１月分、２０１７年１月分、２０１８年１月分、２０１８年４月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。<br>注２：２０１１年７月分、２０１２年１月分、２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。"
"0004022887","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","月次","0","2024-10-21","0","該当なし","0","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","19","長期時系列表 学習塾の売上高、受講生数、事業所数、従業者数及び講師数　月次・伸び率","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","学習塾の売上高、受講生数、事業所数、従業者数及び講師数　月次・伸び率","注１：２０１０年３月分、２０１６年１月分、２０１７年１月分、２０１８年１月分、２０１８年４月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。<br>注２：２０１１年７月分、２０１２年１月分、２０１５年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。なお、伸び率はこれを調整したものです。"
"0003449370","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","月次","0","2023-12-18","0","該当なし","9240","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","2","長期時系列表 情報サービス業の業務種類別売上高、事業所数及び常用従業者数　月次・実数","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","情報サービス業の業務種類別売上高、事業所数及び常用従業者数　月次・実数","注１：１９９０年から１９９７年までの「データベース」及び「各種調査、その他」の項目は、「情報提供、各種調査、その他」の内訳になります。<br>注２：１９９４年１月分、２０００年１月分、２００２年１月分、２００４年１月分、２００６年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。<br>注３：１９９５年１月分、２００７年１月分、２００８年１月分、２０１１年７月分、２０１２年１月分、４月分、２０１４年１月分、２０１６年１月分、１１月分、２０１７年１月分、２０１８年１月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。<br>注４：２０１５年１月分より調査対象の見直しを行ったため、以前の数値と不連続が生じています。<br>注５：２００８年７月分より新規業種の拡充を行ったため、以前の数値と不連続が生じています。"
"0003449371","特定サービス産業動態統計調査 統計表一覧 長期データ　（※確報公表時に更新） 長期データ　（平成27年調査から）","月次","0","2023-12-18","0","該当なし","9240","2025-03-13","","00550050","特定サービス産業動態統計調査","00550","経済産業省","2","長期時系列表 情報サービス業の業務種類別売上高、事業所数及び常用従業者数　月次・伸び率","06","商業・サービス業","03","サービス業","特定サービス産業動態統計調査","統計表一覧","長期データ　（※確報公表時に更新）","長期データ　（平成27年調査から）","長期時系列表","情報サービス業の業務種類別売上高、事業所数及び常用従業者数　月次・伸び率","注１：１９９０年から１９９７年までの「データベース」及び「各種調査、その他」の項目は、「情報提供、各種調査、その他」の内訳になります。<br>注２：１９９４年１月分、２０００年１月分、２００２年１月分、２００４年１月分、２００６年１月分より一部調査対象の追加等を行ったため、以前の数値と不連続が生じています。<br>注３：１９９５年１月分、２００７年１月分、２００８年１月分、２０１１年７月分、２０１２年１月分、４月分、２０１４年１月分、２０１６年１月分、１１月分、２０１７年１月分、２０１８年１月分より一部数値に変更が生じたため、以前の数値と不連続が生じています。<br>注４：２０１５年１月分より調査対象の見直しを行ったため、以前の数値と不連続が生じています。<br>注５：２００８年７月分より新規業種の拡充を行ったため、以前の数値と不連続が生じています。"
