"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","TITLE_SPEC.TABLE_EXPLANATION","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","TITLE_SPEC.TABLE_CATEGORY"
"0000033447","平成12年国勢調査 人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","-","200010","2007-10-07","0","該当なし","3148","2026-05-29","","00200521","国勢調査","00200","総務省","00909","男女（３）、５年前の常住都道府県による現住地Ｅ、労働力状態（５区分）・産業（大分類）、１５歳以上人口 （５年前）人口５０万以上区","02","人口・世帯","01","人口","平成12年国勢調査","人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","","男女（３）、５年前の常住都道府県による現住地Ｅ、労働力状態（５区分）・産業（大分類）、１５歳以上人口","（５年前）人口５０万以上区","","","",""
"0000033448","平成12年国勢調査 人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","-","200010","2007-10-07","0","該当なし","24412","2026-05-29","","00200521","国勢調査","00200","総務省","00910","男女（３）、労働力状態（５区分）・産業（大分類）、１５歳以上人口 （５年前）人口５０万以上区、現住都道府県、人口５０万以上の市区","02","人口・世帯","01","人口","平成12年国勢調査","人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","","男女（３）、労働力状態（５区分）・産業（大分類）、１５歳以上人口","（５年前）人口５０万以上区、現住都道府県、人口５０万以上の市区","","","",""
"0000033449","平成12年国勢調査 人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","-","200010","2007-10-07","0","該当なし","8229","2026-05-29","","00200521","国勢調査","00200","総務省","01001","男女（３）、労働力状態（５区分）・産業（大分類）、現住都道府県による５年前の常住地Ａ、１５歳以上年齢（５歳階級）、１５歳以上人口 全国","02","人口・世帯","01","人口","平成12年国勢調査","人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","","男女（３）、労働力状態（５区分）・産業（大分類）、現住都道府県による５年前の常住地Ａ、１５歳以上年齢（５歳階級）、１５歳以上人口","全国","","","",""
"0000033450","平成12年国勢調査 人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","-","200010","2007-10-07","0","該当なし","103649","2026-05-29","","00200521","国勢調査","00200","総務省","01002","男女（３）、労働力状態（５区分）・産業（大分類）、現住都道府県による５年前の常住地Ｊ、１５歳以上年齢（５歳階級）、１５歳以上人口 （現住地）１３大都市のある都道府県","02","人口・世帯","01","人口","平成12年国勢調査","人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","","男女（３）、労働力状態（５区分）・産業（大分類）、現住都道府県による５年前の常住地Ｊ、１５歳以上年齢（５歳階級）、１５歳以上人口","（現住地）１３大都市のある都道府県","","","",""
"0000033451","平成12年国勢調査 人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","-","200010","2007-10-07","0","該当なし","286605","2026-05-29","","00200521","国勢調査","00200","総務省","01003","男女（３）、労働力状態（５区分）・産業（大分類）、現住都道府県による５年前の常住地Ｋ、１５歳以上年齢（５歳階級）、１５歳以上人口 （現住地）１３大都市のない県","02","人口・世帯","01","人口","平成12年国勢調査","人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","","男女（３）、労働力状態（５区分）・産業（大分類）、現住都道府県による５年前の常住地Ｋ、１５歳以上年齢（５歳階級）、１５歳以上人口","（現住地）１３大都市のない県","","","",""
"0000033452","平成12年国勢調査 人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","-","200010","2007-10-07","0","該当なし","137481","2026-05-29","","00200521","国勢調査","00200","総務省","01004","男女（３）、労働力状態（５区分）・産業（大分類）、現住都道府県による５年前の常住地Ｇ、１５歳以上年齢（５歳階級）、１５歳以上人口 （現住地）１３大都市","02","人口・世帯","01","人口","平成12年国勢調査","人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","","男女（３）、労働力状態（５区分）・産業（大分類）、現住都道府県による５年前の常住地Ｇ、１５歳以上年齢（５歳階級）、１５歳以上人口","（現住地）１３大都市","","","",""
"0000033453","平成12年国勢調査 人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","-","200010","2007-10-07","0","該当なし","773393","2026-05-29","","00200521","国勢調査","00200","総務省","01005","男女（３）、労働力状態（５区分）・産業（大分類）、現住都道府県による５年前の常住地Ｈ、１５歳以上年齢（５歳階級）、１５歳以上人口 （現住地）人口２０万以上市","02","人口・世帯","01","人口","平成12年国勢調査","人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","","男女（３）、労働力状態（５区分）・産業（大分類）、現住都道府県による５年前の常住地Ｈ、１５歳以上年齢（５歳階級）、１５歳以上人口","（現住地）人口２０万以上市","","","",""
"0000033454","平成12年国勢調査 人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","-","200010","2007-10-07","0","該当なし","1308787","2026-05-29","","00200521","国勢調査","00200","総務省","01006","男女（３）、労働力状態（５区分）・産業（大分類）、現住都道府県による５年前の常住地Ｉ、１５歳以上年齢（５歳階級）、１５歳以上人口 （現住地）１３大都市の区","02","人口・世帯","01","人口","平成12年国勢調査","人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","","男女（３）、労働力状態（５区分）・産業（大分類）、現住都道府県による５年前の常住地Ｉ、１５歳以上年齢（５歳階級）、１５歳以上人口","（現住地）１３大都市の区","","","",""
"0000033455","平成12年国勢調査 人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","-","200010","2007-10-07","0","該当なし","192","2026-05-29","","00200521","国勢調査","00200","総務省","01101","男女（３）、現住都道府県による５年前の常住地Ａ、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口 全国","02","人口・世帯","01","人口","平成12年国勢調査","人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","","男女（３）、現住都道府県による５年前の常住地Ａ、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口","全国","","","",""
"0000033456","平成12年国勢調査 人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","-","200010","2007-10-07","0","該当なし","2376","2026-05-29","","00200521","国勢調査","00200","総務省","01102","男女（３）、現住都道府県による５年前の常住地Ｂ、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口 （現住地）１３大都市のある都道府県","02","人口・世帯","01","人口","平成12年国勢調査","人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","","男女（３）、現住都道府県による５年前の常住地Ｂ、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口","（現住地）１３大都市のある都道府県","","","",""
"0000033457","平成12年国勢調査 人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","-","200010","2007-10-07","0","該当なし","19442","2026-05-29","","00200521","国勢調査","00200","総務省","01103","男女（３）、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口 （現住地）１３大都市のある都道府県、５年前の常住都道府県、人口５０万以上の市区","02","人口・世帯","01","人口","平成12年国勢調査","人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","","男女（３）、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口","（現住地）１３大都市のある都道府県、５年前の常住都道府県、人口５０万以上の市区","","","",""
"0000033458","平成12年国勢調査 人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","-","200010","2007-10-07","0","該当なし","6912","2026-05-29","","00200521","国勢調査","00200","総務省","01104","男女（３）、現住都道府県による５年前の常住地Ｃ、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口 （現住地）１３大都市のない県","02","人口・世帯","01","人口","平成12年国勢調査","人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","","男女（３）、現住都道府県による５年前の常住地Ｃ、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口","（現住地）１３大都市のない県","","","",""
"0000033459","平成12年国勢調査 人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","-","200010","2007-10-07","0","該当なし","64636","2026-05-29","","00200521","国勢調査","00200","総務省","01105","男女（３）、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口 （現住地）１３大都市のない県、５年前の常住都道府県、人口５０万以上の市区","02","人口・世帯","01","人口","平成12年国勢調査","人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","","男女（３）、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口","（現住地）１３大都市のない県、５年前の常住都道府県、人口５０万以上の市区","","","",""
"0000033460","平成12年国勢調査 人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","-","200010","2007-10-07","0","該当なし","2808","2026-05-29","","00200521","国勢調査","00200","総務省","01106","男女（３）、現住都道府県による５年前の常住地Ｄ、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口 （現住地）１３大都市","02","人口・世帯","01","人口","平成12年国勢調査","人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","","男女（３）、現住都道府県による５年前の常住地Ｄ、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口","（現住地）１３大都市","","","",""
"0000033461","平成12年国勢調査 人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","-","200010","2007-10-07","0","該当なし","22879","2026-05-29","","00200521","国勢調査","00200","総務省","01107","男女（３）、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口 （現住地）１３大都市、５年前の常住都道府県、人口５０万以上の市区","02","人口・世帯","01","人口","平成12年国勢調査","人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","","男女（３）、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口","（現住地）１３大都市、５年前の常住都道府県、人口５０万以上の市区","","","",""
"0000033462","平成12年国勢調査 人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","-","200010","2007-10-07","0","該当なし","1680","2026-05-29","","00200521","国勢調査","00200","総務省","01108","男女（３）、現住都道府県による５年前の常住地Ｅ、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口 （現住）人口５０万以上市","02","人口・世帯","01","人口","平成12年国勢調査","人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","","男女（３）、現住都道府県による５年前の常住地Ｅ、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口","（現住）人口５０万以上市","","","",""
"0000033463","平成12年国勢調査 人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","-","200010","2007-10-07","0","該当なし","17211","2026-05-29","","00200521","国勢調査","00200","総務省","01109","男女（３）、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口 （現住）人口５０万以上市、５年前の常住都道府県、人口５０万以上の市区","02","人口・世帯","01","人口","平成12年国勢調査","人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","","男女（３）、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口","（現住）人口５０万以上市、５年前の常住都道府県、人口５０万以上の市区","","","",""
"0000033464","平成12年国勢調査 人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","-","200010","2007-10-07","0","該当なし","1344","2026-05-29","","00200521","国勢調査","00200","総務省","01110","男女（３）、現住都道府県による５年前の常住地Ｆ、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口 （現住）人口５０万以上区","02","人口・世帯","01","人口","平成12年国勢調査","人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","","男女（３）、現住都道府県による５年前の常住地Ｆ、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口","（現住）人口５０万以上区","","","",""
"0000033465","平成12年国勢調査 人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","-","200010","2007-10-07","0","該当なし","11067","2026-05-29","","00200521","国勢調査","00200","総務省","01111","男女（３）、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口 （現住）人口５０万以上区、５年前の常住都道府県、人口５０万以上の市区","02","人口・世帯","01","人口","平成12年国勢調査","人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","","男女（３）、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口","（現住）人口５０万以上区、５年前の常住都道府県、人口５０万以上の市区","","","",""
"0000033466","平成12年国勢調査 人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","-","200010","2007-10-07","0","該当なし","2112","2026-05-29","","00200521","国勢調査","00200","総務省","01201","男女（３）、５年前の常住都道府県による現住地Ａ、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口 （５年前）１３大都市のある都道府県","02","人口・世帯","01","人口","平成12年国勢調査","人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","","男女（３）、５年前の常住都道府県による現住地Ａ、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口","（５年前）１３大都市のある都道府県","","","",""
"0000033467","平成12年国勢調査 人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","-","200010","2007-10-07","0","該当なし","19454","2026-05-29","","00200521","国勢調査","00200","総務省","01202","男女（３）、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口 （５年前）１３大都市のある都道府県、現住都道府県、人口５０万以上の市区","02","人口・世帯","01","人口","平成12年国勢調査","人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","","男女（３）、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口","（５年前）１３大都市のある都道府県、現住都道府県、人口５０万以上の市区","","","",""
"0000033468","平成12年国勢調査 人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","-","200010","2007-10-07","0","該当なし","6048","2026-05-29","","00200521","国勢調査","00200","総務省","01203","男女（３）、５年前の常住都道府県による現住地Ｂ、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口 （５年前）１３大都市のない県","02","人口・世帯","01","人口","平成12年国勢調査","人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","","男女（３）、５年前の常住都道府県による現住地Ｂ、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口","（５年前）１３大都市のない県","","","",""
"0000033469","平成12年国勢調査 人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","-","200010","2007-10-07","0","該当なし","64482","2026-05-29","","00200521","国勢調査","00200","総務省","01204","男女（３）、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口 （５年前）１３大都市のない県、現住都道府県、人口５０万以上の市区","02","人口・世帯","01","人口","平成12年国勢調査","人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","","男女（３）、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口","（５年前）１３大都市のない県、現住都道府県、人口５０万以上の市区","","","",""
"0000033470","平成12年国勢調査 人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","-","200010","2007-10-07","0","該当なし","2496","2026-05-29","","00200521","国勢調査","00200","総務省","01205","男女（３）、５年前の常住都道府県による現住地Ｃ、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口 （５年前）１３大都市","02","人口・世帯","01","人口","平成12年国勢調査","人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","","男女（３）、５年前の常住都道府県による現住地Ｃ、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口","（５年前）１３大都市","","","",""
"0000033471","平成12年国勢調査 人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","-","200010","2007-10-07","0","該当なし","22903","2026-05-29","","00200521","国勢調査","00200","総務省","01206","男女（３）、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口 （５年前）１３大都市、現住都道府県、人口５０万以上の市区","02","人口・世帯","01","人口","平成12年国勢調査","人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","","男女（３）、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口","（５年前）１３大都市、現住都道府県、人口５０万以上の市区","","","",""
"0000033472","平成12年国勢調査 人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","-","200010","2007-10-07","0","該当なし","1440","2026-05-29","","00200521","国勢調査","00200","総務省","01207","男女（３）、５年前の常住都道府県による現住地Ｄ、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口 （５年前）人口５０万以上市","02","人口・世帯","01","人口","平成12年国勢調査","人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","","男女（３）、５年前の常住都道府県による現住地Ｄ、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口","（５年前）人口５０万以上市","","","",""
"0000033473","平成12年国勢調査 人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","-","200010","2007-10-07","0","該当なし","17259","2026-05-29","","00200521","国勢調査","00200","総務省","01208","男女（３）、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口 （５年前）人口５０万以上市、現住都道府県、人口５０万以上の市区","02","人口・世帯","01","人口","平成12年国勢調査","人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","","男女（３）、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口","（５年前）人口５０万以上市、現住都道府県、人口５０万以上の市区","","","",""
"0000033474","平成12年国勢調査 人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","-","200010","2007-10-07","0","該当なし","1176","2026-05-29","","00200521","国勢調査","00200","総務省","01209","男女（３）、５年前の常住都道府県による現住地Ｅ、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口 （５年前）人口５０万以上区","02","人口・世帯","01","人口","平成12年国勢調査","人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","","男女（３）、５年前の常住都道府県による現住地Ｅ、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口","（５年前）人口５０万以上区","","","",""
"0000033475","平成12年国勢調査 人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","-","200010","2007-10-07","0","該当なし","11137","2026-05-29","","00200521","国勢調査","00200","総務省","01210","男女（３）、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口 （５年前）人口５０万以上区、現住都道府県、人口５０万以上の市区","02","人口・世帯","01","人口","平成12年国勢調査","人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","","男女（３）、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口","（５年前）人口５０万以上区、現住都道府県、人口５０万以上の市区","","","",""
"0000033476","平成12年国勢調査 人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","-","200010","2007-10-07","0","該当なし","3123","2026-05-29","","00200521","国勢調査","00200","総務省","01301","男女（３）、５歳以上年齢（５歳階級Ｂ）、現住都道府県による５年前の常住地Ａ、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口 全国","02","人口・世帯","01","人口","平成12年国勢調査","人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","","男女（３）、５歳以上年齢（５歳階級Ｂ）、現住都道府県による５年前の常住地Ａ、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口","全国","","","",""
"0000033477","平成12年国勢調査 人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","-","200010","2007-10-07","0","該当なし","41433","2026-05-29","","00200521","国勢調査","00200","総務省","01302","男女（３）、５歳以上年齢（５歳階級Ｂ）、現住都道府県による５年前の常住地Ｊ、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口 （現住地）１３大都市のある都道府県","02","人口・世帯","01","人口","平成12年国勢調査","人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","","男女（３）、５歳以上年齢（５歳階級Ｂ）、現住都道府県による５年前の常住地Ｊ、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口","（現住地）１３大都市のある都道府県","","","",""
"0000033478","平成12年国勢調査 人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","-","200010","2007-10-07","0","該当なし","116471","2026-05-29","","00200521","国勢調査","00200","総務省","01303","男女（３）、５歳以上年齢（５歳階級Ｂ）、現住都道府県による５年前の常住地Ｋ、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口 （現住地）１３大都市のない県","02","人口・世帯","01","人口","平成12年国勢調査","人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","","男女（３）、５歳以上年齢（５歳階級Ｂ）、現住都道府県による５年前の常住地Ｋ、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口","（現住地）１３大都市のない県","","","",""
"0000033479","平成12年国勢調査 人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","-","200010","2007-10-07","0","該当なし","57125","2026-05-29","","00200521","国勢調査","00200","総務省","01304","男女（３）、５歳以上年齢（５歳階級Ｂ）、現住都道府県による５年前の常住地Ｇ、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口 （現住地）１３大都市","02","人口・世帯","01","人口","平成12年国勢調査","人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","","男女（３）、５歳以上年齢（５歳階級Ｂ）、現住都道府県による５年前の常住地Ｇ、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口","（現住地）１３大都市","","","",""
"0000033480","平成12年国勢調査 人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","-","200010","2007-10-07","0","該当なし","337046","2026-05-29","","00200521","国勢調査","00200","総務省","01305","男女（３）、５歳以上年齢（５歳階級Ｂ）、現住都道府県による５年前の常住地Ｈ、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口 （現住地）人口２０万以上市","02","人口・世帯","01","人口","平成12年国勢調査","人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","","男女（３）、５歳以上年齢（５歳階級Ｂ）、現住都道府県による５年前の常住地Ｈ、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口","（現住地）人口２０万以上市","","","",""
"0000033481","平成12年国勢調査 人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","-","200010","2007-10-07","0","該当なし","590371","2026-05-29","","00200521","国勢調査","00200","総務省","01306","男女（３）、５歳以上年齢（５歳階級Ｂ）、現住都道府県による５年前の常住地Ｉ、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口 （現住地）１３大都市の区","02","人口・世帯","01","人口","平成12年国勢調査","人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","","男女（３）、５歳以上年齢（５歳階級Ｂ）、現住都道府県による５年前の常住地Ｉ、在学か否かの別・最終卒業学校の種類（６区分）、５歳以上人口","（現住地）１３大都市の区","","","",""
"0000033482","平成12年国勢調査 人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","-","200010","2007-10-07","0","該当なし","5031","2026-05-29","","00200521","国勢調査","00200","総務省","01400","男女（３）、５歳以上年齢（５歳階級Ａ）、現住都道府県による５年前の常住地Ａ、国籍（１０区分）、５歳以上外国人数 全国","02","人口・世帯","01","人口","平成12年国勢調査","人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","","男女（３）、５歳以上年齢（５歳階級Ａ）、現住都道府県による５年前の常住地Ａ、国籍（１０区分）、５歳以上外国人数","全国","","","",""
"0000033483","平成12年国勢調査 人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","-","200010","2007-10-07","0","該当なし","3528","2026-05-29","","00200521","国勢調査","00200","総務省","01501","男女（３）、現住都道府県による５年前の常住地Ｂ、国籍（１０区分）、５歳以上外国人数 （現住地）１３大都市のある都道府県","02","人口・世帯","01","人口","平成12年国勢調査","人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","","男女（３）、現住都道府県による５年前の常住地Ｂ、国籍（１０区分）、５歳以上外国人数","（現住地）１３大都市のある都道府県","","","",""
"0000033484","平成12年国勢調査 人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","-","200010","2007-10-07","0","該当なし","9920","2026-05-29","","00200521","国勢調査","00200","総務省","01502","男女（３）、現住都道府県による５年前の常住地Ｃ、国籍（１０区分）、５歳以上外国人数 （現住地）１３大都市のない県","02","人口・世帯","01","人口","平成12年国勢調査","人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","","男女（３）、現住都道府県による５年前の常住地Ｃ、国籍（１０区分）、５歳以上外国人数","（現住地）１３大都市のない県","","","",""
"0000033485","平成12年国勢調査 人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","-","200010","2007-10-07","0","該当なし","4113","2026-05-29","","00200521","国勢調査","00200","総務省","01503","男女（３）、現住都道府県による５年前の常住地Ｄ、国籍（１０区分）、５歳以上外国人数 （現住地）１３大都市","02","人口・世帯","01","人口","平成12年国勢調査","人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","","男女（３）、現住都道府県による５年前の常住地Ｄ、国籍（１０区分）、５歳以上外国人数","（現住地）１３大都市","","","",""
"0000033486","平成12年国勢調査 人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","-","200010","2007-10-07","0","該当なし","2375","2026-05-29","","00200521","国勢調査","00200","総務省","01504","男女（３）、現住都道府県による５年前の常住地Ｅ、国籍（１０区分）、５歳以上外国人数 （現住）人口５０万以上市","02","人口・世帯","01","人口","平成12年国勢調査","人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","","男女（３）、現住都道府県による５年前の常住地Ｅ、国籍（１０区分）、５歳以上外国人数","（現住）人口５０万以上市","","","",""
"0000033487","平成12年国勢調査 人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","-","200010","2007-10-07","0","該当なし","1922","2026-05-29","","00200521","国勢調査","00200","総務省","01505","男女（３）、現住都道府県による５年前の常住地Ｆ、国籍（１０区分）、５歳以上外国人数 （現住）人口５０万以上区","02","人口・世帯","01","人口","平成12年国勢調査","人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","","男女（３）、現住都道府県による５年前の常住地Ｆ、国籍（１０区分）、５歳以上外国人数","（現住）人口５０万以上区","","","",""
"0000033488","平成12年国勢調査 人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","-","200010","2007-10-07","0","該当なし","10743","2026-05-29","","00200521","国勢調査","00200","総務省","01601","５歳以上年齢（５歳階級Ｂ）、男女（３）、世帯の移動類型（４区分）・５年前の常住地Ａ、世帯の家族類型（４区分）、１５歳以上一般世帯人員（総数） 全国","02","人口・世帯","01","人口","平成12年国勢調査","人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","","５歳以上年齢（５歳階級Ｂ）、男女（３）、世帯の移動類型（４区分）・５年前の常住地Ａ、世帯の家族類型（４区分）、１５歳以上一般世帯人員（総数）","全国","","","",""
"0000033489","平成12年国勢調査 人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","-","200010","2007-10-07","0","該当なし","9937","2026-05-29","","00200521","国勢調査","00200","総務省","01602","５歳以上年齢（５歳階級Ｂ）、男女（３）、世帯の移動類型（４区分）・５年前の常住地Ａ、世帯の家族類型（４区分）、１５歳以上一般世帯人員（うち世帯主） 全国","02","人口・世帯","01","人口","平成12年国勢調査","人口移動集計その1（転出入状況，移動人口の労働力状態，産業別構成など）","","５歳以上年齢（５歳階級Ｂ）、男女（３）、世帯の移動類型（４区分）・５年前の常住地Ａ、世帯の家族類型（４区分）、１５歳以上一般世帯人員（うち世帯主）","全国","","","",""
