"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_EXPLANATION","TITLE_SPEC.TABLE_SUB_CATEGORY2"
"0003202451","木材流通統計調査 確報 平成23年木材流通構造調査報告書","年次","201101-201112","2012-10-17","0","該当なし","77","2017-10-16","","00500219","木材流通統計調査","00500","農林水産省","6-2","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表) 集成材工場　販売金額規模別・集成材出荷先別出荷量","04","農林水産業","03","林業","木材流通統計調査","確報","平成23年木材流通構造調査報告書","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表)","集成材工場　販売金額規模別・集成材出荷先別出荷量","","",""
"0003202391","木材流通統計調査 確報 平成23年木材流通構造調査報告書","年次","201101-201112","2012-10-17","0","該当なし","91","2017-10-16","","00500219","木材流通統計調査","00500","農林水産省","6-3","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表) 集成材工場　販売金額規模別・工場残材出荷先別出荷量","04","農林水産業","03","林業","木材流通統計調査","確報","平成23年木材流通構造調査報告書","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表)","集成材工場　販売金額規模別・工場残材出荷先別出荷量","","",""
"0003202392","木材流通統計調査 確報 平成23年木材流通構造調査報告書","年次","201101-201112","2012-10-17","0","該当なし","77","2017-10-16","","00500219","木材流通統計調査","00500","農林水産省","7-1","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表) 木材チップ工場　販売金額規模別・原料入荷先別入荷量 素材のうち、外材","04","農林水産業","03","林業","木材流通統計調査","確報","平成23年木材流通構造調査報告書","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表)","木材チップ工場　販売金額規模別・原料入荷先別入荷量","素材のうち、外材","",""
"0003202412","木材流通統計調査 確報 平成23年木材流通構造調査報告書","年次","201101-201112","2012-10-17","0","該当なし","98","2017-10-16","","00500219","木材流通統計調査","00500","農林水産省","7-1","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表) 木材チップ工場　販売金額規模別・原料入荷先別入荷量 合計","04","農林水産業","03","林業","木材流通統計調査","確報","平成23年木材流通構造調査報告書","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表)","木材チップ工場　販売金額規模別・原料入荷先別入荷量","合計","",""
"0003202413","木材流通統計調査 確報 平成23年木材流通構造調査報告書","年次","201101-201112","2012-10-17","0","該当なし","98","2017-10-16","","00500219","木材流通統計調査","00500","農林水産省","7-1","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表) 木材チップ工場　販売金額規模別・原料入荷先別入荷量 建築廃材","04","農林水産業","03","林業","木材流通統計調査","確報","平成23年木材流通構造調査報告書","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表)","木材チップ工場　販売金額規模別・原料入荷先別入荷量","建築廃材","",""
"0003202432","木材流通統計調査 確報 平成23年木材流通構造調査報告書","年次","201101-201112","2012-10-17","0","該当なし","98","2017-10-16","","00500219","木材流通統計調査","00500","農林水産省","7-1","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表) 木材チップ工場　販売金額規模別・原料入荷先別入荷量 素材","04","農林水産業","03","林業","木材流通統計調査","確報","平成23年木材流通構造調査報告書","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表)","木材チップ工場　販売金額規模別・原料入荷先別入荷量","素材","",""
"0003202433","木材流通統計調査 確報 平成23年木材流通構造調査報告書","年次","201101-201112","2012-10-17","0","該当なし","98","2017-10-16","","00500219","木材流通統計調査","00500","農林水産省","7-1","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表) 木材チップ工場　販売金額規模別・原料入荷先別入荷量 その他","04","農林水産業","03","林業","木材流通統計調査","確報","平成23年木材流通構造調査報告書","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表)","木材チップ工場　販売金額規模別・原料入荷先別入荷量","その他","",""
"0003202452","木材流通統計調査 確報 平成23年木材流通構造調査報告書","年次","201101-201112","2012-10-17","0","該当なし","91","2017-10-16","","00500219","木材流通統計調査","00500","農林水産省","7-1","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表) 木材チップ工場　販売金額規模別・原料入荷先別入荷量 素材のうち、国産材","04","農林水産業","03","林業","木材流通統計調査","確報","平成23年木材流通構造調査報告書","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表)","木材チップ工場　販売金額規模別・原料入荷先別入荷量","素材のうち、国産材","",""
"0003202453","木材流通統計調査 確報 平成23年木材流通構造調査報告書","年次","201101-201112","2012-10-17","0","該当なし","70","2017-10-16","","00500219","木材流通統計調査","00500","農林水産省","7-2","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表) 木材チップ工場　販売金額規模別・木材チップ出荷先別出荷量","04","農林水産業","03","林業","木材流通統計調査","確報","平成23年木材流通構造調査報告書","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表)","木材チップ工場　販売金額規模別・木材チップ出荷先別出荷量","","",""
"0003202393","木材流通統計調査 確報 平成23年木材流通構造調査報告書","年次","201101-201112","2012-10-17","0","該当なし","77","2017-10-16","","00500219","木材流通統計調査","00500","農林水産省","8-1","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表) 木材市売市場　販売金額規模別・素材入荷先別入荷量 合計","04","農林水産業","03","林業","木材流通統計調査","確報","平成23年木材流通構造調査報告書","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表)","木材市売市場　販売金額規模別・素材入荷先別入荷量","合計","",""
"0003202414","木材流通統計調査 確報 平成23年木材流通構造調査報告書","年次","201101-201112","2012-10-17","0","該当なし","77","2017-10-16","","00500219","木材流通統計調査","00500","農林水産省","8-1","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表) 木材市売市場　販売金額規模別・素材入荷先別入荷量 国産材","04","農林水産業","03","林業","木材流通統計調査","確報","平成23年木材流通構造調査報告書","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表)","木材市売市場　販売金額規模別・素材入荷先別入荷量","国産材","",""
"0003202434","木材流通統計調査 確報 平成23年木材流通構造調査報告書","年次","201101-201112","2012-10-17","0","該当なし","56","2017-10-16","","00500219","木材流通統計調査","00500","農林水産省","8-1","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表) 木材市売市場　販売金額規模別・素材入荷先別入荷量 外材","04","農林水産業","03","林業","木材流通統計調査","確報","平成23年木材流通構造調査報告書","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表)","木材市売市場　販売金額規模別・素材入荷先別入荷量","外材","",""
"0003202394","木材流通統計調査 確報 平成23年木材流通構造調査報告書","年次","201101-201112","2012-10-17","0","該当なし","70","2017-10-16","","00500219","木材流通統計調査","00500","農林水産省","8-2","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表) 木材市売市場　販売金額規模別・製材品出荷先別出荷量 国産材","04","農林水産業","03","林業","木材流通統計調査","確報","平成23年木材流通構造調査報告書","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表)","木材市売市場　販売金額規模別・製材品出荷先別出荷量","国産材","",""
"0003202415","木材流通統計調査 確報 平成23年木材流通構造調査報告書","年次","201101-201112","2012-10-17","0","該当なし","70","2017-10-16","","00500219","木材流通統計調査","00500","農林水産省","8-2","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表) 木材市売市場　販売金額規模別・製材品出荷先別出荷量 外材（国内生産）","04","農林水産業","03","林業","木材流通統計調査","確報","平成23年木材流通構造調査報告書","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表)","木材市売市場　販売金額規模別・製材品出荷先別出荷量","外材（国内生産）","",""
"0003202454","木材流通統計調査 確報 平成23年木材流通構造調査報告書","年次","201101-201112","2012-10-17","0","該当なし","70","2017-10-16","","00500219","木材流通統計調査","00500","農林水産省","8-2","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表) 木材市売市場　販売金額規模別・製材品出荷先別出荷量 合計","04","農林水産業","03","林業","木材流通統計調査","確報","平成23年木材流通構造調査報告書","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表)","木材市売市場　販売金額規模別・製材品出荷先別出荷量","合計","",""
"0003202435","木材流通統計調査 確報 平成23年木材流通構造調査報告書","年次","201101-201112","2012-10-17","0","該当なし","70","2017-10-16","","00500219","木材流通統計調査","00500","農林水産省","8-3","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表) 木材市売市場　販売金額規模別・普通合板出荷先別出荷量","04","農林水産業","03","林業","木材流通統計調査","確報","平成23年木材流通構造調査報告書","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表)","木材市売市場　販売金額規模別・普通合板出荷先別出荷量","","",""
"0003202455","木材流通統計調査 確報 平成23年木材流通構造調査報告書","年次","201101-201112","2012-10-17","0","該当なし","70","2017-10-16","","00500219","木材流通統計調査","00500","農林水産省","8-4","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表) 木材市売市場　販売金額規模別・特殊合板出荷先別出荷量","04","農林水産業","03","林業","木材流通統計調査","確報","平成23年木材流通構造調査報告書","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表)","木材市売市場　販売金額規模別・特殊合板出荷先別出荷量","","",""
"0003202395","木材流通統計調査 確報 平成23年木材流通構造調査報告書","年次","201101-201112","2012-10-17","0","該当なし","70","2017-10-16","","00500219","木材流通統計調査","00500","農林水産省","8-5","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表) 木材市売市場　販売金額規模別・集成材出荷先別出荷量","04","農林水産業","03","林業","木材流通統計調査","確報","平成23年木材流通構造調査報告書","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表)","木材市売市場　販売金額規模別・集成材出荷先別出荷量","","",""
"0003202416","木材流通統計調査 確報 平成23年木材流通構造調査報告書","年次","201101-201112","2012-10-17","0","該当なし","63","2017-10-16","","00500219","木材流通統計調査","00500","農林水産省","8-6","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表) 木材市売市場　販売金額規模別・木材チップ出荷先別出荷量","04","農林水産業","03","林業","木材流通統計調査","確報","平成23年木材流通構造調査報告書","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表)","木材市売市場　販売金額規模別・木材チップ出荷先別出荷量","","",""
"0003202396","木材流通統計調査 確報 平成23年木材流通構造調査報告書","年次","201101-201112","2012-10-17","0","該当なし","56","2017-10-16","","00500219","木材流通統計調査","00500","農林水産省","9-1","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表) 木材販売業者　販売金額規模別・素材入荷先別入荷量 外材","04","農林水産業","03","林業","木材流通統計調査","確報","平成23年木材流通構造調査報告書","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表)","木材販売業者　販売金額規模別・素材入荷先別入荷量","外材","",""
"0003202436","木材流通統計調査 確報 平成23年木材流通構造調査報告書","年次","201101-201112","2012-10-17","0","該当なし","77","2017-10-16","","00500219","木材流通統計調査","00500","農林水産省","9-1","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表) 木材販売業者　販売金額規模別・素材入荷先別入荷量 合計","04","農林水産業","03","林業","木材流通統計調査","確報","平成23年木材流通構造調査報告書","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表)","木材販売業者　販売金額規模別・素材入荷先別入荷量","合計","",""
"0003202456","木材流通統計調査 確報 平成23年木材流通構造調査報告書","年次","201101-201112","2012-10-17","0","該当なし","77","2017-10-16","","00500219","木材流通統計調査","00500","農林水産省","9-1","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表) 木材販売業者　販売金額規模別・素材入荷先別入荷量 国産材","04","農林水産業","03","林業","木材流通統計調査","確報","平成23年木材流通構造調査報告書","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表)","木材販売業者　販売金額規模別・素材入荷先別入荷量","国産材","",""
"0003202417","木材流通統計調査 確報 平成23年木材流通構造調査報告書","年次","201101-201112","2012-10-17","0","該当なし","70","2017-10-16","","00500219","木材流通統計調査","00500","農林水産省","9-2","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表) 木材販売業者　販売金額規模別・製材品出荷先別出荷量 合計","04","農林水産業","03","林業","木材流通統計調査","確報","平成23年木材流通構造調査報告書","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表)","木材販売業者　販売金額規模別・製材品出荷先別出荷量","合計","",""
"0003202437","木材流通統計調査 確報 平成23年木材流通構造調査報告書","年次","201101-201112","2012-10-17","0","該当なし","70","2017-10-16","","00500219","木材流通統計調査","00500","農林水産省","9-2","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表) 木材販売業者　販売金額規模別・製材品出荷先別出荷量 国産材","04","農林水産業","03","林業","木材流通統計調査","確報","平成23年木材流通構造調査報告書","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表)","木材販売業者　販売金額規模別・製材品出荷先別出荷量","国産材","",""
"0003202457","木材流通統計調査 確報 平成23年木材流通構造調査報告書","年次","201101-201112","2012-10-17","0","該当なし","70","2017-10-16","","00500219","木材流通統計調査","00500","農林水産省","9-2","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表) 木材販売業者　販売金額規模別・製材品出荷先別出荷量 外材（国内生産）","04","農林水産業","03","林業","木材流通統計調査","確報","平成23年木材流通構造調査報告書","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表)","木材販売業者　販売金額規模別・製材品出荷先別出荷量","外材（国内生産）","",""
"0003202397","木材流通統計調査 確報 平成23年木材流通構造調査報告書","年次","201101-201112","2012-10-17","0","該当なし","70","2017-10-16","","00500219","木材流通統計調査","00500","農林水産省","9-3","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表) 木材販売業者　販売金額規模別・普通合板出荷先別出荷量","04","農林水産業","03","林業","木材流通統計調査","確報","平成23年木材流通構造調査報告書","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表)","木材販売業者　販売金額規模別・普通合板出荷先別出荷量","","",""
"0003202418","木材流通統計調査 確報 平成23年木材流通構造調査報告書","年次","201101-201112","2012-10-17","0","該当なし","70","2017-10-16","","00500219","木材流通統計調査","00500","農林水産省","9-4","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表) 木材販売業者　販売金額規模別・特殊合板出荷先別出荷量","04","農林水産業","03","林業","木材流通統計調査","確報","平成23年木材流通構造調査報告書","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表)","木材販売業者　販売金額規模別・特殊合板出荷先別出荷量","","",""
"0003202438","木材流通統計調査 確報 平成23年木材流通構造調査報告書","年次","201101-201112","2012-10-17","0","該当なし","70","2017-10-16","","00500219","木材流通統計調査","00500","農林水産省","9-5","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表) 木材販売業者　販売金額規模別・集成材出荷先別出荷量","04","農林水産業","03","林業","木材流通統計調査","確報","平成23年木材流通構造調査報告書","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表)","木材販売業者　販売金額規模別・集成材出荷先別出荷量","","",""
"0003202458","木材流通統計調査 確報 平成23年木材流通構造調査報告書","年次","201101-201112","2012-10-17","0","該当なし","63","2017-10-16","","00500219","木材流通統計調査","00500","農林水産省","9-6","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表) 木材販売業者　販売金額規模別・木材チップ出荷先別出荷量","04","農林水産業","03","林業","木材流通統計調査","確報","平成23年木材流通構造調査報告書","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表)","木材販売業者　販売金額規模別・木材チップ出荷先別出荷量","","",""
"0003285780","木材流通統計調査 確報 木材流通構造調査報告書","年次","201601-201612","2019-02-22","0","該当なし","1440","2019-02-23","","00500219","木材流通統計調査","00500","農林水産省","1-1","総括表 素材の入荷先別入荷量","04","農林水産業","03","林業","木材流通統計調査","確報","木材流通構造調査報告書","総括表","素材の入荷先別入荷量","","注：対前回調査構成比差については、2011年調査との差である。また、前回調査（2011年）においては、木材市売<br>　　市場に木材センター分を含めていたため、構成比差は木材市売市場等にて表章した。<br>　　木材市売市場からの前回調査構成比は、木材センターを含めた前回調査構成比との差である。",""
"0003285791","木材流通統計調査 確報 木材流通構造調査報告書","年次","201601-201612","2019-02-22","0","該当なし","216","2019-02-23","","00500219","木材流通統計調査","00500","農林水産省","1-10","総括表 集成材の出荷先別出荷量","04","農林水産業","03","林業","木材流通統計調査","確報","木材流通構造調査報告書","総括表","集成材の出荷先別出荷量","","注：対前回調査構成比差については、2011年調査との差である。また、前回調査（2011年）においては、木材市売<br>　　市場に木材センター分を含めていたため、構成比差は木材市売市場等にて表章した。<br>　　木材市売市場からの前回調査構成比は、木材センターを含めた前回調査構成比との差である。",""
"0003285792","木材流通統計調査 確報 木材流通構造調査報告書","年次","201601-201612","2019-02-22","0","該当なし","24","2019-02-23","","00500219","木材流通統計調査","00500","農林水産省","1-11","総括表 ＣＬＴの出荷先別出荷量","04","農林水産業","03","林業","木材流通統計調査","確報","木材流通構造調査報告書","総括表","ＣＬＴの出荷先別出荷量","","注：2016年から調査を実施した。",""
"0003285793","木材流通統計調査 確報 木材流通構造調査報告書","年次","201601-201612","2019-02-22","0","該当なし","234","2019-02-23","","00500219","木材流通統計調査","00500","農林水産省","1-12","総括表 木材チップの販売先別販売量","04","農林水産業","03","林業","木材流通統計調査","確報","木材流通構造調査報告書","総括表","木材チップの販売先別販売量","","注：対前回調査構成比差については、2011年調査との差である。また、前回調査（2011年）においては、木材市売<br>　　市場に木材センター分を含めていたため、構成比差は木材市売市場等にて表章した。",""
"0003285794","木材流通統計調査 確報 木材流通構造調査報告書","年次","201601-201612","2019-02-22","0","該当なし","273","2019-02-23","","00500219","木材流通統計調査","00500","農林水産省","1-13","総括表 工場残材の出荷先別出荷量","04","農林水産業","03","林業","木材流通統計調査","確報","木材流通構造調査報告書","総括表","工場残材の出荷先別出荷量","","注：対前回調査構成比差については、2011年調査との差である。",""
"0003285781","木材流通統計調査 確報 木材流通構造調査報告書","年次","201601-201612","2019-02-22","0","該当なし","297","2019-02-23","","00500219","木材流通統計調査","00500","農林水産省","1-2","総括表 材料の入荷先別入荷量　プレカット工場","04","農林水産業","03","林業","木材流通統計調査","確報","木材流通構造調査報告書","総括表","材料の入荷先別入荷量　プレカット工場","","注：対前回調査構成比差については、2011年調査との差である。",""
"0003285782","木材流通統計調査 確報 木材流通構造調査報告書","年次","201601-201612","2019-02-22","0","該当なし","165","2019-02-23","","00500219","木材流通統計調査","00500","農林水産省","1-2","総括表 材料の入荷先別入荷量　集成材工場","04","農林水産業","03","林業","木材流通統計調査","確報","木材流通構造調査報告書","総括表","材料の入荷先別入荷量　集成材工場","","注：対前回調査構成比差については、2011年調査との差である。",""
"0003285783","木材流通統計調査 確報 木材流通構造調査報告書","年次","201601-201612","2019-02-22","0","該当なし","110","2019-02-23","","00500219","木材流通統計調査","00500","農林水産省","1-2","総括表 材料の入荷先別入荷量　ＣＬＴ工場","04","農林水産業","03","林業","木材流通統計調査","確報","木材流通構造調査報告書","総括表","材料の入荷先別入荷量　ＣＬＴ工場","","注：2016年から調査を実施した。",""
"0003285784","木材流通統計調査 確報 木材流通構造調査報告書","年次","201601-201612","2019-02-22","0","該当なし","270","2019-02-23","","00500219","木材流通統計調査","00500","農林水産省","1-3","総括表 原料の入荷先別入荷量　木材チップ工場","04","農林水産業","03","林業","木材流通統計調査","確報","木材流通構造調査報告書","総括表","原料の入荷先別入荷量　木材チップ工場","","注：対前回調査構成比差については、2011年調査との差である。",""
"0003285785","木材流通統計調査 確報 木材流通構造調査報告書","年次","201601-201612","2019-02-22","0","該当なし","594","2019-02-23","","00500219","木材流通統計調査","00500","農林水産省","1-4","総括表 製材品の出荷先別出荷量","04","農林水産業","03","林業","木材流通統計調査","確報","木材流通構造調査報告書","総括表","製材品の出荷先別出荷量","","注：対前回調査構成比差については、2011年調査との差である。また、前回調査（2011年）においては、木材市売<br>　　市場に木材センター分を含めていたため、構成比差は木材市売市場等にて表章した。<br>　　木材市売市場からの前回調査構成比は、木材センターを含めた前回調査構成比との差である。",""
"0003285786","木材流通統計調査 確報 木材流通構造調査報告書","年次","201601-201612","2019-02-22","0","該当なし","198","2019-02-23","","00500219","木材流通統計調査","00500","農林水産省","1-5","総括表 合板計の出荷先別出荷量","04","農林水産業","03","林業","木材流通統計調査","確報","木材流通構造調査報告書","総括表","合板計の出荷先別出荷量","","注：対前回調査構成比差については、2011年調査との差である。また、前回調査（2011年）においては、木材市売<br>　　市場に木材センター分を含めていたため、構成比差は木材市売市場等にて表章した。<br>　　木材市売市場からの前回調査構成比は、木材センターを含めた前回調査構成比との差である。",""
"0003285787","木材流通統計調査 確報 木材流通構造調査報告書","年次","201601-201612","2019-02-22","0","該当なし","198","2019-02-23","","00500219","木材流通統計調査","00500","農林水産省","1-6","総括表 普通合板の出荷先別出荷量","04","農林水産業","03","林業","木材流通統計調査","確報","木材流通構造調査報告書","総括表","普通合板の出荷先別出荷量","","注：対前回調査構成比差については、2011年調査との差である。また、前回調査（2011年）においては、木材市売<br>　　市場に木材センター分を含めていたため、構成比差は木材市売市場等にて表章した。<br>　　木材市売市場からの前回調査構成比は、木材センターを含めた前回調査構成比との差である。",""
"0003285788","木材流通統計調査 確報 木材流通構造調査報告書","年次","201601-201612","2019-02-22","0","該当なし","198","2019-02-23","","00500219","木材流通統計調査","00500","農林水産省","1-7","総括表 特殊合板の出荷先別出荷量","04","農林水産業","03","林業","木材流通統計調査","確報","木材流通構造調査報告書","総括表","特殊合板の出荷先別出荷量","","注：対前回調査構成比差については、2011年調査との差である。また、前回調査（2011年）においては、木材市売<br>　　市場に木材センター分を含めていたため、構成比差は木材市売市場等にて表章した。<br>　　木材市売市場からの前回調査構成比は、木材センターを含めた前回調査構成比との差である。",""
"0003285789","木材流通統計調査 確報 木材流通構造調査報告書","年次","201601-201612","2019-02-22","0","該当なし","33","2019-02-23","","00500219","木材流通統計調査","00500","農林水産省","1-8","総括表 ＬＶＬの出荷先別出荷量","04","農林水産業","03","林業","木材流通統計調査","確報","木材流通構造調査報告書","総括表","ＬＶＬの出荷先別出荷量","","注：対前回調査構成比差については、2011年調査との差である。",""
"0003285790","木材流通統計調査 確報 木材流通構造調査報告書","年次","201601-201612","2019-02-22","0","該当なし","21","2019-02-23","","00500219","木材流通統計調査","00500","農林水産省","1-9","総括表 プレカット加工部材の受注先別出荷棟数","04","農林水産業","03","林業","木材流通統計調査","確報","木材流通構造調査報告書","総括表","プレカット加工部材の受注先別出荷棟数","","注：対前回調査構成比差については、2011年調査との差である。",""
"0003285819","木材流通統計調査 確報 木材流通構造調査報告書","年次","201601-201612","2019-02-22","0","該当なし","336","2019-02-23","","00500219","木材流通統計調査","00500","農林水産省","10","販売金額規模別事業所数 販売金額規模別事業所数","04","農林水産業","03","林業","木材流通統計調査","確報","木材流通構造調査報告書","販売金額規模別事業所数","販売金額規模別事業所数","","",""
"0003285820","木材流通統計調査 確報 木材流通構造調査報告書","年次","201601-201612","2019-02-22","0","該当なし","76","2019-02-23","","00500219","木材流通統計調査","00500","農林水産省","11-1","木材工場の機械所有状況 製材工場","04","農林水産業","03","林業","木材流通統計調査","確報","木材流通構造調査報告書","木材工場の機械所有状況","製材工場","","注：帯のこ盤の内訳については、のこ車の直径区分別である。",""
"0003285821","木材流通統計調査 確報 木材流通構造調査報告書","年次","201601-201612","2019-02-22","0","該当なし","80","2019-02-23","","00500219","木材流通統計調査","00500","農林水産省","11-2","木材工場の機械所有状況 合単板工場","04","農林水産業","03","林業","木材流通統計調査","確報","木材流通構造調査報告書","木材工場の機械所有状況","合単板工場","","",""
"0003285822","木材流通統計調査 確報 木材流通構造調査報告書","年次","201601-201612","2019-02-22","0","該当なし","52","2019-02-23","","00500219","木材流通統計調査","00500","農林水産省","11-3","木材工場の機械所有状況 ＬＶＬ工場","04","農林水産業","03","林業","木材流通統計調査","確報","木材流通構造調査報告書","木材工場の機械所有状況","ＬＶＬ工場","","",""
"0003285823","木材流通統計調査 確報 木材流通構造調査報告書","年次","201601-201612","2019-02-22","0","該当なし","36","2019-02-23","","00500219","木材流通統計調査","00500","農林水産省","11-4","木材工場の機械所有状況 木材チップ工場","04","農林水産業","03","林業","木材流通統計調査","確報","木材流通構造調査報告書","木材工場の機械所有状況","木材チップ工場","","注：チッパーの内訳については、出力区分別である。",""
"0003285824","木材流通統計調査 確報 木材流通構造調査報告書","年次","201601-201612","2019-02-22","0","該当なし","54","2019-02-23","","00500219","木材流通統計調査","00500","農林水産省","12-1","関連統計 製材・合板・木材チップ用素材需要量の推移","04","農林水産業","03","林業","木材流通統計調査","確報","木材流通構造調査報告書","関連統計","製材・合板・木材チップ用素材需要量の推移","","資料：農林水産省大臣官房統計部『木材需給報告書』",""
"0003285825","木材流通統計調査 確報 木材流通構造調査報告書","年次","201601-201612","2019-02-22","0","該当なし","6","2019-02-23","","00500219","木材流通統計調査","00500","農林水産省","12-2","関連統計 製材品出荷量の推移","04","農林水産業","03","林業","木材流通統計調査","確報","木材流通構造調査報告書","関連統計","製材品出荷量の推移","","資料：農林水産省大臣官房統計部『木材需給報告書』",""
"0003285826","木材流通統計調査 確報 木材流通構造調査報告書","年次","201601-201612","2019-02-22","0","該当なし","12","2019-02-23","","00500219","木材流通統計調査","00500","農林水産省","12-3","関連統計 普通合板及び特殊合板生産量の推移","04","農林水産業","03","林業","木材流通統計調査","確報","木材流通構造調査報告書","関連統計","普通合板及び特殊合板生産量の推移","","資料：農林水産省大臣官房統計部『木材需給報告書』",""
"0003285827","木材流通統計調査 確報 木材流通構造調査報告書","年次","201601-201612","2019-02-22","0","該当なし","6","2019-02-23","","00500219","木材流通統計調査","00500","農林水産省","12-4","関連統計 集成材生産量の推移","04","農林水産業","03","林業","木材流通統計調査","確報","木材流通構造調査報告書","関連統計","集成材生産量の推移","","資料：日本集成材工業協同組合調べ",""
"0003285828","木材流通統計調査 確報 木材流通構造調査報告書","年次","201601-201612","2019-02-22","0","該当なし","18","2019-02-23","","00500219","木材流通統計調査","00500","農林水産省","12-5","関連統計 新設住宅着工戸数の推移","04","農林水産業","03","林業","木材流通統計調査","確報","木材流通構造調査報告書","関連統計","新設住宅着工戸数の推移","","資料：国土交通省『建築着工統計』",""
"0003285795","木材流通統計調査 確報 木材流通構造調査報告書","年次","201601-201612","2019-02-22","0","該当なし","231","2019-02-23","","00500219","木材流通統計調査","00500","農林水産省","2-1","製材工場 販売金額規模別・素材入荷先別入荷量","04","農林水産業","03","林業","木材流通統計調査","確報","木材流通構造調査報告書","製材工場","販売金額規模別・素材入荷先別入荷量","","",""
"0003285796","木材流通統計調査 確報 木材流通構造調査報告書","年次","201601-201612","2019-02-22","0","該当なし","231","2019-02-23","","00500219","木材流通統計調査","00500","農林水産省","2-2","製材工場 販売金額規模別・製材品出荷先別出荷量","04","農林水産業","03","林業","木材流通統計調査","確報","木材流通構造調査報告書","製材工場","販売金額規模別・製材品出荷先別出荷量","","",""
"0003285797","木材流通統計調査 確報 木材流通構造調査報告書","年次","201601-201612","2019-02-22","0","該当なし","91","2019-02-23","","00500219","木材流通統計調査","00500","農林水産省","2-3","製材工場 販売金額規模別・工場残材の出荷先別出荷量","04","農林水産業","03","林業","木材流通統計調査","確報","木材流通構造調査報告書","製材工場","販売金額規模別・工場残材の出荷先別出荷量","","",""
