"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_NAME","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY4","TITLE_SPEC.TABLE_SUB_CATEGORY1"
"0000090252","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","70848","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0030302","曜日（３），男女の別（性別）（３），ふだんの就業状態（３Ａ），卒業学校の種類（４），年齢階級（１６），１５歳以上人口・行動の種類（２０）別行動者数・行動者率，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（３），男女の別（性別）（３），ふだんの就業状態（３Ａ），卒業学校の種類（４），年齢階級（１６），１５歳以上人口・行動の種類（２０）別行動者数・行動者率，全国","","","",""
"0000090253","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","1440","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0040101","曜日（４），男女の別（性別）（３），介護・看護の有無（５），１５歳以上人口・行動の種類（２３）別総平均時間，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），男女の別（性別）（３），介護・看護の有無（５），１５歳以上人口・行動の種類（２３）別総平均時間，全国","","","",""
"0000090254","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","1728","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0040102","曜日（４），男女の別（性別）（３），介護・看護をしている人の年齢階級（６），１５歳以上人口・行動の種類（２３）別総平均時間，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），男女の別（性別）（３），介護・看護をしている人の年齢階級（６），１５歳以上人口・行動の種類（２３）別総平均時間，全国","","","",""
"0000090255","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","12096","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0040103","曜日（４），男女の別（性別）（３），ふだんの就業状態（２Ｂ），介護・看護の場所等（２１），１５歳以上人口・行動の種類（２３）別総平均時間，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），男女の別（性別）（３），ふだんの就業状態（２Ｂ），介護・看護の場所等（２１），１５歳以上人口・行動の種類（２３）別総平均時間，全国","","","",""
"0000090256","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","1380","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0040201","曜日（４），男女の別（性別）（３），介護・看護の有無（５），行動の種類（２３），行動者平均時間，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），男女の別（性別）（３），介護・看護の有無（５），行動の種類（２３），行動者平均時間，全国","","","",""
"0000090257","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","1656","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0040202","曜日（４），男女の別（性別）（３），介護・看護をしている人の年齢階級（６），行動の種類（２３），行動者平均時間，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），男女の別（性別）（３），介護・看護をしている人の年齢階級（６），行動の種類（２３），行動者平均時間，全国","","","",""
"0000090258","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","11592","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0040203","曜日（４），男女の別（性別）（３），ふだんの就業状態（２Ｂ），介護・看護の場所等（２１），行動の種類（２３），行動者平均時間，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），男女の別（性別）（３），ふだんの就業状態（２Ｂ），介護・看護の場所等（２１），行動の種類（２３），行動者平均時間，全国","","","",""
"0000090259","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","6048","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0050101","曜日（４），男女の別（性別）（３），従業上の地位・従業者規模（２１），１５歳以上人口・行動の種類（２３）別総平均時間－有業者，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），男女の別（性別）（３），従業上の地位・従業者規模（２１），１５歳以上人口・行動の種類（２３）別総平均時間－有業者，全国","","","",""
"0000090260","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","5760","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0050102","曜日（４），男女の別（性別）（３），社会経済分類（２０），１５歳以上人口・行動の種類（２３）別総平均時間－有業者，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），男女の別（性別）（３），社会経済分類（２０），１５歳以上人口・行動の種類（２３）別総平均時間－有業者，全国","","","",""
"0000090261","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","11232","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0050103","曜日（４），男女の別（性別）（３），週間就業時間・週休制度（３９），１５歳以上人口・行動の種類（２３）別総平均時間－有業者，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），男女の別（性別）（３），週間就業時間・週休制度（３９），１５歳以上人口・行動の種類（２３）別総平均時間－有業者，全国","","","",""
"0000090262","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","5796","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0050201","曜日（４），男女の別（性別）（３），従業上の地位・従業者規模（２１），行動の種類（２３），行動者平均時間－有業者，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），男女の別（性別）（３），従業上の地位・従業者規模（２１），行動の種類（２３），行動者平均時間－有業者，全国","","","",""
"0000090263","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","5520","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0050202","曜日（４），男女の別（性別）（３），社会経済分類（２０），行動の種類（２３），行動者平均時間－有業者，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），男女の別（性別）（３），社会経済分類（２０），行動の種類（２３），行動者平均時間－有業者，全国","","","",""
"0000090264","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","10764","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0050203","曜日（４），男女の別（性別）（３），週間就業時間・週休制度（３９），行動の種類（２３），行動者平均時間－有業者，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），男女の別（性別）（３），週間就業時間・週休制度（３９），行動の種類（２３），行動者平均時間－有業者，全国","","","",""
"0000090265","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","18432","2022-08-17","","00200533","社会生活基本調査","00200","総務省","006","曜日（４），男女の別（性別）（２），年齢階級（６Ａ），従業上の地位・従業者規模（１６Ｂ），１５歳以上人口・行動の種類（２３）別総平均時間－有業者（有配偶の単身者），全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），男女の別（性別）（２），年齢階級（６Ａ），従業上の地位・従業者規模（１６Ｂ），１５歳以上人口・行動の種類（２３）別総平均時間－有業者（有配偶の単身者），全国","","","",""
"0000090266","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","36288","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0070101","曜日（４），夫・妻（２），ふだんの就業状態（３Ａ），世帯の家族類型（７），年齢階級（９Ａ），１５歳以上人口・行動の種類（２３）別総平均時間，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），夫・妻（２），ふだんの就業状態（３Ａ），世帯の家族類型（７），年齢階級（９Ａ），１５歳以上人口・行動の種類（２３）別総平均時間，全国","","","",""
"0000090267","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","2880","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0070102","曜日（４），夫・妻（２），ふだんの就業状態（３Ａ），年齢階級（５Ｂ），１５歳以上人口・行動の種類（２３）別総平均時間，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），夫・妻（２），ふだんの就業状態（３Ａ），年齢階級（５Ｂ），１５歳以上人口・行動の種類（２３）別総平均時間，全国","","","",""
"0000090268","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","34776","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0070201","曜日（４），夫・妻（２），ふだんの就業状態（３Ａ），世帯の家族類型（７），年齢階級（９Ａ），行動の種類（２３），行動者平均時間，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），夫・妻（２），ふだんの就業状態（３Ａ），世帯の家族類型（７），年齢階級（９Ａ），行動の種類（２３），行動者平均時間，全国","","","",""
"0000090269","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","2760","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0070202","曜日（４），夫・妻（２），ふだんの就業状態（３Ａ），年齢階級（５Ｂ），行動の種類（２３），行動者平均時間，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），夫・妻（２），ふだんの就業状態（３Ａ），年齢階級（５Ｂ），行動の種類（２３），行動者平均時間，全国","","","",""
"0000090270","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","10752","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0080001","曜日（４），夫・妻（２），世帯の家族類型（７），共働きか否か（８），１５歳以上人口・行動の種類（２３）別総平均時間，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），夫・妻（２），世帯の家族類型（７），共働きか否か（８），１５歳以上人口・行動の種類（２３）別総平均時間，全国","","","",""
"0000090271","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","960","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0080002","曜日（４），夫・妻（２），共働きか否か（５），１５歳以上人口・行動の種類（２３）別総平均時間－高齢者夫婦世帯，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），夫・妻（２），共働きか否か（５），１５歳以上人口・行動の種類（２３）別総平均時間－高齢者夫婦世帯，全国","","","",""
"0000090272","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","2880","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0090101","曜日（４），夫・妻（２），ふだんの就業状態（３Ａ），世帯の家族類型（５Ａ），１５歳以上人口・行動の種類（２３）別総平均時間，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），夫・妻（２），ふだんの就業状態（３Ａ），世帯の家族類型（５Ａ），１５歳以上人口・行動の種類（２３）別総平均時間，全国","","","",""
"0000090273","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","15552","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0090102","曜日（４），夫・妻（２），ふだんの就業状態（３Ａ），世帯の家族類型（３Ａ），６５歳以上の親の有無・就業状態（９），１５歳以上人口・行動の種類（２３）別総平均時間，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），夫・妻（２），ふだんの就業状態（３Ａ），世帯の家族類型（３Ａ），６５歳以上の親の有無・就業状態（９），１５歳以上人口・行動の種類（２３）別総平均時間，全国","","","",""
"0000090274","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","5760","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0090103","曜日（４），夫・妻（２），ふだんの就業状態（３Ａ），世帯の家族類型（２Ａ），６５歳以上の親の有無・就業状態（５），１５歳以上人口・行動の種類（２３）別総平均時間，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），夫・妻（２），ふだんの就業状態（３Ａ），世帯の家族類型（２Ａ），６５歳以上の親の有無・就業状態（５），１５歳以上人口・行動の種類（２３）別総平均時間，全国","","","",""
"0000090275","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","2760","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0090201","曜日（４），夫・妻（２），ふだんの就業状態（３Ａ），世帯の家族類型（５Ａ），行動の種類（２３），行動者平均時間，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），夫・妻（２），ふだんの就業状態（３Ａ），世帯の家族類型（５Ａ），行動の種類（２３），行動者平均時間，全国","","","",""
"0000090276","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","14904","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0090202","曜日（４），夫・妻（２），ふだんの就業状態（３Ａ），世帯の家族類型（３Ａ），６５歳以上の親の有無・就業状態（９），行動の種類（２３），行動者平均時間，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），夫・妻（２），ふだんの就業状態（３Ａ），世帯の家族類型（３Ａ），６５歳以上の親の有無・就業状態（９），行動の種類（２３），行動者平均時間，全国","","","",""
"0000090277","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","5520","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0090203","曜日（４），夫・妻（２），ふだんの就業状態（３Ａ），世帯の家族類型（２Ａ），６５歳以上の親の有無・就業状態（５），行動の種類（２３），行動者平均時間，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），夫・妻（２），ふだんの就業状態（３Ａ），世帯の家族類型（２Ａ），６５歳以上の親の有無・就業状態（５），行動の種類（２３），行動者平均時間，全国","","","",""
"0000090278","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","59904","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0100001","曜日（４），夫・妻（２），ふだんの就業状態（３Ａ），世帯の家族類型（８），世帯の年間収入（１３），１５歳以上人口・行動の種類（２３）別総平均時間，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），夫・妻（２），ふだんの就業状態（３Ａ），世帯の家族類型（８），世帯の年間収入（１３），１５歳以上人口・行動の種類（２３）別総平均時間，全国","","","",""
"0000090279","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","46080","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0100002","曜日（４），夫・妻（２），ふだんの就業状態（３Ａ），世帯の家族類型（８），住居の種類（１０），１５歳以上人口・行動の種類（２３）別総平均時間，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），夫・妻（２），ふだんの就業状態（３Ａ），世帯の家族類型（８），住居の種類（１０），１５歳以上人口・行動の種類（２３）別総平均時間，全国","","","",""
"0000090280","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","41472","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0100003","曜日（４），夫・妻（２），ふだんの就業状態（３Ａ），世帯の家族類型（８），居住室数（９），１５歳以上人口・行動の種類（２３）別総平均時間，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），夫・妻（２），ふだんの就業状態（３Ａ），世帯の家族類型（８），居住室数（９），１５歳以上人口・行動の種類（２３）別総平均時間，全国","","","",""
"0000090281","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","13824","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0100004","曜日（４），夫・妻（２），ふだんの就業状態（３Ａ），世帯の家族類型（８），自家用車の有無（３），１５歳以上人口・行動の種類（２３）別総平均時間，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），夫・妻（２），ふだんの就業状態（３Ａ），世帯の家族類型（８），自家用車の有無（３），１５歳以上人口・行動の種類（２３）別総平均時間，全国","","","",""
"0000090282","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","1920","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0110001","曜日（４），夫・妻（２），世帯の家族類型（１０），１５歳以上人口・行動の種類（２３）別総平均時間，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），夫・妻（２），世帯の家族類型（１０），１５歳以上人口・行動の種類（２３）別総平均時間，全国","","","",""
"0000090283","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","6912","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0110002","曜日（４），夫・妻（２），世帯の家族類型（６Ｃ），世帯の年間収入（６），１５歳以上人口・行動の種類（２３）別総平均時間，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），夫・妻（２），世帯の家族類型（６Ｃ），世帯の年間収入（６），１５歳以上人口・行動の種類（２３）別総平均時間，全国","","","",""
"0000090284","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","32256","2022-08-17","","00200533","社会生活基本調査","00200","総務省","012","曜日（４），ふだんの就業状態（４），世帯の家族類型（４），６歳未満の子供の有無・通園の状況（２１），１５歳以上人口・行動の種類（２３）別総平均時間－妻，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），ふだんの就業状態（４），世帯の家族類型（４），６歳未満の子供の有無・通園の状況（２１），１５歳以上人口・行動の種類（２３）別総平均時間－妻，全国","","","",""
"0000090285","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","20160","2022-08-17","","00200533","社会生活基本調査","00200","総務省","01301","曜日（４），ふだんの就業状態（３Ａ），男親・女親（２），世帯の家族類型（５Ａ），年齢階級（７Ａ），１５歳以上人口・行動の種類（２３）別総平均時間，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），ふだんの就業状態（３Ａ），男親・女親（２），世帯の家族類型（５Ａ），年齢階級（７Ａ），１５歳以上人口・行動の種類（２３）別総平均時間，全国","","","",""
"0000090286","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","19320","2022-08-17","","00200533","社会生活基本調査","00200","総務省","01302","曜日（４），ふだんの就業状態（３Ａ），男親・女親（２），世帯の家族類型（５Ａ），年齢階級（７Ａ），行動の種類（２３），行動者平均時間，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），ふだんの就業状態（３Ａ），男親・女親（２），世帯の家族類型（５Ａ），年齢階級（７Ａ），行動の種類（２３），行動者平均時間，全国","","","",""
"0000090287","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","5760","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0140001","曜日（４），男親・女親（２），世帯の家族類型（５Ａ），世帯の年間収入（６），１５歳以上人口・行動の種類（２３）別総平均時間，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），男親・女親（２），世帯の家族類型（５Ａ），世帯の年間収入（６），１５歳以上人口・行動の種類（２３）別総平均時間，全国","","","",""
"0000090288","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","9600","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0140002","曜日（４），男親・女親（２），世帯の家族類型（５Ａ），住居の種類（１０），１５歳以上人口・行動の種類（２３）別総平均時間，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），男親・女親（２），世帯の家族類型（５Ａ），住居の種類（１０），１５歳以上人口・行動の種類（２３）別総平均時間，全国","","","",""
"0000090289","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","2880","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0140003","曜日（４），男親・女親（２），世帯の家族類型（５Ａ），自家用車の有無（３），１５歳以上人口・行動の種類（２３）別総平均時間，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），男親・女親（２），世帯の家族類型（５Ａ），自家用車の有無（３），１５歳以上人口・行動の種類（２３）別総平均時間，全国","","","",""
"0000090290","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","16128","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0150101","曜日（４），１５歳以上の子供の男女（２），ふだんの就業状態（３Ａ），世帯の家族類型（４），教育（７），１５歳以上人口・行動の種類（２３）別総平均時間，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），１５歳以上の子供の男女（２），ふだんの就業状態（３Ａ），世帯の家族類型（４），教育（７），１５歳以上人口・行動の種類（２３）別総平均時間，全国","","","",""
"0000090291","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","27648","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0150102","曜日（４），１５歳以上の子供の男女（２），ふだんの就業状態（３Ａ），世帯の家族類型（４），教育（２），年齢階級（６Ｂ），１５歳以上人口・行動の種類（２３）別総平均時間，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），１５歳以上の子供の男女（２），ふだんの就業状態（３Ａ），世帯の家族類型（４），教育（２），年齢階級（６Ｂ），１５歳以上人口・行動の種類（２３）別総平均時間，全国","","","",""
"0000090292","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","8064","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0150103","曜日（４），１５歳以上の子供の男女（２），ふだんの就業状態（３Ａ），世帯の家族類型（２Ｂ），教育（７），１５歳以上人口・行動の種類（２３）別総平均時間，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），１５歳以上の子供の男女（２），ふだんの就業状態（３Ａ），世帯の家族類型（２Ｂ），教育（７），１５歳以上人口・行動の種類（２３）別総平均時間，全国","","","",""
"0000090293","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","15456","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0150201","曜日（４），１５歳以上の子供の男女（２），ふだんの就業状態（３Ａ），世帯の家族類型（４），教育（７），行動の種類（２３），行動者平均時間，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），１５歳以上の子供の男女（２），ふだんの就業状態（３Ａ），世帯の家族類型（４），教育（７），行動の種類（２３），行動者平均時間，全国","","","",""
"0000090294","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","26496","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0150202","曜日（４），１５歳以上の子供の男女（２），ふだんの就業状態（３Ａ），世帯の家族類型（４），教育（２），年齢階級（６Ｂ），行動の種類（２３），行動者平均時間，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），１５歳以上の子供の男女（２），ふだんの就業状態（３Ａ），世帯の家族類型（４），教育（２），年齢階級（６Ｂ），行動の種類（２３），行動者平均時間，全国","","","",""
"0000090295","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","7728","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0150203","曜日（４），１５歳以上の子供の男女（２），ふだんの就業状態（３Ａ），世帯の家族類型（２Ｂ），教育（７），行動の種類（２３），行動者平均時間，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），１５歳以上の子供の男女（２），ふだんの就業状態（３Ａ），世帯の家族類型（２Ｂ），教育（７），行動の種類（２３），行動者平均時間，全国","","","",""
"0000090296","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","4608","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0160001","曜日（４），１５歳以上の子供の男女（２），世帯の家族類型（４），世帯の年間収入（６），１５歳以上人口・行動の種類（２３）別総平均時間，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），１５歳以上の子供の男女（２），世帯の家族類型（４），世帯の年間収入（６），１５歳以上人口・行動の種類（２３）別総平均時間，全国","","","",""
"0000090297","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","7680","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0160002","曜日（４），１５歳以上の子供の男女（２），世帯の家族類型（４），住居の種類（１０），１５歳以上人口・行動の種類（２３）別総平均時間，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），１５歳以上の子供の男女（２），世帯の家族類型（４），住居の種類（１０），１５歳以上人口・行動の種類（２３）別総平均時間，全国","","","",""
"0000090298","平成3年社会生活基本調査 生活時間に関する結果","-","199110","2007-10-05","0","該当なし","2304","2022-08-17","","00200533","社会生活基本調査","00200","総務省","0160003","曜日（４），１５歳以上の子供の男女（２），世帯の家族類型（４），自家用車の有無（３），１５歳以上人口・行動の種類（２３）別総平均時間，全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成3年社会生活基本調査","生活時間に関する結果","曜日（４），１５歳以上の子供の男女（２），世帯の家族類型（４），自家用車の有無（３），１５歳以上人口・行動の種類（２３）別総平均時間，全国","","","",""
