"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2"
"0000100121","平成9年全国物価統計調査 消費者物価地域差指数編","-","199711","2007-09-04","0","該当なし","80734","2007-09-07","","00200572","全国物価統計調査","00200","総務省","003","中分類（７４）、消費者物価地域差指数（全国平均＝１００）、都道府県（４７）・人口１０万以上市（２２１）・県内人口階級（１７９）・県内ブロック（１９２）・ブロック内人口階級（４５２","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","消費者物価地域差指数編","","中分類（７４）、消費者物価地域差指数（全国平均＝１００）、都道府県（４７）・人口１０万以上市（２２１）・県内人口階級（１７９）・県内ブロック（１９２）・ブロック内人口階級（４５２",""
"0000100122","平成9年全国物価統計調査 消費者物価地域差指数編","-","199711","2007-09-04","0","該当なし","32730","2007-09-07","","00200572","全国物価統計調査","00200","総務省","004","商品・サービス分類（３０）、消費者物価地域差指数（全国平均＝１００）、都道府県（４７）・人口１０万以上市（２２１）・県内人口階級（１７９）・県内ブロック（１９２）・ブロック内人口階級（４５２","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","消費者物価地域差指数編","","商品・サービス分類（３０）、消費者物価地域差指数（全国平均＝１００）、都道府県（４７）・人口１０万以上市（２２１）・県内人口階級（１７９）・県内ブロック（１９２）・ブロック内人口階級（４５２",""
"0000100123","平成9年全国物価統計調査 消費者物価地域差指数編","-","199711","2007-09-04","0","該当なし","21574","2007-09-07","","00200572","全国物価統計調査","00200","総務省","005","１０大費目（１４）、消費者物価地域差指数（都道府県平均＝１００）、都道府県（４７）・調査市町村（６７１）・県内人口階級（１７９）・県内ブロック（１９２）・ブロック内人口階級（４５２）","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","消費者物価地域差指数編","","１０大費目（１４）、消費者物価地域差指数（都道府県平均＝１００）、都道府県（４７）・調査市町村（６７１）・県内人口階級（１７９）・県内ブロック（１９２）・ブロック内人口階級（４５２）",""
"0000100124","平成9年全国物価統計調査 消費者物価地域差指数編","-","199711","2007-09-04","0","該当なし","166944","2007-09-07","","00200572","全国物価統計調査","00200","総務省","006","都道府県平均＝１００、中分類（７４）、消費者物価地域差指数、全国・都道府県（４７）","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","消費者物価地域差指数編","","都道府県平均＝１００、中分類（７４）、消費者物価地域差指数、全国・都道府県（４７）",""
"0000100125","平成9年全国物価統計調査 消費者物価地域差指数編","-","199711","2007-09-04","0","該当なし","697872","2007-09-07","","00200572","全国物価統計調査","00200","総務省","007","指数銘柄（４０２）、平均価格、全国・都市階級・地方・大都市圏・都道府県・調査市町村・県内人口階級・県内ブロック・ブロック内人口階級","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","消費者物価地域差指数編","","指数銘柄（４０２）、平均価格、全国・都市階級・地方・大都市圏・都道府県・調査市町村・県内人口階級・県内ブロック・ブロック内人口階級",""
"0000100126","平成9年全国物価統計調査 消費者物価地域差指数編","-","199711","2007-09-04","0","該当なし","697872","2007-09-07","","00200572","全国物価統計調査","00200","総務省","008","指数銘柄（４０２）、ウエイト、全国・都市階級・地方・大都市圏・都道府県・調査市町村・県内人口階級・県内ブロック・ブロック内人口階級","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","消費者物価地域差指数編","","指数銘柄（４０２）、ウエイト、全国・都市階級・地方・大都市圏・都道府県・調査市町村・県内人口階級・県内ブロック・ブロック内人口階級",""
"0000100127","平成9年全国物価統計調査 消費者物価地域差指数編","-","199711","2007-09-04","0","該当なし","810480","2007-09-07","","00200572","全国物価統計調査","00200","総務省","009","品目・銘柄（３０７）、業態Ｂ（１４）・従業者（１０）、立地環境Ａ（１０）、平均価格、全国・都市階級（１０）","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","消費者物価地域差指数編","","品目・銘柄（３０７）、業態Ｂ（１４）・従業者（１０）、立地環境Ａ（１０）、平均価格、全国・都市階級（１０）",""
"0000100128","平成9年全国物価統計調査 消費者物価地域差指数編","-","199711","2007-09-04","0","該当なし","586984","2007-09-07","","00200572","全国物価統計調査","00200","総務省","010","品目・銘柄（３０７）、業態Ａ（８）、平均価格、都道府県（４７）・県内ブロック（１９２）","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","消費者物価地域差指数編","","品目・銘柄（３０７）、業態Ａ（８）、平均価格、都道府県（４７）・県内ブロック（１９２）",""
"0000100129","平成9年全国物価統計調査 消費者物価地域差指数編","-","199711","2007-09-04","0","該当なし","733730","2007-09-07","","00200572","全国物価統計調査","00200","総務省","011","品目・銘柄（３０７）、立地環境Ａ（１０）、平均価格、都道府県（４７）・県内ブロック（１９２）","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","消費者物価地域差指数編","","品目・銘柄（３０７）、立地環境Ａ（１０）、平均価格、都道府県（４７）・県内ブロック（１９２）",""
"0000100130","平成9年全国物価統計調査 消費者物価地域差指数編","-","199711","2007-09-04","0","該当なし","178060","2007-09-07","","00200572","全国物価統計調査","00200","総務省","012","品目・銘柄（３０７）、系列店舗数（１０）、平均価格、全国・都市階級（１０）・都道府県（４７）","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","消費者物価地域差指数編","","品目・銘柄（３０７）、系列店舗数（１０）、平均価格、全国・都市階級（１０）・都道府県（４７）",""
"0000100177","平成14年全国物価統計調査 全国物価地域差指数編","-","200211","2007-09-05","0","該当なし","43200","2007-09-07","","00200572","全国物価統計調査","00200","総務省","00101","世帯属性（８）、中分類（７２）、全国物価地域差指数（全国平均＝１００）、全国・都市階級（１０）・地方（１０）・大都市圏（７）・都道府県（４７）","07","企業・家計・経済","03","物価","平成14年全国物価統計調査","全国物価地域差指数編","","世帯属性（８）、中分類（７２）、全国物価地域差指数（全国平均＝１００）、全国・都市階級（１０）・地方（１０）・大都市圏（７）・都道府県（４７）",""
"0000100178","平成14年全国物価統計調査 全国物価地域差指数編","-","200211","2007-09-05","0","該当なし","43200","2007-09-07","","00200572","全国物価統計調査","00200","総務省","00102","世帯属性（８）、中分類（７２）、全国物価地域差指数（全国平均＝１００）、全国・都市階級（１０）・地方（１０）・大都市圏（７）・都道府県（４７）","07","企業・家計・経済","03","物価","平成14年全国物価統計調査","全国物価地域差指数編","","世帯属性（８）、中分類（７２）、全国物価地域差指数（全国平均＝１００）、全国・都市階級（１０）・地方（１０）・大都市圏（７）・都道府県（４７）",""
"0000100179","平成14年全国物価統計調査 全国物価地域差指数編","-","200211","2007-09-05","0","該当なし","25200","2007-09-07","","00200572","全国物価統計調査","00200","総務省","00201","世帯属性（８）、財・サービス分類（４２）、全国物価地域差指数（全国平均＝１００）、全国・都市階級（１０）・地方（１０）・大都市圏（７）・都道府県（４７）","07","企業・家計・経済","03","物価","平成14年全国物価統計調査","全国物価地域差指数編","","世帯属性（８）、財・サービス分類（４２）、全国物価地域差指数（全国平均＝１００）、全国・都市階級（１０）・地方（１０）・大都市圏（７）・都道府県（４７）",""
"0000100180","平成14年全国物価統計調査 全国物価地域差指数編","-","200211","2007-09-05","0","該当なし","25200","2007-09-07","","00200572","全国物価統計調査","00200","総務省","00202","世帯属性（８）、財・サービス分類（４２）、全国物価地域差指数（全国平均＝１００）、全国・都市階級（１０）・地方（１０）・大都市圏（７）・都道府県（４７）","07","企業・家計・経済","03","物価","平成14年全国物価統計調査","全国物価地域差指数編","","世帯属性（８）、財・サービス分類（４２）、全国物価地域差指数（全国平均＝１００）、全国・都市階級（１０）・地方（１０）・大都市圏（７）・都道府県（４７）",""
"0000100181","平成14年全国物価統計調査 全国物価地域差指数編","-","200211","2007-09-05","0","該当なし","80064","2007-09-07","","00200572","全国物価統計調査","00200","総務省","00301","中分類（７２）、全国物価地域差指数（全国平均＝１００）、都道府県・人口１０万以上市(228)・県内人口階級(182)・県内ブロック(182)・ブロック内人口階級(473)","07","企業・家計・経済","03","物価","平成14年全国物価統計調査","全国物価地域差指数編","","中分類（７２）、全国物価地域差指数（全国平均＝１００）、都道府県・人口１０万以上市(228)・県内人口階級(182)・県内ブロック(182)・ブロック内人口階級(473)",""
"0000100182","平成14年全国物価統計調査 全国物価地域差指数編","-","200211","2007-09-05","0","該当なし","80064","2007-09-07","","00200572","全国物価統計調査","00200","総務省","00302","中分類（７２）、全国物価地域差指数（全国平均＝１００）、都道府県・人口１０万以上市(228)・県内人口階級(182)・県内ブロック(182)・ブロック内人口階級(473)","07","企業・家計・経済","03","物価","平成14年全国物価統計調査","全国物価地域差指数編","","中分類（７２）、全国物価地域差指数（全国平均＝１００）、都道府県・人口１０万以上市(228)・県内人口階級(182)・県内ブロック(182)・ブロック内人口階級(473)",""
"0000100183","平成14年全国物価統計調査 全国物価地域差指数編","-","200211","2007-09-05","0","該当なし","46704","2007-09-07","","00200572","全国物価統計調査","00200","総務省","00401","財・サービス分類（４２）、全国物価地域差指数（全国平均＝１００）、都道府県・人口１０万以上市(228)・県内人口階級(182)・県内ブロック(182)・ブロック内人口階級(473)","07","企業・家計・経済","03","物価","平成14年全国物価統計調査","全国物価地域差指数編","","財・サービス分類（４２）、全国物価地域差指数（全国平均＝１００）、都道府県・人口１０万以上市(228)・県内人口階級(182)・県内ブロック(182)・ブロック内人口階級(473)",""
"0000100184","平成14年全国物価統計調査 全国物価地域差指数編","-","200211","2007-09-05","0","該当なし","46704","2007-09-07","","00200572","全国物価統計調査","00200","総務省","00402","財・サービス分類（４２）、全国物価地域差指数（全国平均＝１００）、都道府県・人口１０万以上市(228)・県内人口階級(182)・県内ブロック(182)・ブロック内人口階級(473)","07","企業・家計・経済","03","物価","平成14年全国物価統計調査","全国物価地域差指数編","","財・サービス分類（４２）、全国物価地域差指数（全国平均＝１００）、都道府県・人口１０万以上市(228)・県内人口階級(182)・県内ブロック(182)・ブロック内人口階級(473)",""
"0000100185","平成14年全国物価統計調査 全国物価地域差指数編","-","200211","2007-09-05","0","該当なし","21280","2007-09-07","","00200572","全国物価統計調査","00200","総務省","00501","１０大費目（１４）、全国物価地域差指数（都道府県平均＝１００）、都道府県・調査市町村（636）・県内人口階級（182）・県内ブロック（182）・ブロック内人口階級（473）","07","企業・家計・経済","03","物価","平成14年全国物価統計調査","全国物価地域差指数編","","１０大費目（１４）、全国物価地域差指数（都道府県平均＝１００）、都道府県・調査市町村（636）・県内人口階級（182）・県内ブロック（182）・ブロック内人口階級（473）",""
"0000100186","平成14年全国物価統計調査 全国物価地域差指数編","-","200211","2007-09-05","0","該当なし","21280","2007-09-07","","00200572","全国物価統計調査","00200","総務省","00502","１０大費目（１４）、全国物価地域差指数（都道府県平均＝１００）、都道府県・調査市町村（636）・県内人口階級（182）・県内ブロック（182）・ブロック内人口階級（473）","07","企業・家計・経済","03","物価","平成14年全国物価統計調査","全国物価地域差指数編","","１０大費目（１４）、全国物価地域差指数（都道府県平均＝１００）、都道府県・調査市町村（636）・県内人口階級（182）・県内ブロック（182）・ブロック内人口階級（473）",""
"0000100187","平成14年全国物価統計調査 全国物価地域差指数編","-","200211","2007-09-05","0","該当なし","162432","2007-09-07","","00200572","全国物価統計調査","00200","総務省","00601","都道府県平均＝１００、中分類（７２）、全国物価地域差指数、全国・都道府県（４７）","07","企業・家計・経済","03","物価","平成14年全国物価統計調査","全国物価地域差指数編","","都道府県平均＝１００、中分類（７２）、全国物価地域差指数、全国・都道府県（４７）",""
"0000100188","平成14年全国物価統計調査 全国物価地域差指数編","-","200211","2007-09-05","0","該当なし","162432","2007-09-07","","00200572","全国物価統計調査","00200","総務省","00602","都道府県平均＝１００、中分類（７２）、全国物価地域差指数、全国・都道府県（４７）","07","企業・家計・経済","03","物価","平成14年全国物価統計調査","全国物価地域差指数編","","都道府県平均＝１００、中分類（７２）、全国物価地域差指数、全国・都道府県（４７）",""
"0000100189","平成14年全国物価統計調査 全国物価地域差指数編","-","200211","2007-09-05","0","該当なし","176396","2007-09-07","","00200572","全国物価統計調査","00200","総務省","007","指数銘柄（４１８）、ウエイト、全国・都市階級（１０）・都道府県（４７）・県内人口階級（１８２）・県内ブロック（１８２）","07","企業・家計・経済","03","物価","平成14年全国物価統計調査","全国物価地域差指数編","","指数銘柄（４１８）、ウエイト、全国・都市階級（１０）・都道府県（４７）・県内人口階級（１８２）・県内ブロック（１８２）",""
"0000100190","平成14年全国物価統計調査 店舗属性別集計","-","200211","2007-09-05","0","該当なし","396000","2008-02-14","","00200572","全国物価統計調査","00200","総務省","001","品目・銘柄（Ｂ１００）、店舗規模（２）、業態Ａ（９）、駐車可能台数（１１）、立地環境（１０）、全国","07","企業・家計・経済","03","物価","平成14年全国物価統計調査","店舗属性別集計","","品目・銘柄（Ｂ１００）、店舗規模（２）、業態Ａ（９）、駐車可能台数（１１）、立地環境（１０）、全国",""
"0000100191","平成14年全国物価統計調査 店舗属性別集計","-","200211","2007-09-05","0","該当なし","126000","2007-09-07","","00200572","全国物価統計調査","00200","総務省","00201","品目・銘柄（Ｂ１００）、店舗規模（大規模店舗）、業態Ａ（９）、売場面積階級Ａ（７）、立地環境（１０）、全国","07","企業・家計・経済","03","物価","平成14年全国物価統計調査","店舗属性別集計","","品目・銘柄（Ｂ１００）、店舗規模（大規模店舗）、業態Ａ（９）、売場面積階級Ａ（７）、立地環境（１０）、全国",""
"0000100192","平成14年全国物価統計調査 店舗属性別集計","-","200211","2007-09-05","0","該当なし","72000","2007-09-07","","00200572","全国物価統計調査","00200","総務省","00202","品目・銘柄（Ｂ１００）、店舗規模（小規模店舗）、業態Ａ（９）、売場面積階級Ｂ（４）、立地環境（１０）、全国","07","企業・家計・経済","03","物価","平成14年全国物価統計調査","店舗属性別集計","","品目・銘柄（Ｂ１００）、店舗規模（小規模店舗）、業態Ａ（９）、売場面積階級Ｂ（４）、立地環境（１０）、全国",""
"0000100193","平成14年全国物価統計調査 店舗属性別集計","-","200211","2007-09-05","0","該当なし","360000","2007-09-07","","00200572","全国物価統計調査","00200","総務省","003","品目・銘柄（Ｂ１００）、店舗規模（２）、業態Ａ（９）、営業時間・閉店時間（１０）、立地環境（１０）、全国","07","企業・家計・経済","03","物価","平成14年全国物価統計調査","店舗属性別集計","","品目・銘柄（Ｂ１００）、店舗規模（２）、業態Ａ（９）、営業時間・閉店時間（１０）、立地環境（１０）、全国",""
"0000100194","平成14年全国物価統計調査 店舗属性別集計","-","200211","2007-09-05","0","該当なし","396000","2007-09-07","","00200572","全国物価統計調査","00200","総務省","004","品目・銘柄（Ｂ１００）、店舗規模（２）、業態Ａ（９）、店舗の開設年Ａ（１１）、立地環境（１０）、全国","07","企業・家計・経済","03","物価","平成14年全国物価統計調査","店舗属性別集計","","品目・銘柄（Ｂ１００）、店舗規模（２）、業態Ａ（９）、店舗の開設年Ａ（１１）、立地環境（１０）、全国",""
"0000100195","平成14年全国物価統計調査 サービス価格分布","-","200211","2007-09-05","0","該当なし","58464","2007-09-07","","00200572","全国物価統計調査","00200","総務省","001","品目・銘柄（Ｆ２９）、経営組織（６）、価格分布（１２）、全国・都市階級（１０）・地方（１０）・大都市圏（７）","07","企業・家計・経済","03","物価","平成14年全国物価統計調査","サービス価格分布","","品目・銘柄（Ｆ２９）、経営組織（６）、価格分布（１２）、全国・都市階級（１０）・地方（１０）・大都市圏（７）",""
"0000100196","平成14年全国物価統計調査 サービス価格分布","-","200211","2007-09-05","0","該当なし","97440","2007-09-07","","00200572","全国物価統計調査","00200","総務省","002","品目・銘柄（Ｆ２９）、従業者数（１０）、価格分布（１２）、全国・都市階級（１０）・地方（１０）・大都市圏（７）","07","企業・家計・経済","03","物価","平成14年全国物価統計調査","サービス価格分布","","品目・銘柄（Ｆ２９）、従業者数（１０）、価格分布（１２）、全国・都市階級（１０）・地方（１０）・大都市圏（７）",""
"0000100197","平成14年全国物価統計調査 サービス価格分布","-","200211","2007-09-05","0","該当なし","97440","2007-09-07","","00200572","全国物価統計調査","00200","総務省","003","品目・銘柄（Ｆ２９）、店舗の開設年Ｂ（１０）、価格分布（１２）、全国・都市階級（１０）・地方（１０）・大都市圏（７）","07","企業・家計・経済","03","物価","平成14年全国物価統計調査","サービス価格分布","","品目・銘柄（Ｆ２９）、店舗の開設年Ｂ（１０）、価格分布（１２）、全国・都市階級（１０）・地方（１０）・大都市圏（７）",""
"0000100198","平成14年全国物価統計調査 サービス価格分布","-","200211","2007-09-05","0","該当なし","29232","2007-09-07","","00200572","全国物価統計調査","00200","総務省","004","品目・銘柄（Ｆ２９）、支店の有無（３）、価格分布（１２）、全国・都市階級（１０）・地方（１０）・大都市圏（７）","07","企業・家計・経済","03","物価","平成14年全国物価統計調査","サービス価格分布","","品目・銘柄（Ｆ２９）、支店の有無（３）、価格分布（１２）、全国・都市階級（１０）・地方（１０）・大都市圏（７）",""
"0000100199","平成14年全国物価統計調査 インターネット通信販売価格分布","-","200211","2007-09-05","0","該当なし","4800","2007-09-07","","00200572","全国物価統計調査","00200","総務省","001","品目・銘柄（Ｅ２０）、販売形態（２）、従業者数（１０）、価格分布（１２）、全国","07","企業・家計・経済","03","物価","平成14年全国物価統計調査","インターネット通信販売価格分布","","品目・銘柄（Ｅ２０）、販売形態（２）、従業者数（１０）、価格分布（１２）、全国",""
"0000100200","平成14年全国物価統計調査 インターネット通信販売価格分布","-","200211","2007-09-05","0","該当なし","1440","2007-09-07","","00200572","全国物価統計調査","00200","総務省","002","品目・銘柄（Ｅ２０）、販売形態（２）、店頭販売の有無（３）、価格分布（１２）、全国","07","企業・家計・経済","03","物価","平成14年全国物価統計調査","インターネット通信販売価格分布","","品目・銘柄（Ｅ２０）、販売形態（２）、店頭販売の有無（３）、価格分布（１２）、全国",""
"0003004927","平成19年全国物価統計調査 通信販売価格編 第１次集計","-","200711","2008-06-20","0","該当なし","6200","2009-02-05","","00200572","全国物価統計調査","00200","総務省","A00101","従業者数別通信販売企業の通信販売平均価格及び小売店舗の通信販売平均価格・店頭販売平均価格 － 全国","07","企業・家計・経済","03","物価","平成19年全国物価統計調査","通信販売価格編","","従業者数別通信販売企業の通信販売平均価格及び小売店舗の通信販売平均価格・店頭販売平均価格 － 全国","第１次集計"
"0003005078","平成19年全国物価統計調査 通信販売価格編 第１次集計","-","200711","2009-02-05","0","該当なし","37200","2009-02-05","","00200572","全国物価統計調査","00200","総務省","A00103","従業者数別通信販売企業の通信販売価格分布及び小売店舗の通信販売価格分布・店頭販売価格分布 － 全国","07","企業・家計・経済","03","物価","平成19年全国物価統計調査","通信販売価格編","","従業者数別通信販売企業の通信販売価格分布及び小売店舗の通信販売価格分布・店頭販売価格分布 － 全国","第１次集計"
"0003004931","平成19年全国物価統計調査 通信販売価格編 第１次集計","-","200711","2008-06-20","0","該当なし","1920","2008-06-27","","00200572","全国物価統計調査","00200","総務省","A00201","従業者数，商品仕入先別通信販売企業の通信販売平均価格 － 全国","07","企業・家計・経済","03","物価","平成19年全国物価統計調査","通信販売価格編","","従業者数，商品仕入先別通信販売企業の通信販売平均価格 － 全国","第１次集計"
"0003004932","平成19年全国物価統計調査 通信販売価格編 第１次集計","-","200711","2008-06-20","0","該当なし","552","2008-06-27","","00200572","全国物価統計調査","00200","総務省","A00202","割引・特典別通信販売企業の通信販売平均価格 － 全国","07","企業・家計・経済","03","物価","平成19年全国物価統計調査","通信販売価格編","","割引・特典別通信販売企業の通信販売平均価格 － 全国","第１次集計"
"0003004933","平成19年全国物価統計調査 通信販売価格編 第１次集計","-","200711","2008-06-20","0","該当なし","1080","2008-06-27","","00200572","全国物価統計調査","00200","総務省","A00203","通信販売広告媒体・支払方法・送料別通信販売企業の通信販売平均価格 － 全国","07","企業・家計・経済","03","物価","平成19年全国物価統計調査","通信販売価格編","","通信販売広告媒体・支払方法・送料別通信販売企業の通信販売平均価格 － 全国","第１次集計"
"0003004936","平成19年全国物価統計調査 通信販売価格編 第１次集計","-","200711","2008-06-20","0","該当なし","230","2008-06-27","","00200572","全国物価統計調査","00200","総務省","A00501","従業者数，割引・特典別調査通信販売企業数 － 全国","07","企業・家計・経済","03","物価","平成19年全国物価統計調査","通信販売価格編","","従業者数，割引・特典別調査通信販売企業数 － 全国","第１次集計"
"0003004939","平成19年全国物価統計調査 通信販売価格編 第１次集計","-","200711","2008-06-20","0","該当なし","4590","2008-06-27","","00200572","全国物価統計調査","00200","総務省","A00602","業態，従業者数，店舗の特徴別調査通信販売実施小売店舗数 － 全国","07","企業・家計・経済","03","物価","平成19年全国物価統計調査","通信販売価格編","","業態，従業者数，店舗の特徴別調査通信販売実施小売店舗数 － 全国","第１次集計"
"0003004940","平成19年全国物価統計調査 通信販売価格編 第１次集計","-","200711","2008-06-20","0","該当なし","270","2008-06-27","","00200572","全国物価統計調査","00200","総務省","A00603","従業者数，業態，競合店の有無別調査通信販売実施小売店舗数 － 全国","07","企業・家計・経済","03","物価","平成19年全国物価統計調査","通信販売価格編","","従業者数，業態，競合店の有無別調査通信販売実施小売店舗数 － 全国","第１次集計"
"0003004941","平成19年全国物価統計調査 通信販売価格編 第１次集計","-","200711","2008-06-20","0","該当なし","2520","2008-06-27","","00200572","全国物価統計調査","00200","総務省","A00604","従業者数，業態，割引・特典別調査通信販売実施小売店舗数 － 全国","07","企業・家計・経済","03","物価","平成19年全国物価統計調査","通信販売価格編","","従業者数，業態，割引・特典別調査通信販売実施小売店舗数 － 全国","第１次集計"
"0003004942","平成19年全国物価統計調査 通信販売価格編 第１次集計","-","200711","2008-06-20","0","該当なし","2970","2008-06-27","","00200572","全国物価統計調査","00200","総務省","A00605","従業者数，業態，通信販売広告媒体別調査通信販売実施小売店舗数 － 全国","07","企業・家計・経済","03","物価","平成19年全国物価統計調査","通信販売価格編","","従業者数，業態，通信販売広告媒体別調査通信販売実施小売店舗数 － 全国","第１次集計"
"0003005070","平成19年全国物価統計調査 通信販売価格編 第１次集計","-","200711","2008-06-20","0","該当なし","13516","2009-02-05","","00200572","全国物価統計調査","00200","総務省","B00102","通信販売企業の通信販売平均価格及び業態，店舗規模別小売店舗の通信販売平均価格・店頭販売平均価格 － 全国","07","企業・家計・経済","03","物価","平成19年全国物価統計調査","通信販売価格編","","通信販売企業の通信販売平均価格及び業態，店舗規模別小売店舗の通信販売平均価格・店頭販売平均価格 － 全国","第１次集計"
"0003005072","平成19年全国物価統計調査 通信販売価格編 第１次集計","-","200711","2009-02-05","0","該当なし","81096","2009-02-05","","00200572","全国物価統計調査","00200","総務省","B00104","通信販売企業の通信販売価格分布及び業態，店舗規模別小売店舗の通信販売価格分布・店頭販売価格分布 － 全国","07","企業・家計・経済","03","物価","平成19年全国物価統計調査","通信販売価格編","","通信販売企業の通信販売価格分布及び業態，店舗規模別小売店舗の通信販売価格分布・店頭販売価格分布 － 全国","第１次集計"
"0003004934","平成19年全国物価統計調査 通信販売価格編 第１次集計","-","200711","2008-06-20","0","該当なし","288","2008-06-27","","00200572","全国物価統計調査","00200","総務省","B003","ホテル・旅館，宿泊日，予約形態，インターネット予約料金の有無・客室階級・通常料金階級・従業者数別宿泊平均料金 － 全国","07","企業・家計・経済","03","物価","平成19年全国物価統計調査","通信販売価格編","","ホテル・旅館，宿泊日，予約形態，インターネット予約料金の有無・客室階級・通常料金階級・従業者数別宿泊平均料金 － 全国","第１次集計"
"0003004935","平成19年全国物価統計調査 通信販売価格編 第１次集計","-","200711","2008-06-20","0","該当なし","288","2008-06-27","","00200572","全国物価統計調査","00200","総務省","B004","料金設定の種類，プレー日，予約形態，インターネット仲介サイト予約料金の有無・通常料金階級・従業者数別ゴルフプレー平均料金 － 全国","07","企業・家計・経済","03","物価","平成19年全国物価統計調査","通信販売価格編","","料金設定の種類，プレー日，予約形態，インターネット仲介サイト予約料金の有無・通常料金階級・従業者数別ゴルフプレー平均料金 － 全国","第１次集計"
"0003004937","平成19年全国物価統計調査 通信販売価格編 第１次集計","-","200711","2008-06-20","0","該当なし","30160","2008-06-27","","00200572","全国物価統計調査","00200","総務省","B00502","従業者数，通信販売広告媒体・商品仕入先・支払方法・送料別調査通信販売企業数－ 全国，都市階級，都道府県","07","企業・家計・経済","03","物価","平成19年全国物価統計調査","通信販売価格編","","従業者数，通信販売広告媒体・商品仕入先・支払方法・送料別調査通信販売企業数－ 全国，都市階級，都道府県","第１次集計"
"0003004938","平成19年全国物価統計調査 通信販売価格編 第１次集計","-","200711","2008-06-20","0","該当なし","38970","2008-06-27","","00200572","全国物価統計調査","00200","総務省","B00601","従業者数，業態別調査通信販売実施小売店舗数 － 全国，都市階級，都道府県，都道府県内人口階級，都道府県内ブロック","07","企業・家計・経済","03","物価","平成19年全国物価統計調査","通信販売価格編","","従業者数，業態別調査通信販売実施小売店舗数 － 全国，都市階級，都道府県，都道府県内人口階級，都道府県内ブロック","第１次集計"
"0003004943","平成19年全国物価統計調査 通信販売価格編 第１次集計","-","200711","2008-06-20","0","該当なし","300","2008-06-27","","00200572","全国物価統計調査","00200","総務省","B007","ホテル・旅館，従業者数，インターネット予約料金の有無・客室階級・通常料金階級別調査ホテル・旅館数 － 全国","07","企業・家計・経済","03","物価","平成19年全国物価統計調査","通信販売価格編","","ホテル・旅館，従業者数，インターネット予約料金の有無・客室階級・通常料金階級別調査ホテル・旅館数 － 全国","第１次集計"
"0003004944","平成19年全国物価統計調査 通信販売価格編 第１次集計","-","200711","2008-06-20","0","該当なし","370","2008-06-27","","00200572","全国物価統計調査","00200","総務省","B008","従業者数，料金設定の種類，インターネット仲介サイト予約料金の有無・通常料金階級別調査ゴルフ場数 － 全国","07","企業・家計・経済","03","物価","平成19年全国物価統計調査","通信販売価格編","","従業者数，料金設定の種類，インターネット仲介サイト予約料金の有無・通常料金階級別調査ゴルフ場数 － 全国","第１次集計"
"0003004945","平成19年全国物価統計調査 通信販売価格編 第１次集計","-","200711","2008-06-20","0","該当なし","6624","2008-06-27","","00200572","全国物価統計調査","00200","総務省","B00901","割引・特典別通信販売企業の通信販売価格分布 － 全国","07","企業・家計・経済","03","物価","平成19年全国物価統計調査","通信販売価格編","","割引・特典別通信販売企業の通信販売価格分布 － 全国","第１次集計"
"0003004946","平成19年全国物価統計調査 通信販売価格編 第１次集計","-","200711","2008-06-20","0","該当なし","14976","2008-06-27","","00200572","全国物価統計調査","00200","総務省","B00902","通信販売広告媒体・商品仕入先・支払方法・送料別通信販売企業の通信販売価格分布 － 全国","07","企業・家計・経済","03","物価","平成19年全国物価統計調査","通信販売価格編","","通信販売広告媒体・商品仕入先・支払方法・送料別通信販売企業の通信販売価格分布 － 全国","第１次集計"
"0003004947","平成19年全国物価統計調査 通信販売価格編 第１次集計","-","200711","2008-06-20","0","該当なし","1122336","2008-06-27","","00200572","全国物価統計調査","00200","総務省","B01001","業態別通信販売実施小売店舗の通信販売価格分布 － 全国，都市階級，都道府県，都道府県内人口階級，都道府県内ブロック","07","企業・家計・経済","03","物価","平成19年全国物価統計調査","通信販売価格編","","業態別通信販売実施小売店舗の通信販売価格分布 － 全国，都市階級，都道府県，都道府県内人口階級，都道府県内ブロック","第１次集計"
