"@id","STATISTICS_NAME","TITLE","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003300799","旅行・観光消費動向調査（確報）","旅行目的(3区分)，旅行形態(2区分)・出国空港(13区分)別 延べ旅行者数 ─ 海外旅行　出国空港","年次","201601-201612","2019-03-27","0","該当なし","56","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","旅行目的(3区分)，旅行形態(2区分)・出国空港(13区分)別 延べ旅行者数 ─ 海外旅行　出国空港",""
"0003300800","旅行・観光消費動向調査（確報）","旅行目的(3区分)，品目(大分類)，年齢(9区分)・男女(2区分)・職業(9区分)・旅行形態(2区分)・同行者(6区分)・出国空港(13区分)・最長交通機関(国内)(11区分)・交通機関(国内)(11区分)・旅行時期(月)別 延べ購入者数及び旅行消費額 ─ 海外旅行　年齢","年次","201601-201612","2019-03-27","0","該当なし","720","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","旅行目的(3区分)，品目(大分類)，年齢(9区分)・男女(2区分)・職業(9区分)・旅行形態(2区分)・同行者(6区分)・出国空港(13区分)・最長交通機関(国内)(11区分)・交通機関(国内)(11区分)・旅行時期(月)別 延べ購入者数及び旅行消費額 ─ 海外旅行　年齢",""
"0003300801","旅行・観光消費動向調査（確報）","旅行目的(3区分)，品目(大分類)，年齢(9区分)・男女(2区分)・職業(9区分)・旅行形態(2区分)・同行者(6区分)・出国空港(13区分)・最長交通機関(国内)(11区分)・交通機関(国内)(11区分)・旅行時期(月)別 延べ購入者数及び旅行消費額 ─ 海外旅行　男女","年次","201601-201612","2019-03-27","0","該当なし","216","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","旅行目的(3区分)，品目(大分類)，年齢(9区分)・男女(2区分)・職業(9区分)・旅行形態(2区分)・同行者(6区分)・出国空港(13区分)・最長交通機関(国内)(11区分)・交通機関(国内)(11区分)・旅行時期(月)別 延べ購入者数及び旅行消費額 ─ 海外旅行　男女",""
"0003300802","旅行・観光消費動向調査（確報）","旅行目的(3区分)，品目(大分類)，年齢(9区分)・男女(2区分)・職業(9区分)・旅行形態(2区分)・同行者(6区分)・出国空港(13区分)・最長交通機関(国内)(11区分)・交通機関(国内)(11区分)・旅行時期(月)別 延べ購入者数及び旅行消費額 ─ 海外旅行　職業","年次","201601-201612","2019-03-27","0","該当なし","720","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","旅行目的(3区分)，品目(大分類)，年齢(9区分)・男女(2区分)・職業(9区分)・旅行形態(2区分)・同行者(6区分)・出国空港(13区分)・最長交通機関(国内)(11区分)・交通機関(国内)(11区分)・旅行時期(月)別 延べ購入者数及び旅行消費額 ─ 海外旅行　職業",""
"0003300803","旅行・観光消費動向調査（確報）","旅行目的(3区分)，品目(大分類)，年齢(9区分)・男女(2区分)・職業(9区分)・旅行形態(2区分)・同行者(6区分)・出国空港(13区分)・最長交通機関(国内)(11区分)・交通機関(国内)(11区分)・旅行時期(月)別 延べ購入者数及び旅行消費額 ─ 海外旅行　旅行形態","年次","201601-201612","2019-03-27","0","該当なし","216","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","旅行目的(3区分)，品目(大分類)，年齢(9区分)・男女(2区分)・職業(9区分)・旅行形態(2区分)・同行者(6区分)・出国空港(13区分)・最長交通機関(国内)(11区分)・交通機関(国内)(11区分)・旅行時期(月)別 延べ購入者数及び旅行消費額 ─ 海外旅行　旅行形態",""
"0003300804","旅行・観光消費動向調査（確報）","旅行目的(3区分)，品目(大分類)，年齢(9区分)・男女(2区分)・職業(9区分)・旅行形態(2区分)・同行者(6区分)・出国空港(13区分)・最長交通機関(国内)(11区分)・交通機関(国内)(11区分)・旅行時期(月)別 延べ購入者数及び旅行消費額 ─ 海外旅行　同行者","年次","201601-201612","2019-03-27","0","該当なし","504","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","旅行目的(3区分)，品目(大分類)，年齢(9区分)・男女(2区分)・職業(9区分)・旅行形態(2区分)・同行者(6区分)・出国空港(13区分)・最長交通機関(国内)(11区分)・交通機関(国内)(11区分)・旅行時期(月)別 延べ購入者数及び旅行消費額 ─ 海外旅行　同行者",""
"0003300805","旅行・観光消費動向調査（確報）","旅行目的(3区分)，品目(大分類)，年齢(9区分)・男女(2区分)・職業(9区分)・旅行形態(2区分)・同行者(6区分)・出国空港(13区分)・最長交通機関(国内)(11区分)・交通機関(国内)(11区分)・旅行時期(月)別 延べ購入者数及び旅行消費額 ─ 海外旅行　出国空港","年次","201601-201612","2019-03-27","0","該当なし","1008","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","旅行目的(3区分)，品目(大分類)，年齢(9区分)・男女(2区分)・職業(9区分)・旅行形態(2区分)・同行者(6区分)・出国空港(13区分)・最長交通機関(国内)(11区分)・交通機関(国内)(11区分)・旅行時期(月)別 延べ購入者数及び旅行消費額 ─ 海外旅行　出国空港",""
"0003300807","旅行・観光消費動向調査（確報）","旅行目的(3区分)，品目(大分類)，年齢(9区分)・男女(2区分)・職業(9区分)・旅行形態(2区分)・同行者(6区分)・出国空港(13区分)・最長交通機関(国内)(11区分)・交通機関(国内)(11区分)・旅行時期(月)別 延べ購入者数及び旅行消費額 ─ 海外旅行　交通機関","年次","201601-201612","2019-03-27","0","該当なし","864","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","旅行目的(3区分)，品目(大分類)，年齢(9区分)・男女(2区分)・職業(9区分)・旅行形態(2区分)・同行者(6区分)・出国空港(13区分)・最長交通機関(国内)(11区分)・交通機関(国内)(11区分)・旅行時期(月)別 延べ購入者数及び旅行消費額 ─ 海外旅行　交通機関","1) 交通機関については、国内で利用した交通機関2) 海外旅行については、レンタカー・オートバイ・自転車については調査していないため、結果は算出されない。"
"0003300808","旅行・観光消費動向調査（確報）","旅行目的(3区分)，品目(大分類)，年齢(9区分)・男女(2区分)・職業(9区分)・旅行形態(2区分)・同行者(6区分)・出国空港(13区分)・最長交通機関(国内)(11区分)・交通機関(国内)(11区分)・旅行時期(月)別 延べ購入者数及び旅行消費額 ─ 海外旅行　旅行時期","年次","201601-201612","2019-03-27","0","該当なし","1224","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","旅行目的(3区分)，品目(大分類)，年齢(9区分)・男女(2区分)・職業(9区分)・旅行形態(2区分)・同行者(6区分)・出国空港(13区分)・最長交通機関(国内)(11区分)・交通機関(国内)(11区分)・旅行時期(月)別 延べ購入者数及び旅行消費額 ─ 海外旅行　旅行時期",""
"0003300809","旅行・観光消費動向調査（確報）","旅行目的(3区分)，旅行形態(2区分)，品目(小分類)別 延べ購入者数及び旅行消費額 ─ 海外旅行","年次","201601-201612","2019-03-27","0","該当なし","1776","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","旅行目的(3区分)，旅行形態(2区分)，品目(小分類)別 延べ購入者数及び旅行消費額 ─ 海外旅行",""
"0003300810","旅行・観光消費動向調査（確報）","旅行目的(3区分)，主目的地(6区分)別 延べ旅行者数及び旅行消費額 ─ 海外旅行","年次","201601-201612","2019-03-27","0","該当なし","56","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","旅行目的(3区分)，主目的地(6区分)別 延べ旅行者数及び旅行消費額 ─ 海外旅行",""
"0003300811","旅行・観光消費動向調査（確報）","調査票の回収状況　年齢","年次","201601-201612","2019-03-27","0","該当なし","390","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","調査票の回収状況　年齢",""
"0003300812","旅行・観光消費動向調査（確報）","調査票の回収状況　居住地","年次","201601-201612","2019-03-27","0","該当なし","429","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","調査票の回収状況　居住地",""
"0003300813","旅行・観光消費動向調査（確報）","旅行内容記入数　居住地","年次","201601-201612","2019-03-27","0","該当なし","990","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","旅行内容記入数　居住地","1) 国内旅行については、主目的地が国内に限られるため、アジア州～大洋州の記入はない。海外旅行については、主目的地が海外に限られるため、北海道～沖縄の記入はない。"
"0003300814","旅行・観光消費動向調査（確報）","旅行内容記入数　主目的地","年次","201601-201612","2019-03-27","0","該当なし","1530","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","旅行内容記入数　主目的地","1) 国内旅行については、主目的地が国内に限られるため、アジア州～大洋州の記入はない。海外旅行については、主目的地が海外に限られるため、北海道～沖縄の記入はない。"
"0003300815","旅行・観光消費動向調査（確報）","旅行内容記入数　旅行時期","年次","201601-201612","2019-03-27","0","該当なし","306","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","旅行内容記入数　旅行時期","1) 国内旅行については、主目的地が国内に限られるため、アジア州～大洋州の記入はない。海外旅行については、主目的地が海外に限られるため、北海道～沖縄の記入はない。"
"0003300816","旅行・観光消費動向調査（確報）","標準誤差率","年次","201601-201612","2019-03-27","0","該当なし","663","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","標準誤差率",""
"0003318451","旅行・観光消費動向調査（確報）","旅行種類(2区分)，宿泊の有無(2区分)，旅行目的(3区分)，主目的地(16区分)・同行者(6区分)・宿泊施設(11区分)・最長交通機関(11区分)・交通機関(11区分)・宿泊数(8区分)別 延べ旅行者数，延べ泊数及び旅行消費額　最長交通機関","年次","201601-201612","2019-03-27","0","該当なし","2040","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","旅行種類(2区分)，宿泊の有無(2区分)，旅行目的(3区分)，主目的地(16区分)・同行者(6区分)・宿泊施設(11区分)・最長交通機関(11区分)・交通機関(11区分)・宿泊数(8区分)別 延べ旅行者数，延べ泊数及び旅行消費額　最長交通機関","1) 最長交通機関については、国内で利用した交通機関2) 海外旅行については、レンタカー・オートバイ・自転車については調査していないため、結果は算出されない。"
"0003318452","旅行・観光消費動向調査（確報）","宿泊の有無(2区分)，旅行目的(3区分)，品目(大分類)，年齢(9区分)・男女(2区分)・職業(9区分)・旅行形態(2区分)・同行者(6区分)・宿泊施設(11区分)・最長交通機関(11区分)・交通機関(11区分)・宿泊数(8区分)・旅行時期(月)別 延べ購入者数及び旅行消費額 ─ 国内旅行　最長交通機関","年次","201601-201612","2019-03-27","0","該当なし","2112","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","宿泊の有無(2区分)，旅行目的(3区分)，品目(大分類)，年齢(9区分)・男女(2区分)・職業(9区分)・旅行形態(2区分)・同行者(6区分)・宿泊施設(11区分)・最長交通機関(11区分)・交通機関(11区分)・宿泊数(8区分)・旅行時期(月)別 延べ購入者数及び旅行消費額 ─ 国内旅行　最長交通機関",""
"0003318453","旅行・観光消費動向調査（確報）","旅行目的(3区分)，品目(大分類)，年齢(9区分)・男女(2区分)・職業(9区分)・旅行形態(2区分)・同行者(6区分)・出国空港(13区分)・最長交通機関(国内)(11区分)・交通機関(国内)(11区分)・旅行時期(月)別 延べ購入者数及び旅行消費額 ─ 海外旅行　最長交通機関","年次","201601-201612","2019-03-27","0","該当なし","864","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","旅行目的(3区分)，品目(大分類)，年齢(9区分)・男女(2区分)・職業(9区分)・旅行形態(2区分)・同行者(6区分)・出国空港(13区分)・最長交通機関(国内)(11区分)・交通機関(国内)(11区分)・旅行時期(月)別 延べ購入者数及び旅行消費額 ─ 海外旅行　最長交通機関","1) 最長交通機関については、国内で利用した交通機関2) 海外旅行については、レンタカー・オートバイ・自転車については調査していないため、結果は算出されない。"
