"@id","STATISTICS_NAME","TITLE","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003271964","少年矯正統計 少年鑑別所","新収容者の非行名別　年齢","年次","202101-202112","2023-07-31","0","該当なし","20274","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年鑑別所","新収容者の非行名別　年齢","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271965","少年矯正統計 少年鑑別所","新収容者の非行名別　入所回数","年次","202101-202112","2023-07-31","0","該当なし","11518","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年鑑別所","新収容者の非行名別　入所回数","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271966","少年矯正統計 少年鑑別所","新収容者の非行名別　非行時の身上","年次","202101-202112","2023-07-31","0","該当なし","17050","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年鑑別所","新収容者の非行名別　非行時の身上","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271967","少年矯正統計 少年鑑別所","新収容者の非行名別　保護処分歴","年次","202101-202112","2023-07-31","0","該当なし","17268","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年鑑別所","新収容者の非行名別　保護処分歴","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271968","少年矯正統計 少年鑑別所","新収容者の非行名別　国籍","年次","202101-202112","2023-07-31","0","該当なし","18606","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年鑑別所","新収容者の非行名別　国籍","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271969","少年矯正統計 少年鑑別所","新収容者の非行名別　居住地（都道府県別等）","年次","202101-202112","2023-07-31","0","該当なし","53476","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年鑑別所","新収容者の非行名別　居住地（都道府県別等）","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271970","少年矯正統計 少年鑑別所","新収容者の非行名別　居住状況","年次","202101-202112","2023-07-31","0","該当なし","12908","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年鑑別所","新収容者の非行名別　居住状況","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271971","少年矯正統計 少年鑑別所","新収容者の非行名別　職業及び家庭の生活程度　職業","年次","202101-202112","2023-07-31","0","該当なし","14102","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年鑑別所","新収容者の非行名別　職業及び家庭の生活程度　職業","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271972","少年矯正統計 少年鑑別所","新収容者の非行名別　職業及び家庭の生活程度　家庭の生活程度","年次","202101-202112","2023-07-31","0","該当なし","4610","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年鑑別所","新収容者の非行名別　職業及び家庭の生活程度　家庭の生活程度","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271973","少年矯正統計 少年鑑別所","新収容者の非行名別　教育程度","年次","202101-202112","2023-07-31","0","該当なし","29938","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年鑑別所","新収容者の非行名別　教育程度","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271974","少年矯正統計 少年鑑別所","新収容者の非行名別　共犯者の数及び共犯者の種類　共犯者の数","年次","202101-202112","2023-07-31","0","該当なし","6202","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年鑑別所","新収容者の非行名別　共犯者の数及び共犯者の種類　共犯者の数","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271975","少年矯正統計 少年鑑別所","新収容者の非行名別　共犯者の数及び共犯者の種類　共犯者の種類","年次","202101-202112","2023-07-31","0","該当なし","9746","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年鑑別所","新収容者の非行名別　共犯者の数及び共犯者の種類　共犯者の種類","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271976","少年矯正統計 少年鑑別所","新収容者の非行名別　不良集団関係及び薬物等使用関係　不良集団関係","年次","202101-202112","2023-07-31","0","該当なし","6454","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年鑑別所","新収容者の非行名別　不良集団関係及び薬物等使用関係　不良集団関係","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271977","少年矯正統計 少年鑑別所","新収容者の非行名別　不良集団関係及び薬物等使用関係　薬物等使用関係","年次","202101-202112","2023-07-31","0","該当なし","7756","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年鑑別所","新収容者の非行名別　不良集団関係及び薬物等使用関係　薬物等使用関係","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271978","少年矯正統計 少年鑑別所","新収容者の非行名別　精神診断及び知能指数　精神診断","年次","202101-202112","2023-07-31","0","該当なし","6834","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年鑑別所","新収容者の非行名別　精神診断及び知能指数　精神診断","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271979","少年矯正統計 少年鑑別所","新収容者の非行名別　精神診断及び知能指数　知能指数","年次","202101-202112","2023-07-31","0","該当なし","9220","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年鑑別所","新収容者の非行名別　精神診断及び知能指数　知能指数","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271980","少年矯正統計 少年鑑別所","新収容者の非行名別　鑑別判定及び医療措置　鑑別判定","年次","202101-202112","2023-07-31","0","該当なし","44622","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年鑑別所","新収容者の非行名別　鑑別判定及び医療措置　鑑別判定","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271981","少年矯正統計 少年鑑別所","新収容者の非行名別　鑑別判定及び医療措置　医療措置","年次","202101-202112","2023-07-31","0","該当なし","10644","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年鑑別所","新収容者の非行名別　鑑別判定及び医療措置　医療措置","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271982","少年矯正統計 少年鑑別所","新収容者の非行名別　審判決定等","年次","202101-202112","2023-07-31","0","該当なし","23441","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年鑑別所","新収容者の非行名別　審判決定等","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271983","少年矯正統計 少年鑑別所","新収容者の保護処分歴及び薬物等使用関係別　年齢　保護処分歴","年次","202101-202112","2023-07-31","0","該当なし","7278","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年鑑別所","新収容者の保護処分歴及び薬物等使用関係別　年齢　保護処分歴","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271984","少年矯正統計 少年鑑別所","新収容者の保護処分歴及び薬物等使用関係別　年齢　薬物等使用関係","年次","202101-202112","2023-07-31","0","該当なし","3273","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年鑑別所","新収容者の保護処分歴及び薬物等使用関係別　年齢　薬物等使用関係","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271985","少年矯正統計 少年鑑別所","新収容者の審判決定等別　鑑別判定及び医療措置　鑑別判定","年次","202101-202112","2023-07-31","0","該当なし","8528","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年鑑別所","新収容者の審判決定等別　鑑別判定及び医療措置　鑑別判定","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271986","少年矯正統計 少年鑑別所","新収容者の審判決定等別　鑑別判定及び医療措置　医療措置","年次","202101-202112","2023-07-31","0","該当なし","1892","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年鑑別所","新収容者の審判決定等別　鑑別判定及び医療措置　医療措置","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271987","少年矯正統計 少年鑑別所","新収容者の審判決定等別　保護処分歴","年次","202101-202112","2023-07-31","0","該当なし","9102","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年鑑別所","新収容者の審判決定等別　保護処分歴","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271988","少年矯正統計 少年鑑別所","新収容者の審判決定等別　非行時の身上、保護者及び家庭の生活程度　非行時の身上","年次","202101-202112","2023-07-31","0","該当なし","4355","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年鑑別所","新収容者の審判決定等別　非行時の身上、保護者及び家庭の生活程度　非行時の身上","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271989","少年矯正統計 少年鑑別所","新収容者の審判決定等別　非行時の身上、保護者及び家庭の生活程度　保護者","年次","202101-202112","2023-07-31","0","該当なし","4730","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年鑑別所","新収容者の審判決定等別　非行時の身上、保護者及び家庭の生活程度　保護者","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271990","少年矯正統計 少年鑑別所","新収容者の審判決定等別　非行時の身上、保護者及び家庭の生活程度　家庭の生活程度","年次","202101-202112","2023-07-31","0","該当なし","2365","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年鑑別所","新収容者の審判決定等別　非行時の身上、保護者及び家庭の生活程度　家庭の生活程度","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271991","少年矯正統計 少年鑑別所","新収容者の居住状況別　保護者","年次","202101-202112","2023-07-31","0","該当なし","4990","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年鑑別所","新収容者の居住状況別　保護者","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271992","少年矯正統計 少年鑑別所","新収容者の非行名別　被虐待経験","年次","202101-202112","2023-07-31","0","該当なし","6270","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年鑑別所","新収容者の非行名別　被虐待経験","（注）虐待の定義　児童虐待の防止等に関する法律（第２条）の定義による。　　　　　　ただし、本項目では、保護者以外の家族による少年に対する虐待や、１８歳以上の少年に対する虐待も含む。身体的　　：児童の身体に外傷が生じ、又は生じるおそれのある暴行を加えること。性的　　　：児童にわいせつな行為をすること又は児童をしてわいせつな行為をさせること。ネグレクト：児童の心身の正常な発達を妨げるような著しい減食又は長時間の放置その他の保護者としての監護を著しく怠ること。心理的　　：児童に著しい心理的外傷を与える言動を行うこと。『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003286601","少年矯正統計 少年鑑別所","少年鑑別所別　入退所事由別人員及び１日平均収容人員（１　総数）","年次","202101-202112","2023-07-31","0","該当なし","60426","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年鑑別所","少年鑑別所別　入退所事由別人員及び１日平均収容人員（１　総数）","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003286602","少年矯正統計 少年鑑別所","少年鑑別所別　入退所事由別人員及び１日平均収容人員（２　交通）","年次","202101-202112","2023-07-31","0","該当なし","29924","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年鑑別所","少年鑑別所別　入退所事由別人員及び１日平均収容人員（２　交通）","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003286603","少年矯正統計 少年鑑別所","少年鑑別所別　鑑別の受付及び終了人員","年次","202101-202112","2023-07-31","0","該当なし","45790","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年鑑別所","少年鑑別所別　鑑別の受付及び終了人員","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003286604","少年矯正統計 少年鑑別所","少年鑑別所別　非行及び犯罪の防止に関する援助実施人員","年次","202101-202112","2023-07-31","0","該当なし","5120","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年鑑別所","少年鑑別所別　非行及び犯罪の防止に関する援助実施人員","（注）「講演・研修等」の人員は概数を含んでいる。『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003286605","少年矯正統計 少年鑑別所","少年鑑別所別　新収容者の年齢","年次","202101-202112","2023-07-31","0","該当なし","24980","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年鑑別所","少年鑑別所別　新収容者の年齢","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003286606","少年矯正統計 少年鑑別所","少年鑑別所別　新収容者の非行名","年次","202101-202112","2023-07-31","0","該当なし","170532","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年鑑別所","少年鑑別所別　新収容者の非行名","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003286607","少年矯正統計 少年鑑別所","少年鑑別所別　新収容者の不良集団関係及び薬物等使用関係　不良集団関係","年次","202101-202112","2023-07-31","0","該当なし","7896","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年鑑別所","少年鑑別所別　新収容者の不良集団関係及び薬物等使用関係　不良集団関係","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003286608","少年矯正統計 少年鑑別所","少年鑑別所別　新収容者の不良集団関係及び薬物等使用関係　薬物等使用関係","年次","202101-202112","2023-07-31","0","該当なし","9486","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年鑑別所","少年鑑別所別　新収容者の不良集団関係及び薬物等使用関係　薬物等使用関係","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003286609","少年矯正統計 少年鑑別所","少年鑑別所別　入退所事由別人員","月次","201801","2024-09-25","0","該当なし","760890","2024-09-27","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年鑑別所","少年鑑別所別　入退所事由別人員","（注）1　入所の「その他」は，引致状等により入所した者であり，退所の「その他」は，同行指揮書，釈放指揮書等により退所した者である。　　<br>　　　2　「（うち）交通」は，主たる非行が自動車及び原動機付自転車の運転に係る者である。"
"0003271845","少年矯正統計 少年院","年次別　新収容者の非行名","年次","202101-202112","2023-07-31","0","該当なし","3630","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","年次別　新収容者の非行名","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271857","少年矯正統計 少年院","新収容者の非行名別　年齢","年次","202101-202112","2023-07-31","0","該当なし","18398","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","新収容者の非行名別　年齢","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271858","少年矯正統計 少年院","新収容者の非行名別　非行時の身上及び矯正教育課程・処遇課程等　非行時の身上","年次","202101-202112","2023-07-31","0","該当なし","8410","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","新収容者の非行名別　非行時の身上及び矯正教育課程・処遇課程等　非行時の身上","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271859","少年矯正統計 少年院","新収容者の非行名別　非行時の身上及び処遇課程等　処遇課程等","年次","201501-201512","2019-03-29","0","該当なし","9756","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","新収容者の非行名別　非行時の身上及び処遇課程等　処遇課程等","（注）1　2010年までの表側における文書偽造等とは「文書偽造・有価証券偽造・支払用カード電磁的記録関係・印章偽造」のことである。<br>　　　2　処遇課程等は，政府統計URL(http://www.moj.go.jp/housei/toukei/toukei_index2.html)「用語の解説」内の「少年院の処遇課程等区分表」参照"
"0003271860","少年矯正統計 少年院","新収容者の非行名別　非行時の身上及び矯正教育課程　矯正教育課程","年次","202101-202112","2023-07-31","0","該当なし","7056","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","新収容者の非行名別　非行時の身上及び矯正教育課程　矯正教育課程","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271861","少年矯正統計 少年院","新収容者の非行名別　保護処分歴等　保護処分歴","年次","202101-202112","2023-07-31","0","該当なし","17268","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","新収容者の非行名別　保護処分歴等　保護処分歴","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271862","少年矯正統計 少年院","新収容者の非行名別　保護処分歴等　審判不開始・不処分歴","年次","202101-202112","2023-07-31","0","該当なし","5532","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","新収容者の非行名別　保護処分歴等　審判不開始・不処分歴","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271863","少年矯正統計 少年院","新収容者の非行名別　保護処分歴等　試験観察歴","年次","202101-202112","2023-07-31","0","該当なし","4610","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","新収容者の非行名別　保護処分歴等　試験観察歴","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271864","少年矯正統計 少年院","新収容者の前回処分別　本件非行までの期間（処遇区分別）","年次","201401-201412","2019-03-29","0","該当なし","11800","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","新収容者の前回処分別　本件非行までの期間（処遇区分別）","（注）｢本件非行までの期間｣とは、前回処分のときから今回の入院に係る非行までの期間である。<br>　　　ただし、前回の処分が矯正施設又は児童福祉施設に収容の場合は、その施設を出院又は出所（逃走による出所を含む。）したときから起算している。"
"0003271865","少年矯正統計 少年院","新収容者の前回処分別　本件非行までの期間","年次","202101-202112","2023-07-31","0","該当なし","8425","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","新収容者の前回処分別　本件非行までの期間","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271866","少年矯正統計 少年院","新収容者の非行名別　教育程度","年次","202101-202112","2023-07-31","0","該当なし","29938","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","新収容者の非行名別　教育程度","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271867","少年矯正統計 少年院","新収容者の非行名別　精神診断及び知能指数　精神診断","年次","202101-202112","2023-07-31","0","該当なし","6834","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","新収容者の非行名別　精神診断及び知能指数　精神診断","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271868","少年矯正統計 少年院","新収容者の非行名別　精神診断及び知能指数　知能指数","年次","202101-202112","2023-07-31","0","該当なし","9220","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","新収容者の非行名別　精神診断及び知能指数　知能指数","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271869","少年矯正統計 少年院","新収容者の非行名別　共犯者の数及び共犯者の種類　共犯者の数","年次","202101-202112","2023-07-31","0","該当なし","6454","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","新収容者の非行名別　共犯者の数及び共犯者の種類　共犯者の数","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271870","少年矯正統計 少年院","新収容者の非行名別　共犯者の数及び共犯者の種類　共犯者の種類","年次","202101-202112","2023-07-31","0","該当なし","10142","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","新収容者の非行名別　共犯者の数及び共犯者の種類　共犯者の種類","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271871","少年矯正統計 少年院","新収容者の年齢別　保護処分歴等　保護処分歴","年次","202101-202112","2023-07-31","0","該当なし","3996","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","新収容者の年齢別　保護処分歴等　保護処分歴","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271872","少年矯正統計 少年院","新収容者の年齢別　保護処分歴等　審判不開始・不処分歴","年次","202101-202112","2023-07-31","0","該当なし","1284","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","新収容者の年齢別　保護処分歴等　審判不開始・不処分歴","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271873","少年矯正統計 少年院","新収容者の年齢別　保護処分歴等　試験観察歴","年次","202101-202112","2023-07-31","0","該当なし","1070","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","新収容者の年齢別　保護処分歴等　試験観察歴","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271874","少年矯正統計 少年院","新収容者中初入院者の年齢別　保護処分歴等　保護処分歴","年次","202101-202112","2023-07-31","0","該当なし","2854","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","新収容者中初入院者の年齢別　保護処分歴等　保護処分歴","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271875","少年矯正統計 少年院","新収容者中初入院者の年齢別　保護処分歴等　審判不開始・不処分歴","年次","202101-202112","2023-07-31","0","該当なし","1284","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","新収容者中初入院者の年齢別　保護処分歴等　審判不開始・不処分歴","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
